ID_culture_pH,pH,test_type,ability,ID_strains
9473,4.0-10.0,growth,positive,141076
9474,7.0-8.0,optimum,positive,141076
9475,5.0-10.0,growth,positive,141077
9476,6.0-8.0,optimum,positive,141077
9477,5.0-10.0,growth,positive,141078
9478,6.0-9.0,growth,positive,141079
9479,5.0-10.5,growth,positive,15209
9480,6.5-8.5,optimum,positive,15209
9481,7.0-8.0,optimum,positive,132973
9482,5.0-10.0,growth,positive,132975
9483,7,optimum,positive,132975
9484,7.0-8.0,optimum,positive,141080
9485,6,growth,positive,141080
9486,5.5,growth,no,141080
9487,7.0-8.0,optimum,positive,141081
9488,6,growth,positive,141081
9489,5.5,growth,no,141081
9490,5.5-8.5,growth,positive,132551
9491,7.0-7.5,optimum,positive,132551
9492,6.0-8.0,growth,positive,132978
9493,8,optimum,positive,132978
9494,6.5-10.0,growth,positive,141082
9495,7.5-8.0,optimum,positive,141082
9496,7.0-8.0,optimum,positive,141083
9497,6.0-9.0,growth,positive,141084
9498,7,optimum,positive,141084
9499,6.0-11.0,growth,positive,132513
9500,7.0-9.0,optimum,positive,132513
9501,6.0-8.0,growth,positive,141085
9502,7.0-7.5,optimum,positive,141085
9503,6.0-9.0,growth,positive,141086
9504,7.2,optimum,positive,141086
9505,4.6-8.1,growth,positive,132527
9506,5.9-6.2,optimum,positive,132527
9507,5.8-8.7,growth,positive,132526
9508,6.4-7.1,optimum,positive,132526
9509,7.0-8.2,optimum,positive,132478
9510,5.0-8.0,growth,positive,141087
9511,9.0-11.0,growth,positive,141088
9512,9.5-10.0,optimum,positive,141088
9513,7,optimum,positive,132969
9514,9,growth,no,132969
9515,6.0-9.0,growth,positive,132484
9516,7,optimum,positive,132484
9517,6.0-8.0,growth,positive,141089
9518,7,optimum,positive,141089
9519,6.0-8.0,growth,positive,132483
9520,7,optimum,positive,132483
9521,8,optimum,positive,132363
9522,6.0-8.5,growth,positive,141090
9523,7.5,optimum,positive,141090
9524,6.5-10.0,growth,positive,141091
9525,7.0-7.5,optimum,positive,141091
9526,6.5-10.0,growth,positive,141092
9527,7.0-7.5,optimum,positive,141092
9528,5.0-10.0,growth,positive,141093
9529,4.5,growth,inconsistent,141093
9530,3.0-10.0,growth,positive,141094
9531,6.0-8.0,optimum,positive,141094
9532,5.5-9.0,growth,positive,132359
9533,7.5,optimum,positive,132359
9534,5.0-10.0,optimum,positive,141095
9535,4.0-11.0,growth,positive,141095
9536,6.3-6.8,growth,positive,141096
9537,5.5-9.5,growth,positive,141097
9538,7,optimum,positive,141097
9539,5.5-7.0,growth,positive,141098
9540,6,optimum,positive,141098
9541,6.0-8.0,growth,positive,141099
9542,7,optimum,positive,141099
9543,7.0-11.0,growth,positive,141100
9544,8.0-9.0,optimum,positive,141100
9545,7.0-11.0,growth,positive,141101
9546,8.0-9.0,optimum,positive,141101
9547,6.8-8.1,growth,positive,141102
9548,7.3,optimum,positive,141102
9549,6.5-9.0,growth,positive,141103
9550,8,growth,positive,141103
9551,7.0-9.0,growth,positive,141104
9552,7.0-8.0,optimum,positive,141104
9553,5.0-10.0,growth,positive,141105
9554,7.0-8.0,optimum,positive,141105
9555,6.0-10.0,growth,positive,141106
9556,7.0-8.0,optimum,positive,141106
9557,4.0-9.0,growth,positive,141107
9558,7,optimum,positive,141107
9559,6.0-12.0,growth,positive,141108
9560,7,optimum,positive,141108
9561,4.3,growth,positive,141109
9562,6.5-8.0,growth,positive,141110
9563,7,optimum,positive,141110
9564,7.0-8.0,growth,positive,141111
9565,5.0-10.0,growth,positive,141112
9566,7,optimum,positive,141112
9567,5.5-10.0,growth,positive,141113
9568,6.5-8.0,optimum,positive,141113
9569,6.0-8.0,growth,positive,141114
9570,7,optimum,positive,141114
9571,4.5-7.5,growth,positive,132416
9572,5.5-6.0,optimum,positive,132416
9573,6.0-9.0,growth,positive,132418
9574,7.0-8.0,optimum,positive,132418
9575,5.5-8.0,growth,positive,132415
9576,6,optimum,positive,132415
9577,7.0-8.0,growth,positive,141115
9578,7,optimum,positive,141115
9579,9,growth,no,141115
9580,6.0-10.0,growth,positive,141116
9581,8.0-9.0,optimum,positive,141116
9582,6.0-9.0,growth,positive,141117
9583,7.5-8.0,optimum,positive,141117
9584,5.0-10.0,growth,positive,133146
9585,7.5-8.5,growth,positive,141118
9586,7.5,optimum,positive,141118
9587,7.0-7.5,optimum,positive,141119
9588,6.0-8.0,growth,positive,141120
9589,6,optimum,positive,141120
9590,6.0-9.0,growth,positive,141121
9591,5.0-9.0,growth,positive,141123
9592,5.0-9.0,growth,positive,141122
9593,4.0-9.0,growth,positive,141124
9594,4.0-7.0,growth,positive,141125
9595,8.0-9.0,optimum,positive,132412
9596,5.5-9.0,growth,positive,141126
9597,6.5-7.0,optimum,positive,141126
9598,4.0-10.0,growth,positive,141127
9599,7,optimum,positive,141127
9600,6.0-6.8,growth,positive,132393
9601,5-9,growth,positive,132365
9602,4.0-7.0,growth,positive,141128
9603,7,optimum,positive,141128
9604,7,optimum,positive,132361
9605,5.0-9.0,growth,positive,132361
9606,0.5-4.0,growth,positive,141129
9607,1.0-1.2,optimum,positive,141129
9608,6.0-8.0,growth,positive,141130
9609,6.5,optimum,positive,141130
9610,6-8,growth,positive,141131
9611,7,optimum,positive,141131
9612,3.5-5.5,growth,positive,132350
9613,4,growth,positive,132350
9614,7.0-11.0,growth,positive,141132
9615,9.0-10.0,optimum,positive,141132
9616,7.0-9.0,growth,positive,132372
9617,8,optimum,positive,132372
9618,6-8,growth,positive,132355
9619,7.0-10.0,growth,positive,141133
9620,9,optimum,positive,141133
9621,7-8,growth,positive,141134
9622,8,optimum,positive,141134
9623,6-9,growth,positive,132964
9624,5.5-9.0,growth,positive,141135
9625,6.5-7.0,optimum,positive,141135
9626,6.0-8.0,growth,positive,141136
9627,7.0-7.2,optimum,positive,141136
9628,6.0-11.0,growth,positive,141137
9629,8.5,optimum,positive,141137
9630,3.9-8.0,growth,positive,132362
9631,4.0-7.0,growth,positive,132356
9632,6-9,growth,positive,141138
9633,6.0-7.0,optimum,positive,141138
9634,6.5-7.5,optimum,positive,141139
9635,5.5-9.5,growth,positive,141140
9636,7.0-8.0,optimum,positive,141140
9637,6.0-8.0,growth,positive,141141
9638,7,optimum,positive,141141
9639,5-12,growth,positive,141142
9640,7,optimum,positive,141142
9641,5.0-9.0,growth,positive,132342
9642,7,optimum,positive,132342
9643,4,growth,no,132342
9644,10,growth,no,132342
9645,6.0-7.5,growth,positive,141143
9646,7,optimum,positive,141143
9647,6.0-10.0,growth,positive,132343
9648,8.0-9.0,optimum,positive,132343
9649,5.0-8.0,growth,positive,141144
9650,3.5-8.5,growth,positive,132351
9651,5.0-6.5,optimum,positive,132351
9652,3.5-6.5,growth,positive,132353
9653,4.0-5.5,optimum,positive,132353
9654,6.0-9.0,growth,positive,141145
9655,7.0-8.0,optimum,positive,141145
9656,6.5-8.5,growth,positive,141146
9657,7,optimum,positive,141146
9658,6.0-8.3,growth,positive,141147
9659,7,optimum,positive,141147
9660,5.5-9,growth,positive,141148
9661,6.6,optimum,positive,141148
9662,5.0-10.0,growth,positive,141149
9663,7,optimum,positive,141149
9664,7.0-11.0,growth,positive,141150
9665,4.5-9.0,growth,positive,141151
9666,3.5-4.0,growth,no,141151
9667,4.0-6.0,growth,positive,141153
9668,6,optimum,positive,141153
9669,5.5-7.5,growth,positive,141154
9670,7,optimum,positive,141154
9671,4.5-12.5,growth,positive,141155
9672,9,optimum,positive,141155
9673,6,growth,positive,141155
9674,5,growth,no,141155
9675,6.5-7.0,optimum,positive,141156
9676,6.0-8.5,growth,positive,141156
9677,7-8,optimum,positive,141157
9678,5.0-8.5,growth,positive,141157
9679,5.0-8.0,growth,positive,141158
9680,6.0-7.0,optimum,positive,141158
9681,5.0-10.0,growth,positive,141159
9682,6.5-8.5,optimum,positive,141159
9683,5.0-9.0,growth,positive,141160
9684,6.5-7.5,optimum,positive,141160
9685,7.0-8.5,growth,positive,141161
9686,7.5,optimum,positive,141161
9687,4.0-9.0,growth,positive,141162
9688,6.0-7.0,optimum,positive,141162
9689,4.0-9.0,growth,positive,141163
9690,6.0-7.0,growth,positive,141163
9691,5.0-9.0,growth,positive,141164
9692,6.0-7.0,optimum,positive,141164
9693,5.0-9.0,growth,positive,141165
9694,6.0-7.0,optimum,positive,141165
9695,7,optimum,positive,141167
9696,6.5-8.5,growth,positive,141167
9697,6.5-7.5,growth,positive,141168
9698,7,optimum,positive,141168
9699,7-11,growth,positive,141169
9700,9-10,optimum,positive,141169
9701,3.0-6.0,growth,positive,141170
9702,4,optimum,positive,141170
9703,7,growth,positive,11847
9704,7,growth,positive,153889
9705,7.2,growth,positive,3876
9706,7.2,growth,positive,3884
9707,7.2,growth,positive,154995
9708,7.2,growth,positive,3873
9709,7.2,growth,positive,6355
9710,5.3,growth,positive,6622
9711,5.3,growth,positive,6402
9712,6.5,growth,positive,153286
9713,7.5,growth,positive,14427
9714,4.8-7.8,growth,positive,151560
9715,6.8-9.0,growth,positive,14606
9716,7.0-7.5,growth,positive,14294
9717,5-9,growth,positive,158740
9718,8,optimum,positive,158740
9719,6.0-9.0,growth,positive,158741
9720,7.0-8.0,optimum,positive,158741
9721,6-8,growth,positive,158742
9722,8,optimum,positive,158742
9723,6-8,growth,positive,158743
9724,7,optimum,positive,158743
9725,7-8,growth,positive,158744
9726,7,optimum,positive,158744
9727,6.0-9.5,growth,positive,158745
9728,7.0-8.0,optimum,positive,158745
9729,5-10,growth,positive,158276
9730,7-9,optimum,positive,158276
9731,5.0-9.5,growth,positive,158746
9732,6.0-6.5,optimum,positive,158746
9733,6.5-8.5,growth,positive,158747
9734,8.0,optimum,positive,158747
9735,4-10,growth,positive,158748
9736,3,growth,no,158748
9737,6.0-7.0,optimum,positive,158748
9738,5.0-11.0,growth,positive,158285
9739,7.0,optimum,positive,158285
9740,6-10,growth,positive,158291
9741,7-8,optimum,positive,158291
9742,6.0-10.0,growth,positive,158751
9743,6.5-8.0,optimum,positive,158751
9744,7.0-8.0,optimum,positive,158752
9745,5.5,growth,positive,158752
9746,5.0,growth,no,158752
9747,5-11,growth,positive,158753
9748,6-9,optimum,positive,158753
9749,7.0-8.0,optimum,positive,158754
9750,6.5,growth,positive,158754
9751,6.0,growth,no,158754
9752,5.5-11.0,growth,positive,158755
9753,6.5-7.0,optimum,positive,158755
9754,5.5-9.5,growth,positive,158756
9755,7.0,optimum,positive,158756
9756,6.5-7.5,optimum,positive,158757
9757,6.0-8.5,growth,positive,158758
9758,7.0,optimum,positive,158758
9759,6.0-9.0,growth,positive,158759
9760,7.0,optimum,positive,158759
9761,6.5-8.5,growth,positive,158760
9762,7.0,optimum,positive,158760
9763,5-8,growth,positive,158761
9764,5.5-9.0,growth,positive,158014
9765,7.0,optimum,positive,158014
9766,7.0-9.0,growth,positive,158762
9767,7.5,optimum,positive,158762
9768,6.0-9.5,growth,positive,158763
9769,7.0-8.0,optimum,positive,158763
9770,5-9,growth,positive,158764
9771,7-8,optimum,positive,158764
9772,6-9,growth,positive,158765
9773,8,optimum,positive,158765
9774,7.0-10.5,growth,positive,158379
9775,9.0,optimum,positive,158379
9776,7.0-10.5,growth,positive,158378
9777,9.0,optimum,positive,158378
9778,5.5-8.5,growth,positive,158766
9779,7.0,optimum,positive,158766
9780,6.0-9.0,growth,positive,158362
9781,6.0-8.0,growth,positive,158767
9782,7.0,optimum,positive,158767
9783,7-10,growth,positive,158768
9784,8-9,optimum,positive,158768
9785,6.5-8.0,growth,positive,158769
9786,7.5,optimum,positive,158769
9787,5.5-9,growth,positive,158770
9788,7-9,growth,positive,158771
9789,7.0-9.0,growth,positive,158772
9790,7.5-8.0,optimum,positive,158772
9791,6.0-10.0,growth,positive,158773
9792,7.0-8.0,optimum,positive,158773
9793,5.0-8.0,growth,positive,158774
9794,6.0-7.0,optimum,positive,158774
9795,6-9,growth,positive,158775
9796,4.0-7.0,growth,positive,158776
9797,5.0-6.0,optimum,positive,158776
9798,5.5-9.0,growth,positive,158777
9799,7.0-8.0,optimum,positive,158777
9800,6-8.5,growth,positive,158778
9801,6.5-7.5,optimum,positive,158778
9802,6.0-9.0,growth,positive,158779
9803,7.0,optimum,positive,158779
9804,6.0-9.0,growth,positive,158780
9805,7.2,optimum,positive,158780
9806,7-9,optimum,positive,158781
9807,6.0-12.0,growth,positive,158781
9808,7.5,optimum,positive,158782
9809,7-9,growth,positive,158783
9810,8,optimum,positive,158783
9811,6.0-8.0,growth,positive,158784
9812,7.0,optimum,positive,158784
9813,6.0-10.0,growth,positive,158396
9814,7,optimum,positive,158396
9815,6-11,growth,positive,158786
9816,6-8,optimum,positive,158786
9817,6-7,growth,positive,158787
9818,6-7,optimum,positive,158787
9819,6.0-10.0,growth,positive,158364
9820,7.0-8.0,optimum,positive,158364
9821,6-8,growth,positive,158788
9822,7.0,optimum,positive,158788
9823,4.3,growth,no,158267
9824,10,growth,positive,158267
9825,5-12,growth,positive,158790
9826,7-10,optimum,positive,158790
9827,6.0-7.4,optimum,positive,158356
9828,7.0-8.0,optimum,positive,158791
9829,5.5,growth,positive,158791
9830,5.0,growth,no,158791
9831,5.0-9.0,growth,positive,158792
9832,7.0,optimum,positive,158792
9833,5.5-10,growth,positive,158794
9834,4-5,growth,no,158794
9835,4.0-10.0,growth,positive,158796
9836,7.0-8.0,optimum,positive,158796
9837,11.0,growth,no,158796
9838,5-10,growth,positive,158797
9839,6.0-8.0,growth,positive,158798
9840,7.0,optimum,positive,158798
9841,6-8,growth,positive,158799
9842,7,optimum,positive,158799
9843,6-7,growth,positive,157768
9844,6.5,optimum,positive,157768
9845,6.0-9.0,growth,positive,158800
9846,8.5,optimum,positive,158800
9847,6.0-10.0,growth,positive,158801
9848,7.0-8.0,optimum,positive,158801
9849,6,growth,no,158802
9850,4.5-8.5,growth,positive,158274
9851,6.5,optimum,positive,158274
9852,6.5-9.0,growth,positive,158803
9853,7.0-7.5,optimum,positive,158803
9854,5.5-9.0,growth,positive,158804
9855,6.0-8.5,optimum,positive,158804
9856,5-8,growth,positive,158805
9857,7,optimum,positive,158805
9858,6-10,growth,positive,158806
9859,8.0,optimum,positive,158806
9860,6.5-8.0,growth,positive,158807
9861,7.0,optimum,positive,158807
9862,6.0-8.0,growth,positive,158808
9863,7.0,optimum,positive,158808
9864,5-9,growth,positive,158809
9865,8,optimum,positive,158809
9866,4,growth,no,158809
9867,10,growth,no,158809
9868,4.0-7.5,growth,positive,158810
9869,6.0-7.0,optimum,positive,158810
9870,4-8,growth,positive,158361
9871,6.0,optimum,positive,158361
9872,6.0-8.0,growth,positive,158811
9873,7.0,optimum,positive,158811
9874,7-10,growth,positive,158812
9875,9,optimum,positive,158812
9876,6-8,growth,positive,158813
9877,7,optimum,positive,158813
9878,5.0-9.5,growth,positive,158814
9879,7.5,optimum,positive,158814
9880,6.0-8.5,growth,positive,158815
9881,7.0-7.5,optimum,positive,158815
9882,5.0-10.5,growth,positive,158816
9883,7.0-8.0,optimum,positive,158816
9884,2.5-6.0,growth,positive,158817
9885,3.5-4.0,optimum,positive,158817
9886,4-9,growth,positive,158818
9887,7.0,optimum,positive,158818
9888,5.0-9.0,growth,positive,158819
9889,7,optimum,positive,158819
9890,6.0-10.0,growth,positive,158820
9891,7.0-8.0,optimum,positive,158820
9892,4-5,growth,no,158821
9893,7-10,growth,positive,158821
9894,7,optimum,positive,158821
9895,6-8,growth,positive,158822
9896,7,optimum,positive,158822
9897,5.0-10.0,growth,positive,158823
9898,6.5-8.5,optimum,positive,158823
9899,4.5-9.0,growth,positive,158824
9900,5.0-6.0,optimum,positive,158824
9901,6-9,growth,positive,158825
9902,7,optimum,positive,158825
9903,7.0-8.0,optimum,positive,158523
9904,6.0,growth,positive,158523
9905,5.5,growth,no,158523
9906,7-8,growth,positive,158525
9907,7.0,optimum,positive,158525
9908,6.5-11.0,growth,positive,158524
9909,8.5-9.0,optimum,positive,158524
9910,6.0-10.0,growth,positive,158526
9911,7.0,optimum,positive,158526
9912,6.0-9.0,growth,positive,158527
9913,7.0-8.0,optimum,positive,158527
9914,7.0-8.0,growth,positive,158528
9915,7.0,optimum,positive,158528
9916,6.5-8.0,optimum,positive,132963
9917,5-10,growth,positive,132963
9918,6-10,growth,positive,158529
9919,7.5,optimum,positive,158529
9920,5.0-7.5,growth,positive,158530
9921,6.0,optimum,positive,158530
9922,6.0-8.0,growth,positive,158531
9923,5.5-8.0,growth,positive,156750
9924,5.5,optimum,positive,156750
9925,5.5-9.5,growth,positive,132370
9926,5-9,optimum,positive,158532
9927,6-10,growth,positive,132341
9928,5,growth,no,132341
9929,6-8,growth,positive,158202
9930,7,optimum,positive,158202
9931,6.1-9.2,growth,positive,132366
9932,5.2-8.1,growth,positive,132358
9933,6.1-6.3,optimum,positive,132358
9934,6.0-10.0,growth,positive,158203
9935,9.0,optimum,positive,158203
9936,6.0-8.5,growth,positive,158533
9937,7.5,optimum,positive,158533
9938,5-7,growth,positive,158307
9939,6-10.5,growth,positive,158534
9940,7.5-10,optimum,positive,158534
9941,8.3-10.4,growth,positive,158308
9942,9,optimum,positive,158308
9943,6-7,growth,positive,158535
9944,6,optimum,positive,158535
9945,5,growth,positive,158536
9946,6,growth,positive,158536
9947,7.5,growth,positive,158536
9948,9,growth,positive,158536
9949,3,growth,no,158536
9950,5,growth,positive,158537
9951,6,growth,positive,158537
9952,7.5,growth,positive,158537
9953,9,growth,positive,158537
9954,3,growth,no,158537
9955,7,optimum,positive,7391
9956,5,growth,no,7391
9957,5-8,growth,positive,158538
9958,6,optimum,positive,158538
9959,5,growth,no,158538
9960,6-8.5,growth,positive,158306
9961,6.5-8,optimum,positive,158306
9962,7,growth,positive,8339
9963,7,growth,positive,8246
9964,5-10,growth,positive,158539
9965,6-8.5,optimum,positive,158539
9966,5.5-8.5,growth,positive,158540
9967,6.8-7.2,optimum,positive,158540
9968,5.5-9,growth,positive,158541
9969,6.8-7.2,optimum,positive,158541
9970,5.5-9,growth,positive,158542
9971,7-8.5,optimum,positive,158542
9972,7-8,growth,positive,158543
9973,7,optimum,positive,158543
9974,6-9,growth,positive,158544
9975,8,optimum,positive,158544
9976,7-8,growth,positive,158545
9977,7,optimum,positive,158545
9978,6-10.5,growth,positive,157132
9979,7.5-8,optimum,positive,157132
9980,5.5-9,growth,positive,158305
9981,7-8,optimum,positive,158305
9982,6-9,growth,positive,158546
9983,7,optimum,positive,158546
9984,6-8.5,growth,positive,158547
9985,7-7.5,optimum,positive,158547
9986,5.5-9,growth,positive,158548
9987,7.5-8,optimum,positive,158548
9988,6-8,growth,positive,158549
9989,7-8,optimum,positive,158549
9990,7-9,growth,positive,158550
9991,5.5-9,growth,positive,158295
9992,7,optimum,positive,158295
9993,6-10,growth,positive,158551
9994,7-8,optimum,positive,158551
9995,5-7,growth,positive,158552
9996,6,optimum,positive,158552
9997,6-8.5,growth,positive,158553
9998,6.5-7.5,optimum,positive,158553
9999,4-8,growth,positive,158554
10000,7,optimum,positive,158554
10001,5.5-9,growth,positive,158555
10002,7-8,optimum,positive,158555
10003,6-9,growth,positive,158556
10004,7,optimum,positive,158556
10005,6-8,growth,positive,158557
10006,6.5-7,optimum,positive,158557
10007,5-10,growth,positive,158258
10008,6-9,optimum,positive,158258
