PK_IS_link,Cat1_link,Cat2_link,Cat3_link,ID_strains,ID_origin
28740,4,33.0,,18625,15833
28741,2,17.0,113.0,18626,15834
28742,4,33.0,,18626,15834
28743,2,14.0,81.0,18627,15835
28744,2,17.0,101.0,18627,15835
28745,2,17.0,111.0,18627,15835
28746,4,33.0,178.0,18627,15835
28747,2,17.0,113.0,18628,15836
28748,4,33.0,,18628,15836
28749,2,17.0,113.0,18629,15837
28750,4,33.0,,18629,15837
28751,2,17.0,,18630,15838
28752,4,33.0,,18630,15838
28753,2,16.0,98.0,18631,15839
28754,2,17.0,113.0,18631,15839
28755,2,17.0,117.0,18631,15839
28756,5,42.0,234.0,18631,15839
28757,2,16.0,98.0,18632,15840
28758,2,17.0,113.0,18632,15840
28759,2,17.0,117.0,18632,15840
28760,5,42.0,234.0,18632,15840
28761,2,17.0,113.0,18633,15841
28762,4,33.0,,18633,15841
28763,2,17.0,113.0,18634,15842
28764,4,33.0,,18634,15842
28765,2,17.0,113.0,18635,15843
28766,4,33.0,,18635,15843
28767,2,17.0,113.0,18636,15844
28768,4,33.0,179.0,18636,15844
28769,6,46.0,268.0,18636,15844
28770,6,48.0,284.0,18636,15844
28771,2,17.0,113.0,18637,15845
28772,4,33.0,185.0,18637,15845
28773,6,48.0,284.0,18637,15845
28774,2,17.0,113.0,18638,15846
28775,4,33.0,185.0,18638,15846
28776,6,48.0,284.0,18638,15846
28777,2,17.0,113.0,18639,15847
28778,4,33.0,,18639,15847
28779,2,17.0,113.0,18640,15848
28780,4,33.0,,18640,15848
28781,2,17.0,113.0,18641,15849
28782,4,33.0,185.0,18641,15849
28783,6,48.0,284.0,18641,15849
28784,2,17.0,113.0,18642,15850
28785,4,33.0,185.0,18642,15850
28786,6,48.0,284.0,18642,15850
28787,2,17.0,113.0,18643,15851
28788,5,42.0,239.0,18643,15851
28789,5,42.0,245.0,18643,15851
28790,2,17.0,113.0,18644,15852
28791,5,42.0,239.0,18644,15852
28792,5,42.0,245.0,18644,15852
28793,2,17.0,113.0,18645,15853
28794,4,33.0,,18645,15853
28795,2,17.0,113.0,18646,15854
28796,4,33.0,,18646,15854
28797,2,17.0,113.0,18647,15855
28798,5,42.0,239.0,18647,15855
28799,5,42.0,245.0,18647,15855
28800,2,17.0,113.0,18648,15856
28801,2,17.0,113.0,18649,15857
28802,4,33.0,,18649,15857
28803,2,17.0,113.0,18650,15858
28804,2,17.0,113.0,18651,15859
28805,4,33.0,,18651,15859
28806,2,17.0,113.0,18652,15860
28807,4,33.0,,18652,15860
28808,2,17.0,113.0,18653,15861
28809,4,33.0,,18653,15861
28810,4,33.0,179.0,18654,15862
28811,5,42.0,234.0,18654,15862
28812,5,42.0,245.0,18654,15862
28813,2,17.0,113.0,18655,15863
28814,4,33.0,,18655,15863
28815,2,17.0,113.0,18656,15864
28816,4,33.0,,18656,15864
28817,2,17.0,113.0,18657,15865
28818,4,33.0,,18657,15865
28819,2,17.0,113.0,18658,15866
28820,4,31.0,164.0,18658,15866
28821,6,46.0,268.0,18658,15866
28822,2,17.0,113.0,18659,15867
28823,4,31.0,164.0,18659,15867
28824,6,46.0,268.0,18659,15867
28825,5,42.0,234.0,18660,15868
28826,2,17.0,111.0,18661,15869
28827,4,33.0,,18661,15869
28828,2,17.0,113.0,18662,15870
28829,4,33.0,,18662,15870
28830,2,17.0,113.0,18663,15871
28831,4,33.0,,18663,15871
28832,6,46.0,268.0,18663,15871
28833,2,17.0,113.0,18664,15872
28834,4,33.0,,18664,15872
28835,2,17.0,113.0,18665,15873
28836,4,33.0,,18665,15873
28837,2,17.0,113.0,18666,15874
28838,4,33.0,,18666,15874
28839,2,17.0,113.0,18667,15875
28840,4,33.0,,18667,15875
28841,2,17.0,113.0,18668,15876
28842,4,33.0,,18668,15876
28843,2,17.0,113.0,18669,15877
28844,4,33.0,,18669,15877
28845,2,17.0,113.0,18670,15878
28846,4,31.0,166.0,18670,15878
28847,6,46.0,268.0,18670,15878
28848,4,33.0,179.0,18671,15879
28849,5,42.0,234.0,18671,15879
28850,5,42.0,245.0,18671,15879
28851,4,33.0,179.0,18672,15880
28852,5,42.0,234.0,18672,15880
28853,5,42.0,245.0,18672,15880
28854,2,17.0,113.0,18673,15881
28855,4,33.0,179.0,18673,15881
28856,6,46.0,268.0,18673,15881
28857,6,48.0,284.0,18673,15881
28858,2,17.0,113.0,18674,15882
28859,4,31.0,166.0,18674,15882
28860,6,46.0,268.0,18674,15882
28861,2,17.0,113.0,18675,15883
28862,5,42.0,239.0,18675,15883
28863,5,42.0,245.0,18675,15883
28864,2,17.0,113.0,18676,15884
28865,4,33.0,,18676,15884
28866,2,17.0,113.0,18677,15885
28867,4,33.0,,18677,15885
28868,2,17.0,113.0,18678,15886
28869,4,31.0,166.0,18678,15886
28870,6,46.0,268.0,18678,15886
28871,2,17.0,113.0,18679,15887
28872,4,33.0,,18679,15887
28873,2,17.0,113.0,18680,15888
28874,4,33.0,,18680,15888
28875,2,17.0,113.0,18681,15889
28876,2,17.0,113.0,18682,15890
28877,4,33.0,,18682,15890
28878,2,17.0,113.0,18683,15891
28879,2,16.0,98.0,18684,15892
28880,2,17.0,113.0,18684,15892
28881,4,33.0,,18684,15892
28882,6,48.0,284.0,18684,15892
28883,2,17.0,113.0,18686,15895
28884,4,33.0,180.0,18686,15895
28885,2,17.0,101.0,18687,15896
28886,2,17.0,111.0,18687,15896
28887,2,17.0,113.0,18691,15900
28888,4,33.0,,18691,15900
28889,1,1.0,2.0,18692,15901
28890,2,17.0,113.0,18692,15901
28891,5,42.0,237.0,18692,15901
28892,1,1.0,2.0,18693,15902
28893,2,17.0,113.0,18693,15902
28894,5,42.0,237.0,18693,15902
28895,1,1.0,2.0,18694,15903
28896,2,17.0,113.0,18694,15903
28897,5,42.0,237.0,18694,15903
28898,1,1.0,2.0,18698,15907
28899,2,17.0,113.0,18698,15907
28900,2,17.0,113.0,18699,15908
28901,4,33.0,,18699,15908
28902,2,17.0,104.0,18701,15910
28903,2,17.0,113.0,18701,15910
28904,4,33.0,,18701,15910
28905,8,59.0,293.0,18701,15910
28906,2,17.0,113.0,18705,15914
28907,4,33.0,,18705,15914
28908,2,17.0,113.0,18706,15915
28909,4,33.0,,18706,15915
28910,2,17.0,113.0,18707,15916
28911,2,17.0,113.0,18708,15917
28912,4,33.0,185.0,18708,15917
28913,2,17.0,113.0,18709,15918
28914,4,33.0,,18709,15918
28915,2,17.0,113.0,18710,15919
28916,2,17.0,105.0,18711,15920
28917,2,17.0,113.0,18711,15920
28918,2,17.0,111.0,18712,15921
28919,2,17.0,113.0,18712,15921
28920,7,51.0,,18712,15921
28921,2,17.0,113.0,18713,15922
28922,2,17.0,113.0,18714,15923
28923,6,46.0,268.0,18715,15924
28924,2,17.0,113.0,18716,15925
28925,4,33.0,,18716,15925
28926,2,17.0,113.0,18717,15926
28927,4,33.0,,18717,15926
28928,2,17.0,113.0,18718,15927
28929,4,33.0,179.0,18719,15928
28930,4,33.0,185.0,18719,15928
28931,5,42.0,234.0,18719,15928
28932,6,48.0,284.0,18719,15928
28933,2,17.0,113.0,18720,15929
28934,2,17.0,113.0,18721,15930
28935,2,17.0,113.0,18722,15931
28936,4,33.0,,18722,15931
28937,2,17.0,113.0,18723,15932
28938,4,33.0,,18723,15932
28939,2,17.0,104.0,18724,15933
28940,2,17.0,111.0,18724,15933
28941,2,17.0,113.0,18724,15933
28942,4,33.0,,18724,15933
28943,2,17.0,113.0,18725,15934
28944,4,33.0,,18725,15934
28945,2,17.0,113.0,18726,15935
28946,2,17.0,113.0,18727,15936
28947,4,33.0,,18727,15936
28948,2,17.0,113.0,18728,15937
28949,2,17.0,113.0,18729,15938
28950,4,31.0,162.0,18730,15939
28951,6,46.0,268.0,18730,15939
28952,2,17.0,113.0,18731,15940
28953,2,17.0,113.0,18732,15941
28954,2,17.0,105.0,18733,15942
28955,4,,,18733,15942
28956,2,17.0,104.0,18734,15943
28957,2,17.0,113.0,18734,15943
28958,4,33.0,,18734,15943
28959,8,59.0,293.0,18734,15943
28960,4,33.0,179.0,18735,15944
28961,4,33.0,185.0,18735,15944
28962,6,48.0,284.0,18735,15944
28963,2,17.0,113.0,18736,15945
28964,2,17.0,101.0,18737,15946
28965,2,17.0,113.0,18737,15946
28966,2,17.0,113.0,18738,15947
28967,4,33.0,,18738,15947
28968,2,17.0,113.0,18739,15948
28969,2,17.0,113.0,18740,15949
28970,2,17.0,113.0,18741,15950
28971,2,17.0,113.0,18742,15951
28972,2,17.0,113.0,18743,15952
28973,2,17.0,113.0,18744,15953
28974,2,17.0,108.0,18745,15954
28975,4,33.0,,18745,15954
28976,2,17.0,113.0,18746,15955
28977,4,33.0,179.0,18746,15955
28978,5,42.0,234.0,18746,15955
28979,6,48.0,284.0,18746,15955
28980,2,17.0,111.0,18747,15956
28981,4,33.0,184.0,18747,15956
28982,5,42.0,234.0,18747,15956
28983,5,42.0,245.0,18747,15956
28984,2,17.0,113.0,18748,15957
28985,2,17.0,104.0,18749,15958
28986,2,17.0,113.0,18749,15958
28987,7,51.0,,18749,15958
28988,4,31.0,162.0,18750,15959
28989,6,46.0,268.0,18750,15959
28990,4,31.0,162.0,18751,15960
28991,6,46.0,268.0,18751,15960
28992,4,31.0,162.0,18752,15961
28993,6,46.0,268.0,18752,15961
28994,4,33.0,179.0,18753,15962
28995,4,33.0,185.0,18753,15962
28996,6,48.0,284.0,18753,15962
28997,2,17.0,113.0,18754,15963
28998,5,42.0,243.0,18754,15963
28999,2,17.0,113.0,18755,15964
29000,2,17.0,113.0,18756,15965
29001,4,33.0,,18756,15965
29002,4,33.0,179.0,18757,15966
29003,4,33.0,185.0,18757,15966
29004,5,42.0,234.0,18757,15966
29005,2,17.0,113.0,18758,15967
29006,4,33.0,,18758,15967
29007,2,17.0,113.0,18759,15968
29008,4,33.0,179.0,18759,15968
29009,2,17.0,113.0,18762,15971
29010,2,17.0,113.0,18763,15972
29011,2,17.0,113.0,18764,15973
29012,4,31.0,160.0,18765,15974
29013,6,46.0,268.0,18765,15974
29014,2,17.0,113.0,18766,15975
29015,4,33.0,,18766,15975
29016,2,17.0,113.0,18767,15976
29017,2,17.0,113.0,18768,15977
29018,2,17.0,113.0,18769,15978
29019,4,31.0,162.0,18770,15979
29020,6,46.0,268.0,18770,15979
29021,2,17.0,113.0,18771,15980
29022,4,33.0,,18771,15980
29023,2,17.0,113.0,18772,15981
29024,4,33.0,,18772,15981
29025,2,17.0,113.0,18773,15982
29026,2,17.0,111.0,18775,15984
29027,4,33.0,,18775,15984
29028,4,31.0,166.0,18776,15985
29029,6,46.0,268.0,18776,15985
29030,2,17.0,111.0,18777,15986
29031,4,33.0,,18777,15986
29032,2,17.0,113.0,18778,15987
29033,2,17.0,113.0,18779,15988
29034,2,17.0,113.0,18780,15989
29035,2,17.0,111.0,18781,15990
29036,4,33.0,,18781,15990
29037,2,17.0,113.0,18782,15991
29038,2,17.0,113.0,18783,15992
29039,2,17.0,113.0,18784,15993
29040,2,17.0,113.0,18785,15994
29041,2,17.0,113.0,18786,15995
29042,2,17.0,113.0,18787,15996
29043,2,17.0,113.0,18788,15997
29044,2,17.0,113.0,18789,15998
29045,4,33.0,,18789,15998
29046,2,17.0,113.0,18790,15999
29047,2,17.0,113.0,18791,16000
29048,2,17.0,113.0,18792,16001
29049,4,33.0,,18792,16001
29050,2,17.0,113.0,18793,16002
29051,2,17.0,113.0,18794,16003
29052,2,17.0,111.0,18795,16004
29053,2,17.0,113.0,18795,16004
29054,4,33.0,,18795,16004
29055,2,17.0,113.0,18796,16005
29056,2,17.0,113.0,18797,16006
29057,2,17.0,113.0,18798,16007
29058,2,17.0,113.0,18799,16008
29059,1,1.0,5.0,18800,16009
29060,2,17.0,113.0,18800,16009
29061,2,17.0,113.0,18801,16010
29062,2,17.0,113.0,18802,16012
29063,2,17.0,113.0,18803,16013
29064,2,17.0,111.0,18804,16014
29065,2,17.0,113.0,18804,16014
29066,2,17.0,113.0,18805,16015
29067,4,33.0,,18805,16015
29068,2,17.0,111.0,18806,16016
29069,4,33.0,,18806,16016
29070,2,17.0,113.0,18807,16017
29071,4,33.0,179.0,18807,16017
29072,6,48.0,284.0,18807,16017
29073,2,17.0,113.0,18808,16018
29074,4,33.0,,18808,16018
29075,2,17.0,113.0,18809,16019
29076,4,33.0,186.0,18809,16019
29077,2,17.0,113.0,18810,16020
29078,4,33.0,179.0,18810,16020
29079,6,48.0,284.0,18810,16020
29080,4,31.0,162.0,18811,16021
29081,6,46.0,268.0,18811,16021
29082,2,17.0,113.0,18812,16023
29083,4,33.0,182.0,18812,16023
29084,2,17.0,113.0,18813,16024
29085,4,33.0,,18813,16024
29086,2,17.0,113.0,18814,16025
29087,4,33.0,,18814,16025
29088,2,17.0,113.0,18815,16026
29089,4,33.0,,18815,16026
29090,2,17.0,113.0,18816,16027
29091,2,17.0,113.0,18817,16028
29092,4,33.0,,18817,16028
29093,2,17.0,113.0,18818,16030
29094,4,33.0,,18818,16030
29095,2,17.0,113.0,18819,16031
29096,4,33.0,,18819,16031
29097,2,17.0,113.0,18820,16032
29098,4,33.0,,18820,16032
29099,2,17.0,113.0,18821,16033
29100,4,33.0,,18821,16033
29101,2,17.0,113.0,18822,16034
29102,4,33.0,,18822,16034
29103,2,17.0,113.0,18823,16035
29104,4,33.0,,18823,16035
29105,2,17.0,113.0,18824,16036
29106,4,33.0,,18824,16036
29107,2,17.0,113.0,18825,16037
29108,4,33.0,,18825,16037
29109,2,17.0,113.0,18826,16038
29110,4,33.0,,18826,16038
29111,2,17.0,113.0,18828,16040
29112,4,33.0,,18828,16040
29113,2,17.0,113.0,18830,16042
29114,4,33.0,,18830,16042
29115,2,17.0,113.0,18831,16043
29116,4,33.0,182.0,18831,16043
29117,2,17.0,113.0,18832,16044
29118,4,33.0,,18832,16044
29119,2,17.0,113.0,18833,16045
29120,4,33.0,,18833,16045
29121,2,17.0,113.0,18834,16046
29122,2,17.0,113.0,18835,16047
29123,4,33.0,,18835,16047
29124,1,1.0,2.0,18836,16048
29125,2,17.0,113.0,18836,16048
29126,4,33.0,185.0,18836,16048
29127,5,42.0,237.0,18836,16048
29128,2,17.0,113.0,18837,16049
29129,2,17.0,111.0,18838,16050
29130,2,17.0,113.0,18839,16051
29131,4,33.0,,18839,16051
29132,2,17.0,113.0,18840,16052
29133,4,33.0,,18840,16052
29134,2,17.0,113.0,18841,16053
29135,4,33.0,,18841,16053
29136,2,17.0,113.0,18842,16054
29137,4,33.0,,18842,16054
29138,2,17.0,113.0,18843,16055
29139,4,31.0,166.0,18843,16055
29140,4,33.0,,18843,16055
29141,6,46.0,268.0,18843,16055
29142,2,17.0,113.0,18844,16056
29143,4,33.0,,18844,16056
29144,2,17.0,113.0,18845,16057
29145,4,33.0,,18845,16057
29146,2,17.0,113.0,18846,16058
29147,4,33.0,,18846,16058
29148,2,17.0,113.0,18847,16059
29149,4,33.0,,18847,16059
29150,2,17.0,104.0,18848,16060
29151,2,17.0,105.0,18848,16060
29152,2,17.0,113.0,18848,16060
29153,2,17.0,113.0,18849,16061
29154,2,17.0,113.0,18850,16062
29155,4,33.0,,18850,16062
29156,2,17.0,113.0,18851,16063
29157,4,33.0,,18851,16063
29158,2,17.0,113.0,18852,16064
29159,4,33.0,,18852,16064
29160,1,1.0,1.0,18853,16065
29161,2,17.0,113.0,18853,16065
29162,4,33.0,180.0,18853,16065
29163,1,1.0,1.0,18854,16066
29164,2,17.0,113.0,18854,16066
29165,4,33.0,180.0,18854,16066
29166,2,17.0,113.0,18855,16067
29167,4,33.0,,18855,16067
29168,1,1.0,2.0,18856,16068
29169,2,17.0,113.0,18856,16068
29170,4,33.0,185.0,18856,16068
29171,2,17.0,113.0,18857,16069
29172,2,17.0,113.0,18858,16070
29173,4,33.0,,18858,16070
29174,2,17.0,113.0,18859,16071
29175,2,17.0,113.0,18860,16072
29176,2,17.0,113.0,18861,16073
29177,4,33.0,,18861,16073
29178,2,17.0,113.0,18862,16074
29179,4,31.0,166.0,18862,16074
29180,4,33.0,,18862,16074
29181,6,46.0,268.0,18862,16074
29182,2,17.0,113.0,18863,16075
29183,4,33.0,,18863,16075
29184,2,17.0,113.0,18864,16076
29185,4,31.0,166.0,18864,16076
29186,4,33.0,,18864,16076
29187,6,46.0,268.0,18864,16076
29188,2,17.0,113.0,18865,16077
29189,4,33.0,,18865,16077
29190,2,17.0,113.0,18866,16078
29191,4,33.0,,18866,16078
29192,2,17.0,113.0,18867,16079
29193,4,33.0,,18867,16079
29194,2,17.0,113.0,18868,16080
29195,4,33.0,,18868,16080
29196,2,17.0,113.0,18869,16081
29197,4,33.0,,18869,16081
29198,2,17.0,113.0,18870,16082
29199,4,33.0,,18870,16082
29200,2,17.0,113.0,18871,16083
29201,4,33.0,,18871,16083
29202,2,17.0,113.0,18872,16084
29203,4,33.0,,18872,16084
29204,2,17.0,113.0,18873,16085
29205,2,17.0,108.0,18874,16086
29206,2,17.0,113.0,18874,16086
29207,2,17.0,113.0,18875,16087
29208,4,33.0,,18875,16087
29209,2,17.0,113.0,18876,16088
29210,4,33.0,,18876,16088
29211,2,17.0,113.0,18877,16089
29212,5,42.0,243.0,18877,16089
29213,2,17.0,113.0,18878,16090
29214,2,17.0,113.0,18879,16091
29215,4,33.0,,18879,16091
29216,2,17.0,111.0,18880,16092
29217,2,17.0,113.0,18881,16093
29218,2,17.0,113.0,18882,16094
29219,4,31.0,166.0,18882,16094
29220,4,33.0,,18882,16094
29221,6,46.0,268.0,18882,16094
29222,2,17.0,113.0,18883,16095
29223,4,33.0,,18883,16095
29224,2,17.0,113.0,18884,16096
29225,4,33.0,,18884,16096
29226,2,17.0,113.0,18885,16097
29227,4,33.0,,18885,16097
29228,2,17.0,113.0,18886,16098
29229,4,33.0,,18886,16098
29230,2,17.0,113.0,18887,16099
29231,4,33.0,,18887,16099
29232,2,17.0,113.0,18888,16100
29233,4,33.0,,18888,16100
29234,2,17.0,113.0,18889,16101
29235,4,33.0,,18889,16101
29236,2,17.0,113.0,18890,16102
29237,4,33.0,,18890,16102
29238,2,17.0,113.0,18892,16104
29239,4,33.0,,18892,16104
29240,2,17.0,113.0,18893,16105
29241,2,17.0,113.0,18894,16106
29242,4,33.0,,18894,16106
29243,1,1.0,5.0,18895,16107
29244,2,17.0,113.0,18895,16107
29245,2,17.0,104.0,18896,16108
29246,2,17.0,113.0,18896,16108
29247,2,17.0,104.0,18897,16109
29248,2,17.0,113.0,18897,16109
29249,2,17.0,113.0,18898,16110
29250,2,17.0,113.0,18899,16111
29251,4,33.0,,18899,16111
29252,2,17.0,113.0,18900,16112
29253,4,33.0,179.0,18900,16112
29254,6,48.0,284.0,18900,16112
29255,2,17.0,113.0,18901,16113
29256,4,33.0,,18901,16113
29257,2,17.0,113.0,18902,16114
29258,4,33.0,,18902,16114
29259,1,1.0,1.0,18903,16115
29260,2,17.0,113.0,18903,16115
29261,4,33.0,180.0,18903,16115
29262,5,42.0,242.0,18903,16115
29263,1,1.0,1.0,18904,16116
29264,2,17.0,113.0,18904,16116
29265,4,33.0,180.0,18904,16116
29266,2,17.0,113.0,18905,16117
29267,4,33.0,,18905,16117
29268,2,17.0,104.0,18906,16118
29269,2,17.0,113.0,18906,16118
29270,2,17.0,113.0,18907,16119
29271,4,33.0,,18907,16119
29272,2,17.0,113.0,18908,16120
29273,4,33.0,,18908,16120
29274,2,17.0,113.0,18909,16121
29275,4,33.0,,18909,16121
29276,2,17.0,113.0,18910,16122
29277,4,33.0,,18910,16122
29278,2,17.0,113.0,18911,16123
29279,2,17.0,113.0,18912,16124
29280,4,33.0,,18912,16124
29281,2,17.0,113.0,18913,16125
29282,2,17.0,113.0,18914,16126
29283,2,17.0,113.0,18915,16127
29284,2,17.0,113.0,18916,16128
29285,4,33.0,,18916,16128
29286,2,17.0,113.0,18917,16129
29287,2,17.0,113.0,18918,16130
29288,4,33.0,,18918,16130
29289,2,17.0,113.0,18919,16131
29290,2,17.0,113.0,18920,16132
29291,4,33.0,,18920,16132
29292,2,17.0,113.0,18921,16133
29293,4,33.0,,18921,16133
29294,2,17.0,113.0,18922,16134
29295,4,33.0,,18922,16134
29296,2,17.0,113.0,18923,16135
29297,4,33.0,,18923,16135
29298,2,17.0,,18924,16136
29299,4,33.0,,18924,16136
29300,2,17.0,113.0,18925,16137
29301,4,33.0,,18925,16137
29302,2,17.0,,18926,16138
29303,4,33.0,,18926,16138
29304,2,17.0,113.0,18927,16139
29305,4,33.0,,18927,16139
29306,4,26.0,141.0,18928,16140
29307,6,46.0,268.0,18928,16140
29308,2,17.0,113.0,18929,16141
29309,4,33.0,,18929,16141
29310,2,17.0,113.0,18930,16142
29311,4,33.0,,18930,16142
29312,4,31.0,162.0,18931,16143
29313,4,33.0,,18931,16143
29314,6,46.0,268.0,18931,16143
29315,2,17.0,113.0,18932,16144
29316,4,33.0,,18932,16144
29317,2,17.0,111.0,18934,16146
29318,4,33.0,,18934,16146
29319,2,17.0,113.0,18935,16147
29320,4,33.0,,18935,16147
29321,5,42.0,237.0,18935,16147
29322,5,42.0,245.0,18935,16147
29323,2,17.0,113.0,18936,16148
29324,4,33.0,,18936,16148
29325,2,17.0,113.0,18937,16149
29326,4,33.0,,18937,16149
29327,2,17.0,113.0,18938,16150
29328,4,33.0,,18938,16150
29329,2,17.0,113.0,18939,16151
29330,4,33.0,,18939,16151
29331,2,17.0,113.0,18940,16152
29332,4,33.0,,18940,16152
29333,1,1.0,2.0,18942,16154
29334,2,17.0,113.0,18942,16154
29335,2,17.0,113.0,18943,16155
29336,4,33.0,,18943,16155
29337,4,31.0,160.0,18944,16156
29338,6,46.0,268.0,18944,16156
29339,2,16.0,98.0,18945,16157
29340,2,17.0,113.0,18945,16157
29341,4,33.0,,18945,16157
29342,2,17.0,113.0,18946,16158
29343,4,33.0,,18946,16158
29344,2,16.0,98.0,18947,16159
29345,2,17.0,113.0,18947,16159
29346,4,33.0,,18947,16159
29347,2,17.0,113.0,18948,16160
29348,4,33.0,,18948,16160
29349,2,17.0,113.0,18949,16161
29350,4,33.0,,18949,16161
29351,2,17.0,113.0,18950,16162
29352,4,33.0,,18950,16162
29353,1,1.0,1.0,18951,16163
29354,2,17.0,113.0,18951,16163
29355,4,33.0,180.0,18951,16163
29356,5,42.0,242.0,18951,16163
29357,2,16.0,98.0,18952,16164
29358,2,17.0,113.0,18952,16164
29359,4,33.0,,18952,16164
29360,2,17.0,113.0,18953,16165
29361,4,33.0,,18953,16165
29362,2,17.0,113.0,18954,16166
29363,4,33.0,,18954,16166
29364,2,17.0,113.0,18955,16167
29365,4,33.0,,18955,16167
29366,2,17.0,113.0,18956,16168
29367,4,33.0,,18956,16168
29368,2,17.0,113.0,18957,16169
29369,4,33.0,,18957,16169
29370,2,17.0,113.0,18958,16170
29371,4,33.0,,18958,16170
29372,2,17.0,113.0,18959,16171
29373,4,33.0,,18959,16171
29374,2,17.0,113.0,18960,16172
29375,2,17.0,113.0,18961,16173
29376,4,31.0,,18961,16173
29377,4,33.0,,18961,16173
29378,6,46.0,268.0,18961,16173
29379,1,1.0,1.0,18962,16174
29380,2,17.0,113.0,18962,16174
29381,1,1.0,1.0,18963,16175
29382,2,17.0,113.0,18963,16175
29383,1,1.0,6.0,18964,16176
29384,2,17.0,113.0,18964,16176
29385,4,33.0,185.0,18964,16176
29386,2,17.0,113.0,18965,16177
29387,4,33.0,,18965,16177
29388,2,17.0,113.0,18966,16178
29389,1,1.0,7.0,18968,16180
29390,2,17.0,111.0,18968,16180
29391,2,17.0,113.0,18968,16180
29392,2,17.0,113.0,18969,16181
29393,4,33.0,,18969,16181
29394,2,17.0,111.0,18970,16182
29395,2,17.0,113.0,18971,16183
29396,2,17.0,113.0,18972,16184
29397,2,17.0,113.0,18973,16185
29398,2,17.0,113.0,18974,16186
29399,2,17.0,113.0,18975,16187
29400,2,17.0,113.0,18976,16188
29401,4,33.0,180.0,18976,16188
29402,2,17.0,113.0,18977,16189
29403,2,17.0,113.0,18978,16190
29404,2,17.0,113.0,18979,16191
29405,4,33.0,,18979,16191
29406,2,17.0,113.0,18980,16192
29407,2,17.0,113.0,18982,16194
29408,4,33.0,180.0,18982,16194
29409,2,17.0,113.0,18983,16195
29410,4,33.0,,18983,16195
29411,2,17.0,113.0,18984,16196
29412,4,33.0,185.0,18984,16196
29413,2,17.0,113.0,18985,16197
29414,4,33.0,,18985,16197
29415,2,17.0,113.0,18986,16198
29416,4,31.0,164.0,18986,16198
29417,6,46.0,268.0,18986,16198
29418,1,1.0,5.0,18987,16199
29419,2,17.0,113.0,18987,16199
29420,2,17.0,113.0,18988,16200
29421,4,33.0,,18988,16200
29422,2,17.0,113.0,18989,16201
29423,2,17.0,113.0,18990,16202
29424,4,33.0,,18990,16202
29425,2,17.0,113.0,18991,16203
29426,4,33.0,,18991,16203
29427,2,17.0,,18992,16204
29428,4,33.0,,18992,16204
29429,2,17.0,113.0,18993,16205
29430,4,33.0,,18993,16205
29431,2,17.0,113.0,18994,16206
29432,4,33.0,,18994,16206
29433,2,17.0,113.0,18995,16207
29434,4,33.0,,18995,16207
29435,4,33.0,185.0,18996,16209
29436,5,42.0,234.0,18996,16209
29437,2,17.0,111.0,18997,16210
29438,4,31.0,166.0,18998,16211
29439,6,46.0,268.0,18998,16211
29440,2,14.0,85.0,18999,16212
29441,2,17.0,113.0,18999,16212
29442,2,17.0,113.0,19000,16213
29443,4,33.0,,19000,16213
29444,1,1.0,5.0,19001,16214
29445,2,17.0,113.0,19001,16214
29446,2,17.0,104.0,19002,16215
29447,2,17.0,113.0,19002,16215
29448,2,17.0,113.0,19004,16217
29449,2,17.0,113.0,19005,16218
29450,2,17.0,113.0,19006,16219
29451,4,33.0,,19006,16219
29452,2,14.0,,19007,16220
29453,2,17.0,111.0,19007,16220
29454,2,17.0,113.0,19008,16221
29455,4,33.0,,19008,16221
29456,2,17.0,113.0,19009,16222
29457,4,33.0,,19009,16222
29458,2,17.0,113.0,19010,16223
29459,4,33.0,,19010,16223
29460,1,1.0,1.0,19011,16224
29461,2,17.0,113.0,19011,16224
29462,4,33.0,180.0,19011,16224
29463,1,1.0,5.0,19012,16225
29464,2,17.0,113.0,19012,16225
29465,2,17.0,113.0,19013,16226
29466,2,17.0,113.0,19014,16227
29467,4,33.0,,19014,16227
29468,2,17.0,113.0,19015,16228
29469,2,17.0,113.0,19016,16229
29470,2,17.0,113.0,19017,16230
29471,2,17.0,113.0,19018,16231
29472,4,33.0,,19018,16231
29473,2,14.0,85.0,19019,16232
29474,2,17.0,113.0,19019,16232
29475,2,17.0,108.0,19020,16233
29476,2,17.0,113.0,19021,16234
29477,2,17.0,113.0,19022,16235
29478,2,17.0,113.0,19023,16236
29479,2,17.0,113.0,19024,16237
29480,4,33.0,,19024,16237
29481,2,17.0,113.0,19025,16238
29482,4,33.0,185.0,19025,16238
29483,2,17.0,113.0,19026,16239
29484,4,33.0,,19026,16239
29485,2,17.0,111.0,19028,16241
29486,2,17.0,113.0,19028,16241
29487,2,17.0,113.0,19029,16242
29488,2,17.0,111.0,19030,16243
29489,2,17.0,111.0,19031,16244
29490,2,17.0,113.0,19034,16247
29491,4,33.0,,19034,16247
29492,4,28.0,,19035,16248
29493,4,33.0,179.0,19035,16248
