ID_pigmentation,pigment_name,pigment_color,pigment_production,ID_strains,ID_reference,manual_annotation,last_change
1980,,,1,24519,30042,1,2017-12-04 12:32:22
1981,,,1,5741,29642,1,2017-12-04 12:32:22
1982,,,1,6312,29855,1,2017-12-04 12:32:22
1983,,,1,13865,30328,1,2017-12-04 12:32:22
1984,,,1,133617,29794,1,2017-12-04 12:32:22
1985,,,1,133618,29794,1,2017-12-04 12:32:22
1986,,,1,5398,29331,1,2017-12-04 12:32:22
1987,,,1,6200,29195,1,2017-12-04 12:32:22
1988,,,1,497,29618,1,2017-12-04 12:32:22
1989,,,1,13186,30104,1,2017-12-04 12:32:22
1990,,,1,24725,30768,1,2017-12-04 12:32:22
1991,,,1,133920,30874,1,2017-12-04 12:32:22
1992,,,1,133570,29581,1,2017-12-04 12:32:22
1993,,,1,24527,31138,1,2017-12-04 12:32:22
1994,,,1,7507,29688,1,2017-12-04 12:32:22
1995,,,1,5623,29884,1,2017-12-04 12:32:22
1996,,,1,133749,30384,1,2017-12-04 12:32:22
1997,,,1,22987,30725,1,2017-12-04 12:32:22
1998,,,1,133729,30309,1,2017-12-04 12:32:22
1999,,,1,133739,30349,1,2017-12-04 12:32:22
2000,,,1,133734,30330,1,2017-12-04 12:32:22
2001,,,1,133735,30330,1,2017-12-04 12:32:22
2002,,,1,24507,30084,1,2017-12-04 12:32:22
2003,,,1,133748,30381,1,2017-12-04 12:32:22
2004,,,1,133712,30240,1,2017-12-04 12:32:22
2005,,,1,133677,30116,1,2017-12-04 12:32:22
2006,,,1,133708,30229,1,2017-12-04 12:32:22
2007,,,1,133845,30661,1,2017-12-04 12:32:22
2008,,,1,133850,30670,1,2017-12-04 12:32:22
2009,,,1,133675,30094,1,2017-12-04 12:32:22
2010,,,1,133676,30097,1,2017-12-04 12:32:22
2011,,,1,133678,30124,1,2017-12-04 12:32:22
2012,,,1,133701,30208,1,2017-12-04 12:32:22
2013,,,1,133861,30699,1,2017-12-04 12:32:22
2014,,,1,133686,30156,1,2017-12-04 12:32:22
2015,,,1,24489,30547,1,2017-12-04 12:32:22
2016,,,1,130639,30268,1,2017-12-04 12:32:22
2017,,,1,133900,30822,1,2017-12-04 12:32:22
2018,,,1,11966,30147,1,2017-12-04 12:32:22
2019,,,1,133765,30434,1,2017-12-04 12:32:22
2020,,,1,133771,30460,1,2017-12-04 12:32:22
2021,,,1,133847,30667,1,2017-12-04 12:32:22
2022,,,1,24031,30952,1,2017-12-04 12:32:22
2023,,,1,130271,30753,1,2017-12-04 12:32:22
2024,,,1,133824,30608,1,2017-12-04 12:32:22
2025,,,1,134020,31072,1,2017-12-04 12:32:22
2026,,,1,134021,31072,1,2017-12-04 12:32:22
2027,,,1,24048,30925,1,2017-12-04 12:32:22
2028,,,1,133925,30884,1,2017-12-04 12:32:22
2029,,,1,133979,30989,1,2017-12-04 12:32:22
2030,,,1,130607,30581,1,2017-12-04 12:32:22
2031,,,1,130640,30575,1,2017-12-04 12:32:22
2032,,,1,133837,30633,1,2017-12-04 12:32:22
2033,,,1,133876,30744,1,2017-12-04 12:32:22
2034,,,1,133907,30847,1,2017-12-04 12:32:22
2035,,,1,133880,30754,1,2017-12-04 12:32:22
2036,,,1,130630,30859,1,2017-12-04 12:32:22
2037,,,1,133914,30867,1,2017-12-04 12:32:22
2038,,,1,133883,30761,1,2017-12-04 12:32:22
2039,,,1,133952,30934,1,2017-12-04 12:32:22
2040,,,1,134074,31176,1,2017-12-04 12:32:22
2041,,,1,134043,31126,1,2017-12-04 12:32:22
2042,,,1,133944,30926,1,2017-12-04 12:32:22
2043,,,1,134044,31126,1,2017-12-04 12:32:22
2044,,,1,134010,31050,1,2017-12-04 12:32:22
2045,,,1,130462,30967,1,2017-12-04 12:32:22
2046,,,1,131264,31070,1,2017-12-04 12:32:22
2047,,,1,134015,31062,1,2017-12-04 12:32:22
2048,,,1,134069,31167,1,2017-12-04 12:32:22
2049,,,1,133994,31020,1,2017-12-04 12:32:22
2050,,,1,134035,31109,1,2017-12-04 12:32:22
2051,,,1,11942,31241,1,2017-12-04 12:32:22
2052,,,1,11135,32486,1,2017-12-04 12:32:22
2053,,,1,7258,32585,1,2017-12-04 12:32:22
2054,,,1,7500,32301,1,2017-12-04 12:32:22
2055,,,1,5618,29348,1,2017-12-04 12:32:22
2056,,,1,2387,29513,1,2017-12-04 12:32:22
2057,,,1,133597,29687,1,2017-12-04 12:32:22
2058,,,1,11295,32608,1,2017-12-04 12:32:22
2059,,,1,7620,32477,1,2017-12-04 12:32:22
2060,,,1,134164,31639,1,2017-12-04 12:32:22
2061,,,1,23811,31007,1,2017-12-04 12:32:22
2062,,,1,24023,30971,1,2017-12-04 12:32:22
2063,,,1,24471,31006,1,2017-12-04 12:32:22
2064,,,1,14196,29261,1,2017-12-04 12:32:22
2065,,,1,2324,29604,1,2017-12-04 12:32:22
2066,,,1,6280,32268,1,2017-12-04 12:32:22
2067,,,1,133522,29307,1,2017-12-04 12:32:22
2068,,,1,130849,30320,1,2017-12-04 12:32:22
2069,,,1,23155,30128,1,2017-12-04 12:32:22
2070,,,1,134168,31671,1,2017-12-04 12:32:22
2071,,,1,14243,31599,1,2017-12-04 12:32:22
2072,,,1,14242,31599,1,2017-12-04 12:32:22
2073,,,1,17001,29637,1,2017-12-04 12:32:22
2074,,,1,6302,32068,1,2017-12-04 12:32:22
2075,,,1,132094,32322,1,2017-12-04 12:32:22
2076,,,1,133932,30905,1,2017-12-04 12:32:22
2077,,,1,1254,32330,1,2017-12-04 12:32:22
2078,,,1,133622,29810,1,2017-12-04 12:32:22
2079,,,1,7856,31592,1,2017-12-04 12:32:22
2080,,,1,24564,31823,1,2017-12-04 12:32:22
2081,,,1,17451,29050,1,2017-12-04 12:32:22
2082,,,1,5974,29433,1,2017-12-04 12:32:22
2083,,,1,134155,31575,1,2017-12-04 12:32:22
2084,,,1,5557,31373,1,2017-12-04 12:32:22
2085,,,1,3885,31666,1,2017-12-04 12:32:22
2086,,,1,7660,31602,1,2017-12-04 12:32:22
2087,,,1,17708,31708,1,2017-12-04 12:32:22
2088,,,1,13399,32606,1,2017-12-04 12:32:22
2089,,,1,11149,29703,1,2017-12-04 12:32:22
2090,,,1,7442,31204,1,2017-12-04 12:32:22
2091,,,1,7328,32529,1,2017-12-04 12:32:22
2092,,,1,6306,32482,1,2017-12-04 12:32:22
2093,,,1,5703,32310,1,2017-12-04 12:32:22
2094,,,1,3892,29037,1,2017-12-04 12:32:22
2095,,,1,7455,29554,1,2017-12-04 12:32:22
2096,,,1,7453,29641,1,2017-12-04 12:32:22
2097,,,1,133530,29351,1,2017-12-04 12:32:22
2098,,,1,24203,29443,1,2017-12-04 12:32:22
2099,,,1,24181,29443,1,2017-12-04 12:32:22
2100,,,1,16471,29538,1,2017-12-04 12:32:22
2101,,,1,13271,29606,1,2017-12-04 12:32:22
2102,,,1,14285,29436,1,2017-12-04 12:32:22
2103,,,1,17523,29719,1,2017-12-04 12:32:22
2104,,,1,7878,29586,1,2017-12-04 12:32:22
2105,,,1,22944,29668,1,2017-12-04 12:32:22
2106,,,1,11157,30466,1,2017-12-04 12:32:22
2107,,,1,14240,30117,1,2017-12-04 12:32:22
2108,,,1,7982,31287,1,2017-12-04 12:32:22
2109,,,1,7795,31699,1,2017-12-04 12:32:22
2110,,,1,17453,31351,1,2017-12-04 12:32:22
2111,,,1,16582,30134,1,2017-12-04 12:32:22
2112,,,1,17491,31643,1,2017-12-04 12:32:22
2113,,,1,14245,31577,1,2017-12-04 12:32:22
2114,,,1,17637,32161,1,2017-12-04 12:32:22
2115,,,1,134180,31718,1,2017-12-04 12:32:22
2116,,,1,6282,31553,1,2017-12-04 12:32:22
2117,,,1,17628,31552,1,2017-12-04 12:32:22
2118,,,1,8012,32506,1,2017-12-04 12:32:22
2119,,,1,7857,31592,1,2017-12-04 12:32:22
2120,,,1,1968,31652,1,2017-12-04 12:32:22
2121,,,1,8025,31682,1,2017-12-04 12:32:22
2122,,,1,1519,31809,1,2017-12-04 12:32:22
2123,,,1,1518,31809,1,2017-12-04 12:32:22
2124,,,1,3778,31804,1,2017-12-04 12:32:22
2125,,,1,23277,30596,1,2017-12-04 12:32:22
2126,,,1,13942,29683,1,2017-12-04 12:32:22
2127,,,1,12716,32066,1,2017-12-04 12:32:22
2128,,,1,17497,28948,1,2017-12-04 12:32:22
2129,,,1,17455,31846,1,2017-12-04 12:32:22
2130,,,1,5701,31941,1,2017-12-04 12:32:22
2131,,,1,11061,31948,1,2017-12-04 12:32:22
2132,,,1,16414,30145,1,2017-12-04 12:32:22
2133,,,1,12626,31819,1,2017-12-04 12:32:22
2134,,,1,11062,32044,1,2017-12-04 12:32:22
2135,,,1,134203,31830,1,2017-12-04 12:32:22
2136,,,1,547,31957,1,2017-12-04 12:32:22
2137,,,1,17747,31941,1,2017-12-04 12:32:22
2138,,,1,134298,32314,1,2017-12-04 12:32:22
2139,,,1,134299,32314,1,2017-12-04 12:32:22
2140,,,1,7429,32265,1,2017-12-04 12:32:22
2141,,,1,12627,32123,1,2017-12-04 12:32:22
2142,,,1,16564,32160,1,2017-12-04 12:32:22
2143,,,1,17749,32099,1,2017-12-04 12:32:22
2144,,,1,7499,32171,1,2017-12-04 12:32:22
2145,,,1,6309,32151,1,2017-12-04 12:32:22
2146,,,1,13490,29009,1,2017-12-04 12:32:22
2147,,,1,8042,32555,1,2017-12-04 12:32:22
2148,,,1,17639,32481,1,2017-12-04 12:32:22
2149,,,1,134361,32614,1,2017-12-04 12:32:22
2150,,,1,133933,30911,1,2017-12-04 12:32:22
2151,,,1,133934,30911,1,2017-12-04 12:32:22
2152,,,1,134364,32622,1,2017-12-04 12:32:22
2153,,,1,16583,28985,1,2017-12-04 12:32:22
2154,,,1,130718,29139,1,2017-12-04 12:32:22
2155,,,1,18133,29446,1,2017-12-04 12:32:22
2156,,,1,1570,30028,1,2017-12-04 12:32:22
2157,,,1,7845,29270,1,2017-12-04 12:32:22
2158,,,1,7844,29270,1,2017-12-04 12:32:22
2159,,,1,133519,29269,1,2017-12-04 12:32:22
2160,,,1,17839,29412,1,2017-12-04 12:32:22
2161,,,1,17887,29509,1,2017-12-04 12:32:22
2162,,,1,8050,29587,1,2017-12-04 12:32:22
2163,,,1,7213,29728,1,2017-12-04 12:32:22
2164,,,1,24458,29812,1,2017-12-04 12:32:22
2165,,,1,23339,30678,1,2017-12-04 12:32:22
2166,,,1,133971,30977,1,2017-12-04 12:32:22
2167,,,1,3037,30438,1,2017-12-04 12:32:22
2168,,,1,2377,30542,1,2017-12-04 12:32:22
2169,,,1,2376,30542,1,2017-12-04 12:32:22
2170,,,1,22938,30570,1,2017-12-04 12:32:22
2171,,,1,24188,30909,1,2017-12-04 12:32:22
2172,,,1,24621,31130,1,2017-12-04 12:32:22
2173,,,1,134018,31071,1,2017-12-04 12:32:22
2174,,,1,134019,31071,1,2017-12-04 12:32:22
2175,,,1,11862,31512,1,2017-12-04 12:32:22
2176,,,1,16614,29906,1,2017-12-04 12:32:22
2177,,,1,16615,29906,1,2017-12-04 12:32:22
2178,,,1,133703,30219,1,2017-12-04 12:32:22
2179,,,1,1257,29918,1,2017-12-04 12:32:22
2180,,,1,7329,30029,1,2017-12-04 12:32:22
2181,,,1,134145,31518,1,2017-12-04 12:32:22
2182,,,1,13252,29908,1,2017-12-04 12:32:22
2183,,,1,1324,31293,1,2017-12-04 12:32:22
2184,,,1,7610,31239,1,2017-12-04 12:32:22
2185,,,1,3029,29123,1,2017-12-04 12:32:22
2186,,,1,7419,31321,1,2017-12-04 12:32:22
2187,,,1,3777,31418,1,2017-12-04 12:32:22
2188,,,1,5680,31426,1,2017-12-04 12:32:22
2189,,,1,7427,31638,1,2017-12-04 12:32:22
2190,,,1,11890,31651,1,2017-12-04 12:32:22
2191,,,1,17636,31588,1,2017-12-04 12:32:22
2192,,,1,17634,31589,1,2017-12-04 12:32:22
2193,,,1,17635,31589,1,2017-12-04 12:32:22
2194,,,1,5831,32080,1,2017-12-04 12:32:22
2195,,,1,17629,31752,1,2017-12-04 12:32:22
2196,,,1,16463,29350,1,2017-12-04 12:32:22
2197,,,1,1515,31781,1,2017-12-04 12:32:22
2198,,,1,11946,28947,1,2017-12-04 12:32:22
2199,,,1,7622,28902,1,2017-12-04 12:32:22
2200,,,1,17378,31942,1,2017-12-04 12:32:22
2201,,,1,17490,32101,1,2017-12-04 12:32:22
2202,,,1,16427,32086,1,2017-12-04 12:32:22
2203,,,1,13499,32109,1,2017-12-04 12:32:22
2204,,,1,17512,32159,1,2017-12-04 12:32:22
2205,,,1,13998,32167,1,2017-12-04 12:32:22
2206,,,1,13824,32531,1,2017-12-04 12:32:22
2207,,,1,17822,32426,1,2017-12-04 12:32:22
2208,,,1,133476,29117,1,2017-12-04 12:32:22
2209,,,1,16447,31199,1,2017-12-04 12:32:22
2210,,,1,13485,29924,1,2017-12-04 12:32:22
2211,,,1,16407,31268,1,2017-12-04 12:32:22
2212,,,1,13304,31994,1,2017-12-04 12:32:22
2213,,,1,13264,32107,1,2017-12-04 12:32:22
2214,,,1,3199,29952,1,2017-12-04 12:32:22
2215,,,1,131849,30015,1,2017-12-04 12:32:22
2216,,,1,16386,30065,1,2017-12-04 12:32:22
2217,,,1,10774,30048,1,2017-12-04 12:32:22
2218,,,1,11235,32184,1,2017-12-04 12:32:22
2219,,,1,10451,31894,1,2017-12-04 12:32:22
2220,,,1,13114,30122,1,2017-12-04 12:32:22
2221,,,1,7632,31296,1,2017-12-04 12:32:22
2222,,,1,14862,31218,1,2017-12-04 12:32:22
2223,,,1,14860,31218,1,2017-12-04 12:32:22
2224,,,1,14861,31218,1,2017-12-04 12:32:22
2225,,,1,14864,31218,1,2017-12-04 12:32:22
2226,,,1,14863,31218,1,2017-12-04 12:32:22
2227,,,1,5841,31227,1,2017-12-04 12:32:22
2228,,,1,7272,31281,1,2017-12-04 12:32:22
2229,,,1,7273,31281,1,2017-12-04 12:32:22
2230,,,1,17508,31284,1,2017-12-04 12:32:22
2231,,,1,5560,31740,1,2017-12-04 12:32:22
2232,,,1,5561,31740,1,2017-12-04 12:32:22
2233,,,1,134108,31356,1,2017-12-04 12:32:22
2234,,,1,10803,31480,1,2017-12-04 12:32:22
2235,,,1,11324,31364,1,2017-12-04 12:32:22
2236,,,1,17509,31439,1,2017-12-04 12:32:22
2237,,,1,13115,31385,1,2017-12-04 12:32:22
2238,,,1,134122,31431,1,2017-12-04 12:32:22
2239,,,1,134123,31431,1,2017-12-04 12:32:22
2240,,,1,134124,31431,1,2017-12-04 12:32:22
2241,,,1,16428,31427,1,2017-12-04 12:32:22
2242,,,1,11058,31446,1,2017-12-04 12:32:22
2243,,,1,16408,31564,1,2017-12-04 12:32:22
2244,,,1,17454,31502,1,2017-12-04 12:32:22
2245,,,1,11123,31528,1,2017-12-04 12:32:22
2246,,,1,1273,31900,1,2017-12-04 12:32:22
2247,,,1,134149,31539,1,2017-12-04 12:32:22
2248,,,1,11584,31540,1,2017-12-04 12:32:22
2249,,,1,11328,31701,1,2017-12-04 12:32:22
2250,,,1,11325,31701,1,2017-12-04 12:32:22
2251,,,1,11327,31701,1,2017-12-04 12:32:22
2252,,,1,4258,31761,1,2017-12-04 12:32:22
2253,,,1,17450,31556,1,2017-12-04 12:32:22
2254,,,1,7659,31622,1,2017-12-04 12:32:22
2255,,,1,11074,31641,1,2017-12-04 12:32:22
2256,,,1,11075,31641,1,2017-12-04 12:32:22
2257,,,1,7858,31592,1,2017-12-04 12:32:22
2258,,,1,13258,31616,1,2017-12-04 12:32:22
2259,,,1,11123,31636,1,2017-12-04 12:32:22
2260,,,1,14295,32275,1,2017-12-04 12:32:22
2261,,,1,13508,31745,1,2017-12-04 12:32:22
2262,,,1,16416,32609,1,2017-12-04 12:32:22
2263,,,1,133854,30682,1,2017-12-04 12:32:22
2264,,,1,134173,31685,1,2017-12-04 12:32:22
2265,,,1,7255,31776,1,2017-12-04 12:32:22
2266,,,1,17379,29558,1,2017-12-04 12:32:22
2267,,,1,13263,31737,1,2017-12-04 12:32:22
2268,,,1,5559,31721,1,2017-12-04 12:32:22
2269,,,1,17511,31707,1,2017-12-04 12:32:22
2270,,,1,3015,31695,1,2017-12-04 12:32:22
2271,,,1,11124,31722,1,2017-12-04 12:32:22
2272,,,1,5546,31773,1,2017-12-04 12:32:22
2273,,,1,5545,31773,1,2017-12-04 12:32:22
2274,,,1,134185,31736,1,2017-12-04 12:32:22
2275,,,1,17757,31772,1,2017-12-04 12:32:22
2276,,,1,17756,31772,1,2017-12-04 12:32:22
2277,,,1,5682,31750,1,2017-12-04 12:32:22
2278,,,1,11621,31854,1,2017-12-04 12:32:22
2279,,,1,16438,31991,1,2017-12-04 12:32:22
2280,,,1,134196,31793,1,2017-12-04 12:32:22
2281,,,1,23147,31775,1,2017-12-04 12:32:22
2282,,,1,134267,32208,1,2017-12-04 12:32:22
2283,,,1,23879,31981,1,2017-12-04 12:32:22
2284,,,1,17801,31908,1,2017-12-04 12:32:22
2285,,,1,1865,31784,1,2017-12-04 12:32:22
2286,,,1,14431,32102,1,2017-12-04 12:32:22
2287,,,1,7784,31851,1,2017-12-04 12:32:22
2288,,,1,17758,31897,1,2017-12-04 12:32:22
2289,,,1,23884,31959,1,2017-12-04 12:32:22
2290,,,1,11120,31895,1,2017-12-04 12:32:22
2291,,,1,5549,31993,1,2017-12-04 12:32:22
2292,,,1,13728,29088,1,2017-12-04 12:32:22
2293,,,1,11043,32550,1,2017-12-04 12:32:22
2294,,,1,134077,31182,1,2017-12-04 12:32:22
2295,,,1,134078,31182,1,2017-12-04 12:32:22
2296,,,1,12582,32055,1,2017-12-04 12:32:22
2297,,,1,11231,32128,1,2017-12-04 12:32:22
2298,,,1,17486,29772,1,2017-12-04 12:32:22
2299,,,1,13469,32456,1,2017-12-04 12:32:22
2300,,,1,5564,32083,1,2017-12-04 12:32:22
2301,,,1,16435,32147,1,2017-12-04 12:32:22
2302,,,1,134359,32595,1,2017-12-04 12:32:22
2303,,,1,11624,32406,1,2017-12-04 12:32:22
2304,,,1,5565,32083,1,2017-12-04 12:32:22
2305,,,1,3887,32095,1,2017-12-04 12:32:22
2306,,,1,134288,32278,1,2017-12-04 12:32:22
2307,,,1,18154,32277,1,2017-12-04 12:32:22
2308,,,1,132874,32154,1,2017-12-04 12:32:22
2309,,,1,17516,32132,1,2017-12-04 12:32:22
2310,,,1,17519,32132,1,2017-12-04 12:32:22
2311,,,1,14190,32571,1,2017-12-04 12:32:22
2312,,,1,134332,32460,1,2017-12-04 12:32:22
2313,,,1,14257,32175,1,2017-12-04 12:32:22
2314,,,1,133544,29434,1,2017-12-04 12:32:22
2315,,,1,133645,29905,1,2017-12-04 12:32:22
2316,,,1,5571,32495,1,2017-12-04 12:32:22
2317,,,1,11632,32362,1,2017-12-04 12:32:22
2318,,,1,1675,32483,1,2017-12-04 12:32:22
2319,,,1,11140,32484,1,2017-12-04 12:32:22
2320,,,1,11141,32484,1,2017-12-04 12:32:22
2321,,,1,11142,32484,1,2017-12-04 12:32:22
2322,,,1,11087,32493,1,2017-12-04 12:32:22
2323,,,1,7343,32489,1,2017-12-04 12:32:22
2324,,,1,7303,32536,1,2017-12-04 12:32:22
2325,,,1,7345,28931,1,2017-12-04 12:32:22
2326,,,1,7304,29373,1,2017-12-04 12:32:22
2327,,,1,6069,32363,1,2017-12-04 12:32:22
2328,,,1,11330,32422,1,2017-12-04 12:32:22
2329,,,1,13777,32502,1,2017-12-04 12:32:22
2330,,,1,14043,32376,1,2017-12-04 12:32:22
2331,,,1,6305,32302,1,2017-12-04 12:32:22
2332,,,1,8593,29301,1,2017-12-04 12:32:22
2333,,,1,7515,32503,1,2017-12-04 12:32:22
2334,,,1,5702,32310,1,2017-12-04 12:32:22
2335,,,1,17759,32318,1,2017-12-04 12:32:22
2336,,,1,13565,32352,1,2017-12-04 12:32:22
2337,,,1,7448,29408,1,2017-12-04 12:32:22
2338,,,1,12628,32453,1,2017-12-04 12:32:22
2339,,,1,11159,32524,1,2017-12-04 12:32:22
2340,,,1,6067,32327,1,2017-12-04 12:32:22
2341,,,1,17498,29584,1,2017-12-04 12:32:22
2342,,,1,11146,29218,1,2017-12-04 12:32:22
2343,,,1,11143,32644,1,2017-12-04 12:32:22
2344,,,1,14113,32616,1,2017-12-04 12:32:22
2345,,,1,134326,32454,1,2017-12-04 12:32:22
2346,,,1,13467,32466,1,2017-12-04 12:32:22
2347,,,1,14194,29182,1,2017-12-04 12:32:22
2348,,,1,14112,28921,1,2017-12-04 12:32:22
2349,,,1,5570,32470,1,2017-12-04 12:32:22
2350,,,1,11668,29059,1,2017-12-04 12:32:22
2351,,,1,134347,32563,1,2017-12-04 12:32:22
2352,,,1,14286,29718,1,2017-12-04 12:32:22
2353,,,1,14135,29137,1,2017-12-04 12:32:22
2354,,,1,14114,29080,1,2017-12-04 12:32:22
2355,,,1,133506,29224,1,2017-12-04 12:32:22
2356,,,1,23706,29542,1,2017-12-04 12:32:22
2357,,,1,17496,32623,1,2017-12-04 12:32:22
2358,,,1,133418,28880,1,2017-12-04 12:32:22
2359,,,1,6304,29835,1,2017-12-04 12:32:22
2360,,,1,134376,32661,1,2017-12-04 12:32:22
2361,,,1,1409,31181,1,2017-12-04 12:32:22
2362,,,1,133423,28893,1,2017-12-04 12:32:22
2363,,,1,3822,28949,1,2017-12-04 12:32:22
2364,,,1,11238,29670,1,2017-12-04 12:32:22
2365,,,1,13511,29314,1,2017-12-04 12:32:22
2366,,,1,11161,29341,1,2017-12-04 12:32:22
2367,,,1,16626,29096,1,2017-12-04 12:32:22
2368,,,1,16627,29096,1,2017-12-04 12:32:22
2369,,,1,5707,29207,1,2017-12-04 12:32:22
2370,,,1,16456,29042,1,2017-12-04 12:32:22
2371,,,1,7842,29303,1,2017-12-04 12:32:22
2372,,,1,6319,29018,1,2017-12-04 12:32:22
2373,,,1,6880,29490,1,2017-12-04 12:32:22
2374,,,1,24484,29927,1,2017-12-04 12:32:22
2375,,,1,1677,29133,1,2017-12-04 12:32:22
2376,,,1,17457,29047,1,2017-12-04 12:32:22
2377,,,1,17458,29047,1,2017-12-04 12:32:22
2378,,,1,133448,29027,1,2017-12-04 12:32:22
2379,,,1,133595,29685,1,2017-12-04 12:32:22
2380,,,1,133596,29685,1,2017-12-04 12:32:22
2381,,,1,133833,30627,1,2017-12-04 12:32:22
2382,,,1,17461,29809,1,2017-12-04 12:32:22
2383,,,1,133455,29044,1,2017-12-04 12:32:22
2384,,,1,14261,29356,1,2017-12-04 12:32:22
2385,,,1,17452,29066,1,2017-12-04 12:32:22
2386,,,1,17631,30266,1,2017-12-04 12:32:22
2387,,,1,17750,29045,1,2017-12-04 12:32:22
2388,,,1,17751,29045,1,2017-12-04 12:32:22
2389,,,1,133490,29178,1,2017-12-04 12:32:22
2390,,,1,133460,29067,1,2017-12-04 12:32:22
2391,,,1,17624,29058,1,2017-12-04 12:32:22
2392,,,1,14195,29322,1,2017-12-04 12:32:22
2393,,,1,14140,29145,1,2017-12-04 12:32:22
2394,,,1,133533,29363,1,2017-12-04 12:32:22
2395,,,1,133619,29796,1,2017-12-04 12:32:22
2396,,,1,17499,29611,1,2017-12-04 12:32:22
2397,,,1,133534,29380,1,2017-12-04 12:32:22
2398,,,1,133537,29390,1,2017-12-04 12:32:22
2399,,,1,443,29367,1,2017-12-04 12:32:22
2400,,,1,7346,29500,1,2017-12-04 12:32:22
2401,,,1,133513,29247,1,2017-12-04 12:32:22
2402,,,1,8017,29770,1,2017-12-04 12:32:22
2403,,,1,24455,31090,1,2017-12-04 12:32:22
2404,,,1,24248,29316,1,2017-12-04 12:32:22
2405,,,1,16584,29608,1,2017-12-04 12:32:22
2406,,,1,23310,30146,1,2017-12-04 12:32:22
2407,,,1,6246,30193,1,2017-12-04 12:32:22
2408,,,1,13516,29726,1,2017-12-04 12:32:22
2409,,,1,24114,29782,1,2017-12-04 12:32:22
2410,,,1,133581,29644,1,2017-12-04 12:32:22
2411,,,1,133555,29491,1,2017-12-04 12:32:22
2412,,,1,11147,29416,1,2017-12-04 12:32:22
2413,,,1,11657,29885,1,2017-12-04 12:32:22
2414,,,1,133590,29673,1,2017-12-04 12:32:22
2415,,,1,11148,29539,1,2017-12-04 12:32:22
2416,,,1,133690,30165,1,2017-12-04 12:32:22
2417,,,1,7793,29778,1,2017-12-04 12:32:22
2418,,,1,133609,29745,1,2017-12-04 12:32:22
2419,,,1,17473,29544,1,2017-12-04 12:32:22
2420,,,1,7877,29586,1,2017-12-04 12:32:22
2421,,,1,8048,29286,1,2017-12-04 12:32:22
2422,,,1,8049,29286,1,2017-12-04 12:32:22
2423,,,1,23198,30799,1,2017-12-04 12:32:22
2424,,,1,11237,29345,1,2017-12-04 12:32:22
2425,,,1,17752,29339,1,2017-12-04 12:32:22
2426,,,1,17891,30152,1,2017-12-04 12:32:22
2427,,,1,7503,29652,1,2017-12-04 12:32:22
2428,,,1,24803,31110,1,2017-12-04 12:32:22
2429,,,1,132137,30696,1,2017-12-04 12:32:22
2430,,,1,16476,29768,1,2017-12-04 12:32:22
2431,,,1,13878,30107,1,2017-12-04 12:32:22
2432,,,1,16567,29523,1,2017-12-04 12:32:22
2433,,,1,24335,30918,1,2017-12-04 12:32:22
2434,,,1,8021,30559,1,2017-12-04 12:32:22
2435,,,1,8022,30559,1,2017-12-04 12:32:22
2436,,,1,23318,30851,1,2017-12-04 12:32:22
2437,,,1,16498,30450,1,2017-12-04 12:32:22
2438,,,1,24654,30698,1,2017-12-04 12:32:22
2439,,,1,23306,30851,1,2017-12-04 12:32:22
2440,,,1,23157,30205,1,2017-12-04 12:32:22
2441,,,1,24794,30592,1,2017-12-04 12:32:22
2442,,,1,3782,29626,1,2017-12-04 12:32:22
2443,,,1,14287,29663,1,2017-12-04 12:32:22
2444,,,1,14269,30431,1,2017-12-04 12:32:22
2445,,,1,14116,29696,1,2017-12-04 12:32:22
2446,,,1,11451,29601,1,2017-12-04 12:32:22
2447,,,1,23880,29732,1,2017-12-04 12:32:22
2448,,,1,24683,30964,1,2017-12-04 12:32:22
2449,,,1,16477,29630,1,2017-12-04 12:32:22
2450,,,1,7454,29631,1,2017-12-04 12:32:22
2451,,,1,23889,30489,1,2017-12-04 12:32:22
2452,,,1,11154,30253,1,2017-12-04 12:32:22
2453,,,1,13474,29665,1,2017-12-04 12:32:22
2454,,,1,17662,29795,1,2017-12-04 12:32:22
2455,,,1,13491,29824,1,2017-12-04 12:32:22
2456,,,1,17500,29790,1,2017-12-04 12:32:22
2457,,,1,134016,31064,1,2017-12-04 12:32:22
2458,,,1,133799,30548,1,2017-12-04 12:32:22
2459,,,1,133641,29895,1,2017-12-04 12:32:22
2460,,,1,23103,30888,1,2017-12-04 12:32:22
2461,,,1,133820,30594,1,2017-12-04 12:32:22
2462,,,1,24057,31067,1,2017-12-04 12:32:22
2463,,,1,133888,30775,1,2017-12-04 12:32:22
2464,,,1,134033,31103,1,2017-12-04 12:32:22
2465,,,1,134034,31103,1,2017-12-04 12:32:22
2466,,,1,130824,30866,1,2017-12-04 12:32:22
2467,,,1,24189,31046,1,2017-12-04 12:32:22
2468,,,1,23809,31048,1,2017-12-04 12:32:22
2469,,,1,24440,31066,1,2017-12-04 12:32:22
2470,,,1,133706,30222,1,2017-12-04 12:32:22
2471,,,1,11341,30355,1,2017-12-04 12:32:22
2472,,,1,133652,29940,1,2017-12-04 12:32:22
2473,,,1,132917,30693,1,2017-12-04 12:32:22
2474,,,1,133662,30005,1,2017-12-04 12:32:22
2475,,,1,16493,30167,1,2017-12-04 12:32:22
2476,,,1,133768,30449,1,2017-12-04 12:32:22
2477,,,1,134059,31154,1,2017-12-04 12:32:22
