ID_kit_api_ID32STA,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,cupule_14,cupule_15,cupule_16,cupule_17,cupule_18,cupule_19,cupule_20,cupule_21,cupule_22,cupule_23,cupule_24,cupule_25,cupule_26,ID_strains,ID_reference,manual_annotation,created_ID32STA,modify_in_pgsql_ID32STA,ID_tbl_api_ID32STA,last_change
2683,-,-,-,+,+,+,+/-,+/-,+,+,+,-,+,+,+,-,-,-,-,-,+,+,+/-,-,-,-,14649,8452,1,2008-07-09 00:00:00,2016-01-18 08:02:53,220.0,2019-11-20 06:22:48
2682,-,-,-,+,+,+,+,+,+,+,+,+,+,+,+,-,-,-,+,+,+,+,+,+,+,-,14560,8451,1,2008-06-25 00:00:00,2016-01-18 08:02:53,219.0,2019-11-20 06:22:48
2681,-,-,-,+,+,+,+,+,+,+,+,+,+,+,+,-,-,-,+,+,+,+,+,+,+/-,-,14560,8451,1,2008-07-09 00:00:00,2016-01-18 08:02:53,218.0,2019-11-20 06:22:48
2680,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,+,+,-,+,-,-,14529,8450,1,2009-12-16 00:00:00,2016-01-18 08:02:53,217.0,2019-11-20 06:22:48
2679,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,+/-,+,-,-,-,-,14529,8450,1,2014-09-19 00:00:00,2016-01-18 08:02:53,216.0,2019-11-20 06:22:48
2678,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+,-,-,14529,8450,1,2013-01-30 00:00:00,2016-01-18 08:02:53,215.0,2019-11-20 06:22:48
2677,+,+,-,-,+,+,+,+,+,-,-,-,-,+,+,-,-,-,+/-,-,+,+,-,+,-,-,14529,8450,1,2011-02-09 00:00:00,2016-01-18 08:02:53,214.0,2019-11-20 06:22:48
2676,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,+,-,-,+,-,+/-,+,-,-,-,-,14529,8450,1,2008-01-15 00:00:00,2016-01-18 08:02:53,213.0,2019-11-20 06:22:48
2675,+,+,+/-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+/-,-,-,14529,8450,1,2006-10-25 00:00:00,2016-01-18 08:02:53,212.0,2019-11-20 06:22:48
2674,+,+,-,-,+,+,+,+,+,-,-,-,-,-,,+,-,-,+,-,+,+,+,+,-,-,14529,8450,1,1996-03-28 00:00:00,2016-01-18 08:02:53,211.0,2019-11-20 06:22:48
2673,-,-,-,+,+,+,+,-,+,-,+,-,-,+,+,-,-,-,-,-,+,-,-,-,-,-,14578,8449,1,2006-08-31 00:00:00,2016-01-18 08:02:53,210.0,2019-11-20 06:22:48
2672,-,-,-,+,+,+,+,-,-,-,+,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,14578,8449,1,2008-02-08 00:00:00,2016-01-18 08:02:53,209.0,2019-11-20 06:22:48
2671,-,-,-,+,+,+,+,-,+/-,+/-,+,-,-,+,+,-,-,-,+,-,-,-,-,-,-,-,14578,8449,1,2009-02-11 00:00:00,2016-01-18 08:02:53,208.0,2019-11-20 06:22:48
2670,+,+,-,-,+,+,-,+,-,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+,-,-,14528,8448,1,2006-08-31 00:00:00,2016-01-18 08:02:53,207.0,2019-11-20 06:22:48
2669,+,+,-,-,+,+,+,+,-,-,-,-,-,-,+,+,-,-,+,-,-,+,-,+,-,-,14528,8448,1,2008-04-09 00:00:00,2016-01-18 08:02:53,206.0,2019-11-20 06:22:48
2668,+,-,-,-,+,+,+,+,+,+,+,-,-,-,-,-,+,-,+,-,+,+,+,-,+,+,14577,8447,1,2006-08-31 00:00:00,2016-01-18 08:02:53,205.0,2019-11-20 06:22:48
2667,+,-,-,-,+,+,+,+,+,+,+,-,-,-,-,-,+,-,+,-,+,+,+,-,+,+,14577,8447,1,2008-02-08 00:00:00,2016-01-18 08:02:53,204.0,2019-11-20 06:22:48
2666,+,-,-,+,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,-,+,+,+,-,+,+,14654,8446,1,2006-08-31 00:00:00,2016-01-18 08:02:53,203.0,2019-11-20 06:22:48
2665,+,-,-,+,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,+,+,+,+,-,+,+,14654,8446,1,2008-02-08 00:00:00,2016-01-18 08:02:53,202.0,2019-11-20 06:22:48
2664,+,+,-,-,+,+,+,+,+,+,-,-,-,-,+,-,+,-,-,+,-,+,+,-,-,+,14571,8443,1,2008-02-08 00:00:00,2016-01-18 08:02:53,201.0,2019-11-20 06:22:48
2663,+,+,-,+,+,+,+,+,+,+,-,-,-,-,+,-,+,-,-,+,+,+,+,+,-,+,14571,8443,1,2006-08-31 00:00:00,2016-01-18 08:02:53,200.0,2019-11-20 06:22:48
2662,+,+,-,+,+,+,+,+,+,+,-,-,-,-,+,+,+,-,-,+,+,+,+,+,-,+,14571,8443,1,2008-02-13 00:00:00,2016-01-18 08:02:53,199.0,2019-11-20 06:22:48
2661,+,+,-,+,+,+,+,+,+,+,-,-,,,+,+/-,+,-,-,-,+,+,+,-,-,+,14571,8443,1,2004-06-29 00:00:00,2016-01-18 08:02:53,198.0,2019-11-20 06:22:48
2660,+,+,-,-,+,+,-,+,+,+,+,-,-,-,+,+,+/-,-,-,-,+,+,+,+/-,-,+,14586,8442,1,2009-10-20 00:00:00,2016-01-18 08:02:53,197.0,2019-11-20 06:22:48
2659,+,-,-,-,+,+,+,-,+,+,+,-,-,-,+,-,+,-,-,-,+,+,-,-,-,-,14661,8438,1,2005-07-12 00:00:00,2016-01-18 08:02:53,196.0,2019-11-20 06:22:48
2658,+,-,-,+,+,+,+,-,+,+,+,-,-,-,+,-,+,-,+,-,+,+,+/-,-,-,+,14661,8438,1,2008-04-25 00:00:00,2016-01-18 08:02:53,195.0,2019-11-20 06:22:48
2657,-,-,-,-,+/-,+/-,-,-,-,-,-,-,-,-,+,-,-,-,+,+,-,+/-,-,-,-,-,14671,8171,1,2014-07-23 00:00:00,2016-01-18 08:02:53,194.0,2019-11-20 06:22:48
2656,+,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,+,+,-,+,-,-,-,-,14671,8171,1,2007-08-01 00:00:00,2016-01-18 08:02:53,193.0,2019-11-20 06:22:48
2655,+,+,-,-,+,+,+,+,-,+,+,-,-,-,+,+,-,-,+,+/-,+,+,+,+,-,-,14475,7782,1,2008-02-12 00:00:00,2016-01-18 08:02:53,192.0,2019-11-20 06:22:48
2654,+,+,-,-,+,+,+,+,-,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14475,7782,1,2007-02-28 00:00:00,2016-01-18 08:02:53,191.0,2019-11-20 06:22:48
2653,+,+,-,-,+,+,+,+,-,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14474,7781,1,2007-02-28 00:00:00,2016-01-18 08:02:53,190.0,2019-11-20 06:22:48
2652,+,+,-,-,+,+,+,+,-,+,+,-,-,-,+,-,-,-,+,-,+/-,+,+,+/-,-,-,14474,7781,1,2007-12-06 00:00:00,2016-01-18 08:02:53,189.0,2019-11-20 06:22:48
2651,+,+,-,-,+,+,+,+,-,+,+,-,-,-,+,+,-,-,+,+/-,+,+,+,+,-,-,14485,7868,1,2007-12-20 00:00:00,2016-01-18 08:02:53,188.0,2019-11-20 06:22:48
2650,+,+,-,-,+,+,+,+,-,+,+,-,-,-,+,+,-,-,+,+/-,+,+,+,+,-,-,14485,7868,1,2009-08-26 00:00:00,2016-01-18 08:02:53,187.0,2019-11-20 06:22:48
2649,+,+,-,-,+,+,+,+,-,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14485,7868,1,2007-02-28 00:00:00,2016-01-18 08:02:53,186.0,2019-11-20 06:22:48
2648,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14484,7867,1,2007-12-20 00:00:00,2016-01-18 08:02:53,185.0,2019-11-20 06:22:48
2647,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,+,+,+,+,-,-,14484,7867,1,2009-08-26 00:00:00,2016-01-18 08:02:53,184.0,2019-11-20 06:22:48
2646,+,+,-,-,+,+,+,+,-,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14484,7867,1,2007-02-28 00:00:00,2016-01-18 08:02:53,183.0,2019-11-20 06:22:48
2645,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+/-,+,+,+,+,-,-,14483,7866,1,2007-12-20 00:00:00,2016-01-18 08:02:53,182.0,2019-11-20 06:22:48
2644,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,+,+,+,+,-,-,14483,7866,1,2008-12-22 00:00:00,2016-01-18 08:02:53,181.0,2019-11-20 06:22:48
2643,+,+,-,-,+,+,+,+,-,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14483,7866,1,2007-02-28 00:00:00,2016-01-18 08:02:53,180.0,2019-11-20 06:22:48
2642,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14482,7865,1,2007-11-22 00:00:00,2016-01-18 08:02:53,179.0,2019-11-20 06:22:48
2641,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14482,7865,1,2007-02-28 00:00:00,2016-01-18 08:02:53,178.0,2019-11-20 06:22:48
2640,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+/-,+,+,+,+,-,-,14482,7865,1,2009-08-26 00:00:00,2016-01-18 08:02:53,177.0,2019-11-20 06:22:48
2639,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14481,7864,1,2007-02-28 00:00:00,2016-01-18 08:02:53,176.0,2019-11-20 06:22:48
2638,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14481,7864,1,2007-11-22 00:00:00,2016-01-18 08:02:53,175.0,2019-11-20 06:22:48
2637,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,-,+,+,+,-,-,14481,7864,1,2010-04-08 00:00:00,2016-01-18 08:02:53,174.0,2019-11-20 06:22:48
2636,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14480,7863,1,2007-11-22 00:00:00,2016-01-18 08:02:53,173.0,2019-11-20 06:22:48
2635,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14480,7863,1,2011-05-04 00:00:00,2016-01-18 08:02:53,172.0,2019-11-20 06:22:48
2634,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14480,7863,1,2007-02-28 00:00:00,2016-01-18 08:02:53,171.0,2019-11-20 06:22:48
2633,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14479,7862,1,2011-11-09 00:00:00,2016-01-18 08:02:53,170.0,2019-11-20 06:22:48
2632,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14479,7862,1,2007-11-29 00:00:00,2016-01-18 08:02:53,169.0,2019-11-20 06:22:48
2631,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14479,7862,1,1859-11-24 00:00:00,2016-01-18 08:02:53,168.0,2019-11-20 06:22:48
2630,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+/-,-,-,+,-,+/-,+,+,+,-,-,14478,7861,1,2007-12-06 00:00:00,2016-01-18 08:02:53,167.0,2019-11-20 06:22:48
2629,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14478,7861,1,1859-11-24 00:00:00,2016-01-18 08:02:53,166.0,2019-11-20 06:22:48
2628,+,+,-,-,+,+,+,+,+,+,+,-,+,-,+,+,-,-,+,+,-,+,+,+,-,-,14477,7860,1,2007-11-29 00:00:00,2016-01-18 08:02:53,165.0,2019-11-20 06:22:48
2627,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,+,-,+,+,+,-,-,14477,7860,1,2007-06-27 00:00:00,2016-01-18 08:02:53,164.0,2019-11-20 06:22:48
2626,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14477,7860,1,1859-11-24 00:00:00,2016-01-18 08:02:53,163.0,2019-11-20 06:22:48
2625,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,+/-,+,+,+,-,-,14476,7859,1,2009-08-26 00:00:00,2016-01-18 08:02:53,162.0,2019-11-20 06:22:48
2624,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14476,7859,1,2007-11-29 00:00:00,2016-01-18 08:02:53,161.0,2019-11-20 06:22:48
2623,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14476,7859,1,1859-11-24 00:00:00,2016-01-18 08:02:53,160.0,2019-11-20 06:22:48
2622,+,+,-,-,+,+,+,+,+,-,-,-,-,-,+,-,-,-,+,-,+,+,+,+,+,-,14527,7747,1,2006-12-21 00:00:00,2016-01-18 08:02:53,159.0,2019-11-20 06:22:48
2621,+,+,-,-,+,+,-,+,+,-,-,-,-,-,+,-,-,-,+,-,+,+,-,+,-,-,14527,7747,1,2011-08-24 00:00:00,2016-01-18 08:02:53,158.0,2019-11-20 06:22:48
2620,+,-,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14473,7719,1,2010-08-11 00:00:00,2016-01-18 08:02:53,157.0,2019-11-20 06:22:48
2619,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+/-,+,+,+,-,-,14473,7719,1,2006-12-22 00:00:00,2016-01-18 08:02:53,156.0,2019-11-20 06:22:48
2618,+,-,-,-,+,+,-,+,-,+,+,-,-,-,+,+,+,-,+/-,-,+,+,+,+,-,-,14669,7650,1,2006-10-11 00:00:00,2016-01-18 08:02:53,155.0,2019-11-20 06:22:48
2617,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14472,7600,1,2006-09-13 00:00:00,2016-01-18 08:02:53,154.0,2019-11-20 06:22:48
2616,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,14472,7600,1,2015-03-06 00:00:00,2016-01-18 08:02:53,153.0,2019-11-20 06:22:48
2615,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,-,+,+,+,-,-,14472,7600,1,2008-02-27 00:00:00,2016-01-18 08:02:53,152.0,2019-11-20 06:22:48
2614,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,-,-,+,+,+,-,-,14471,7599,1,2006-09-07 00:00:00,2016-01-18 08:02:53,151.0,2019-11-20 06:22:48
2613,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+/-,-,-,+,+/-,+,+,+,+,-,-,14471,7599,1,2008-10-01 00:00:00,2016-01-18 08:02:53,150.0,2019-11-20 06:22:48
2612,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,-,-,+,+,+,-,-,14470,7598,1,2006-09-07 00:00:00,2016-01-18 08:02:53,149.0,2019-11-20 06:22:48
2611,-,+,-,-,+,+,+,+,+,+,-,-,-,-,+,+,-,-,+,+/-,+,+,+,+,-,-,14470,7598,1,2008-10-01 00:00:00,2016-01-18 08:02:53,148.0,2019-11-20 06:22:48
2610,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,-,-,+,+,+,-,-,14469,7597,1,2006-09-07 00:00:00,2016-01-18 08:02:53,147.0,2019-11-20 06:22:48
2609,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,-,+,+,+,-,-,14469,7597,1,2008-10-01 00:00:00,2016-01-18 08:02:53,146.0,2019-11-20 06:22:48
2608,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,-,-,+,+,+,-,-,14468,7596,1,2006-09-07 00:00:00,2016-01-18 08:02:53,145.0,2019-11-20 06:22:48
2607,-,-,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,+,-,+,+,+,-,-,14468,7596,1,2013-06-05 00:00:00,2016-01-18 08:02:53,144.0,2019-11-20 06:22:48
2606,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,-,-,-,+,-,-,+,+,+,-,-,14468,7596,1,2008-07-30 00:00:00,2016-01-18 08:02:53,143.0,2019-11-20 06:22:48
2605,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14467,7595,1,2006-09-07 00:00:00,2016-01-18 08:02:53,142.0,2019-11-20 06:22:48
2604,+,+,,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,14467,7595,1,2006-10-25 00:00:00,2016-01-18 08:02:53,141.0,2019-11-20 06:22:48
2603,+,-,-,-,+,+,-,+,+,+,+,-,-,-,+,-,+,-,+,-,+/-,+,+,+,-,-,14668,7103,1,2005-11-02 00:00:00,2016-01-18 08:02:53,140.0,2019-11-20 06:22:48
2602,+,-,-,-,+,+,-,+,+,+,+,-,-,-,+,-,+,-,+,-,-,+,+,+,-,-,14667,7102,1,2005-11-02 00:00:00,2016-01-18 08:02:53,139.0,2019-11-20 06:22:48
2601,+,+,-,-,+,+,-,+,+,+,+,-,-,-,+,+/-,-,-,+,-,-,+,+,+,-,-,14666,7101,1,2005-11-02 00:00:00,2016-01-18 08:02:53,138.0,2019-11-20 06:22:48
2600,+,+,-,-,+,+,-,+,+,+,+,-,-,-,+,-,-,-,+,-,+,+,+,+,-,-,14665,7100,1,2005-12-16 00:00:00,2016-01-18 08:02:53,137.0,2019-11-20 06:22:48
2599,-,+,-,-,+,+,+,+,+,+,+,-,+,+,+,+,-,-,+,-,+/-,+,+,-,-,+,14553,6957,1,2012-12-19 00:00:00,2016-01-18 08:02:53,136.0,2019-11-20 06:22:48
2598,-,+,-,-,+,+,+,-,+,+,-,-,+,-,+,+,-,-,+,-,+/-,+,+,-,-,+,14553,6957,1,2013-01-10 00:00:00,2016-01-18 08:02:53,135.0,2019-11-20 06:22:48
2597,-,+,-,-,+,+,+,+,+,+,+,-,+,+,+,+,-,-,+,-,-,+,+,-,-,+,14553,6957,1,2013-01-08 00:00:00,2016-01-18 08:02:53,134.0,2019-11-20 06:22:48
2596,-,+,-,-,+,+,+/-,-,+,+,-,-,+,-,+,-,-,-,+,-,-,-,+,-,-,+,14553,6957,1,1859-11-24 00:00:00,2016-01-18 08:02:53,133.0,2019-11-20 06:22:48
2595,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14466,6753,1,2010-08-11 00:00:00,2016-01-18 08:02:53,132.0,2019-11-20 06:22:48
2594,-,-,-,+,+,+,+,+,-,+,+,-,+,+,+,-,-,-,+/-,-,+,+,+,+,-,+,14664,6619,1,2005-12-16 00:00:00,2016-01-18 08:02:53,131.0,2019-11-20 06:22:48
2593,-,-,-,-,+,+,-,-,-,-,+/-,-,-,-,+,-,-,-,-,-,+,+,-,-,-,-,14660,5933,1,2007-11-21 00:00:00,2016-01-18 08:02:53,130.0,2019-11-20 06:22:48
2592,+,-,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,-,-,+,+,-,+,-,-,14657,5932,1,2009-12-02 00:00:00,2016-01-18 08:02:53,129.0,2019-11-20 06:22:48
2591,+,-,-,-,+,+,-,+,+,-,-,-,-,-,+,+,-,-,-,-,+,+,-,+,-,,14657,5932,1,2011-08-17 00:00:00,2016-01-18 08:02:53,128.0,2019-11-20 06:22:48
2590,-,-,-,+,+,+,+,+,-,-,+,-,-,-,+,-,-,-,+,-,+,+,-,-,-,-,14656,5931,1,2009-12-16 00:00:00,2016-01-18 08:02:53,127.0,2019-11-20 06:22:48
2589,+,-,-,+,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,+,+,+,+,-,+,+,14652,5727,1,2008-02-13 00:00:00,2016-01-18 08:02:53,126.0,2019-11-20 06:22:48
2588,+,-,-,+,+,+,+,+,+,+,+,-,-,-,+,-,+,-,+,+,+,+,+,-,+,+,14652,5727,1,2009-04-02 00:00:00,2016-01-18 08:02:53,125.0,2019-11-20 06:22:48
2587,+,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,14651,5709,1,2007-02-06 00:00:00,2016-01-18 08:02:53,124.0,2019-11-20 06:22:48
2586,+,-,-,-,+/-,+,-,-,-,-,-,-,-,-,+,+/-,-,-,+,-,-,-,-,-,-,+,14651,5709,1,2007-02-02 00:00:00,2016-01-18 08:02:53,123.0,2019-11-20 06:22:48
2585,+,-,-,+,+,+,-,+,+/-,+,+,-,-,-,+,+,+,-,+,-,+,+,+,-,+,+,14655,5708,1,2007-07-04 00:00:00,2016-01-18 08:02:53,122.0,2019-11-20 06:22:48
2584,+,-,-,+,+,+,+,+,+,+,+,-,-,-,-,-,+,-,+,-,+,+,+,-,+,+,14650,5411,1,2006-12-07 00:00:00,2016-01-18 08:02:53,121.0,2019-11-20 06:22:48
2583,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,14770,5325,1,2008-03-06 00:00:00,2016-01-18 08:02:53,120.0,2019-11-20 06:22:48
2582,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,14770,5325,1,2008-03-04 00:00:00,2016-01-18 08:02:53,119.0,2019-11-20 06:22:48
2581,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14464,5032,1,2008-03-19 00:00:00,2016-01-18 08:02:53,118.0,2019-11-20 06:22:48
2580,+,+,-,-,+,+,+,+,+,+,+,-,+/-,-,+,,-,-,+,-,-,+,+,+,-,-,14464,5032,1,2014-10-22 00:00:00,2016-01-18 08:02:53,117.0,2019-11-20 06:22:48
2579,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+/-,-,-,14464,5032,1,2013-02-13 00:00:00,2016-01-18 08:02:53,116.0,2019-11-20 06:22:48
2578,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14464,5032,1,2009-03-18 00:00:00,2016-01-18 08:02:53,115.0,2019-11-20 06:22:48
2577,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,+,-,+,-,+,+,+,+,-,-,14464,5032,1,2012-02-08 00:00:00,2016-01-18 08:02:53,114.0,2019-11-20 06:22:48
2576,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14464,5032,1,2005-12-06 00:00:00,2016-01-18 08:02:53,113.0,2019-11-20 06:22:48
2575,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14464,5032,1,2008-01-22 00:00:00,2016-01-18 08:02:53,112.0,2019-11-20 06:22:48
2574,-,-,-,-,+,+,+,-,-,-,-,-,-,-,+,+,-,-,-,-,+,-,-,-,-,-,14648,4966,1,2009-11-27 00:00:00,2016-01-18 08:02:53,111.0,2019-11-20 06:22:48
2573,-,-,-,-,+,+,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,14648,4966,1,2005-12-01 00:00:00,2016-01-18 08:02:53,110.0,2019-11-20 06:22:48
2572,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14463,4731,1,2013-10-30 00:00:00,2016-01-18 08:02:53,109.0,2019-11-20 06:22:48
2571,+,+,-,-,+,+,+,+,+,+,+,+,-,-,+,+,-,+,+,+,-,+,+,+,-,-,14463,4731,1,2009-06-05 00:00:00,2016-01-18 08:02:53,108.0,2019-11-20 06:22:48
2570,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14463,4731,1,2009-06-10 00:00:00,2016-01-18 08:02:53,107.0,2019-11-20 06:22:48
2569,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14463,4731,1,2008-12-17 00:00:00,2016-01-18 08:02:53,106.0,2019-11-20 06:22:48
2568,+,+,+,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,14463,4731,1,2005-11-29 00:00:00,2016-01-18 08:02:53,105.0,2019-11-20 06:22:48
2567,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+/-,+/-,-,+,-,+,+,+,+,-,-,14462,4504,1,2006-09-20 00:00:00,2016-01-18 08:02:53,104.0,2019-11-20 06:22:48
2566,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14461,4503,1,2006-09-13 00:00:00,2016-01-18 08:02:53,103.0,2019-11-20 06:22:48
2565,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,-,+,+,+,-,-,14461,4503,1,2009-06-19 00:00:00,2016-01-18 08:02:53,102.0,2019-11-20 06:22:48
2564,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+,+,+,+,+,-,-,14461,4503,1,2014-03-26 00:00:00,2016-01-18 08:02:53,101.0,2019-11-20 06:22:48
2563,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14460,4460,1,2010-05-12 00:00:00,2016-01-18 08:02:53,100.0,2019-11-20 06:22:48
2562,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14460,4460,1,2012-07-11 00:00:00,2016-01-18 08:02:53,99.0,2019-11-20 06:22:48
2561,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,+/-,+/-,+,+,+,-,-,14460,4460,1,2014-06-12 00:00:00,2016-01-18 08:02:53,98.0,2019-11-20 06:22:48
2560,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,-,+,+,+,-,-,14460,4460,1,2009-04-29 00:00:00,2016-01-18 08:02:53,97.0,2019-11-20 06:22:48
2559,+,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+,+,+,+,-,-,14460,4460,1,2006-05-18 00:00:00,2016-01-18 08:02:53,96.0,2019-11-20 06:22:48
2558,-,+,-,-,+,+,+,+,+,+,+,-,-,-,+,+,-,-,+,-,+/-,+,+,+,-,-,14460,4460,1,2005-05-10 00:00:00,2016-01-18 08:02:53,95.0,2019-11-20 06:22:48
2557,-,+,-,-,+,+,-,-,-,+,-,-,-,-,+,-,-,-,-,+/-,+/-,-,-,-,-,-,14634,4440,1,2005-07-05 00:00:00,2016-01-18 08:02:53,94.0,2019-11-20 06:22:48
2556,-,+,-,-,+,+,-,-,-,+,-,-,-,-,+,-,-,-,-,+/-,+/-,+/-,+/-,-,-,-,14634,4440,1,2009-04-29 00:00:00,2016-01-18 08:02:53,93.0,2019-11-20 06:22:48
