ID_halophily,halophily,salt,salt_concentration,rgStart,rgEnd,salt_concentration_unit,ability,test_type,ID_strains,ID_reference,manual_annotation,last_change
6981,,NaCl,01-10,1.0,10.0,%,positive,optimum,1843,29171,1,2017-12-04 11:19:31
6982,,NaCl,01-10,1.0,10.0,%,positive,optimum,133568,29570,1,2017-12-04 11:19:31
6983,,NaCl,01-12,1.0,12.0,%,positive,optimum,13519,31694,1,2017-12-04 11:19:31
6984,,NaCl,01-15,1.0,15.0,%,positive,optimum,13787,32649,1,2017-12-04 11:19:31
6985,,NaCl,02-03,2.0,3.0,%,positive,optimum,13688,31853,1,2017-12-04 11:19:31
6986,,NaCl,02-03,2.0,3.0,%,positive,optimum,12701,32098,1,2017-12-04 11:19:31
6987,,NaCl,02-03,2.0,3.0,%,positive,optimum,11279,29973,1,2017-12-04 11:19:31
6988,,NaCl,02-03,2.0,3.0,%,positive,optimum,13856,29756,1,2017-12-04 11:19:31
6989,,NaCl,02-03,2.0,3.0,%,positive,optimum,133576,29619,1,2017-12-04 11:19:31
6990,,NaCl,02-03,2.0,3.0,%,positive,optimum,11283,29645,1,2017-12-04 11:19:31
6991,,NaCl,02-03,2.0,3.0,%,positive,optimum,11294,29887,1,2017-12-04 11:19:31
6992,,NaCl,02-03,2.0,3.0,%,positive,optimum,133597,29687,1,2017-12-04 11:19:31
6993,,NaCl,02-03,2.0,3.0,%,positive,optimum,133571,29588,1,2017-12-04 11:19:31
6994,,NaCl,02-03,2.0,3.0,%,positive,optimum,17915,29574,1,2017-12-04 11:19:31
6995,,NaCl,02-03,2.0,3.0,%,positive,optimum,17795,29418,1,2017-12-04 11:19:31
6996,,NaCl,02-03,2.0,3.0,%,positive,optimum,5715,29440,1,2017-12-04 11:19:31
6997,,NaCl,02-03,2.0,3.0,%,positive,optimum,1228,31332,1,2017-12-04 11:19:31
6998,,NaCl,02-03,2.0,3.0,%,positive,optimum,5592,31551,1,2017-12-04 11:19:31
6999,,NaCl,02-03,2.0,3.0,%,positive,optimum,134226,31961,1,2017-12-04 11:19:31
7000,,NaCl,02-03,2.0,3.0,%,positive,optimum,11075,31641,1,2017-12-04 11:19:31
7001,,NaCl,02-03,2.0,3.0,%,positive,optimum,2877,31623,1,2017-12-04 11:19:31
7002,,NaCl,02-03,2.0,3.0,%,positive,optimum,133599,29701,1,2017-12-04 11:19:31
7003,,NaCl,02-03,2.0,3.0,%,positive,optimum,17909,32403,1,2017-12-04 11:19:31
7004,,NaCl,02-03,2.0,3.0,%,positive,optimum,133552,29483,1,2017-12-04 11:19:31
7005,,NaCl,02-03,2.0,3.0,%,positive,optimum,13857,29791,1,2017-12-04 11:19:31
7006,,NaCl,02-03,2.0,3.0,%,positive,optimum,4157,31689,1,2017-12-04 11:19:31
7007,,NaCl,02-04,2.0,4.0,%,positive,optimum,24258,31148,1,2017-12-04 11:19:31
7008,,NaCl,02-04,2.0,4.0,%,positive,optimum,134192,31767,1,2017-12-04 11:19:31
7009,,NaCl,02-04,2.0,4.0,%,positive,optimum,17886,29208,1,2017-12-04 11:19:31
7010,,NaCl,02-04,2.0,4.0,%,positive,optimum,7507,29688,1,2017-12-04 11:19:31
7011,,NaCl,02-04,2.0,4.0,%,positive,optimum,1293,29252,1,2017-12-04 11:19:31
7012,,NaCl,02-04,2.0,4.0,%,positive,optimum,130624,29429,1,2017-12-04 11:19:31
7013,,NaCl,02-04,2.0,4.0,%,positive,optimum,134229,31985,1,2017-12-04 11:19:31
7014,,NaCl,02-04,2.0,4.0,%,positive,optimum,5740,29537,1,2017-12-04 11:19:31
7015,,NaCl,02-04,2.0,4.0,%,positive,optimum,5643,31742,1,2017-12-04 11:19:31
7016,,NaCl,02-05,2.0,5.0,%,positive,optimum,133625,29821,1,2017-12-04 11:19:31
7017,,NaCl,02-05,2.0,5.0,%,positive,optimum,23340,29610,1,2017-12-04 11:19:31
7018,,NaCl,02-05,2.0,5.0,%,positive,optimum,130500,29686,1,2017-12-04 11:19:31
7019,,NaCl,02-05,2.0,5.0,%,positive,optimum,133548,29474,1,2017-12-04 11:19:31
7020,,NaCl,02-05,2.0,5.0,%,positive,optimum,24722,29759,1,2017-12-04 11:19:31
7021,,NaCl,02-05,2.0,5.0,%,positive,optimum,13521,32593,1,2017-12-04 11:19:31
7022,,NaCl,02-05,2.0,5.0,%,positive,optimum,134356,32593,1,2017-12-04 11:19:31
7023,,NaCl,02-05,2.0,5.0,%,positive,optimum,134357,32593,1,2017-12-04 11:19:31
7024,,NaCl,02-06,2.0,6.0,%,positive,optimum,134161,31617,1,2017-12-04 11:19:31
7025,,NaCl,02-07,2.0,7.0,%,positive,optimum,16473,29742,1,2017-12-04 11:19:31
7026,,NaCl,02-07,2.0,7.0,%,positive,optimum,16472,29742,1,2017-12-04 11:19:31
7027,,NaCl,02-07,2.0,7.0,%,positive,optimum,16474,29742,1,2017-12-04 11:19:31
7028,,NaCl,02-07,2.0,7.0,%,positive,optimum,134365,32624,1,2017-12-04 11:19:31
7029,,NaCl,02-08,2.0,8.0,%,positive,optimum,6076,29777,1,2017-12-04 11:19:31
7030,,NaCl,02-10,2.0,10.0,%,positive,optimum,17353,29589,1,2017-12-04 11:19:31
7031,,NaCl,03-04,3.0,4.0,%,positive,optimum,5603,29293,1,2017-12-04 11:19:31
7032,,NaCl,03-04,3.0,4.0,%,positive,optimum,13847,32633,1,2017-12-04 11:19:31
7033,,NaCl,03-04,3.0,4.0,%,positive,optimum,134372,32651,1,2017-12-04 11:19:31
7034,,NaCl,03-04,3.0,4.0,%,positive,optimum,17873,32416,1,2017-12-04 11:19:31
7035,,NaCl,03-04,3.0,4.0,%,positive,optimum,5638,32509,1,2017-12-04 11:19:31
7036,,NaCl,03-04,3.0,4.0,%,positive,optimum,134207,31844,1,2017-12-04 11:19:31
7037,,NaCl,03-04,3.0,4.0,%,positive,optimum,134206,31844,1,2017-12-04 11:19:31
7038,,NaCl,03-05,3.0,5.0,%,positive,optimum,1253,31769,1,2017-12-04 11:19:31
7039,,NaCl,03-05,3.0,5.0,%,positive,optimum,134085,31195,1,2017-12-04 11:19:31
7040,,NaCl,03-05,3.0,5.0,%,positive,optimum,14076,31747,1,2017-12-04 11:19:31
7041,,NaCl,03-05,3.0,5.0,%,positive,optimum,134170,31680,1,2017-12-04 11:19:31
7042,,NaCl,03-05,3.0,5.0,%,positive,optimum,6628,31462,1,2017-12-04 11:19:31
7043,,NaCl,03-05,3.0,5.0,%,positive,optimum,6863,31686,1,2017-12-04 11:19:31
7044,,NaCl,03-05,3.0,5.0,%,positive,optimum,13736,31604,1,2017-12-04 11:19:31
7045,,NaCl,03-05,3.0,5.0,%,positive,optimum,14075,31747,1,2017-12-04 11:19:31
7046,,NaCl,03-05,3.0,5.0,%,positive,optimum,14283,32518,1,2017-12-04 11:19:31
7047,,NaCl,03-05,3.0,5.0,%,positive,optimum,132846,31574,1,2017-12-04 11:19:31
7048,,NaCl,03-06,3.0,6.0,%,positive,optimum,482,31386,1,2017-12-04 11:19:31
7049,,NaCl,03-06,3.0,6.0,%,positive,optimum,13835,31521,1,2017-12-04 11:19:31
7050,,NaCl,03-07,3.0,7.0,%,positive,optimum,23755,29625,1,2017-12-04 11:19:31
7051,,NaCl,03-07,3.0,7.0,%,positive,optimum,23232,31768,1,2017-12-04 11:19:31
7052,,NaCl,03-08,3.0,8.0,%,positive,optimum,1872,29758,1,2017-12-04 11:19:31
7053,,NaCl,03-08,3.0,8.0,%,positive,optimum,17874,29550,1,2017-12-04 11:19:31
7054,,NaCl,03-10,3.0,10.0,%,positive,optimum,133491,29185,1,2017-12-04 11:19:31
7055,,NaCl,04-05,4.0,5.0,%,positive,optimum,11961,31975,1,2017-12-04 11:19:31
7056,,NaCl,04-05,4.0,5.0,%,positive,optimum,490,32457,1,2017-12-04 11:19:31
7057,,NaCl,04-06,4.0,6.0,%,positive,optimum,134200,31810,1,2017-12-04 11:19:31
7058,,NaCl,04-08,4.0,8.0,%,positive,optimum,134254,32141,1,2017-12-04 11:19:31
7059,,NaCl,05-07,5.0,7.0,%,positive,optimum,17377,31728,1,2017-12-04 11:19:31
7060,,NaCl,05-08,5.0,8.0,%,positive,optimum,11219,31676,1,2017-12-04 11:19:31
7061,,NaCl,05-08,5.0,8.0,%,positive,optimum,11218,31676,1,2017-12-04 11:19:31
7062,,NaCl,05-08,5.0,8.0,%,positive,optimum,11221,31676,1,2017-12-04 11:19:31
7063,,NaCl,05-08,5.0,8.0,%,positive,optimum,11222,31676,1,2017-12-04 11:19:31
7064,,NaCl,05-08,5.0,8.0,%,positive,optimum,11220,31676,1,2017-12-04 11:19:31
7065,,NaCl,05-10,5.0,10.0,%,positive,optimum,23740,29576,1,2017-12-04 11:19:31
7066,,NaCl,05-10,5.0,10.0,%,positive,optimum,23736,29826,1,2017-12-04 11:19:31
7067,,NaCl,05-10,5.0,10.0,%,positive,optimum,134359,32595,1,2017-12-04 11:19:31
7068,,NaCl,05-10,5.0,10.0,%,positive,optimum,6070,32400,1,2017-12-04 11:19:31
7069,,NaCl,05-10,5.0,10.0,%,positive,optimum,6086,29288,1,2017-12-04 11:19:31
7070,,NaCl,05-15,5.0,15.0,%,positive,optimum,6055,32106,1,2017-12-04 11:19:31
7071,,NaCl,06-07,6.0,7.0,%,positive,optimum,13797,31783,1,2017-12-04 11:19:31
7072,,NaCl,06-10,6.0,10.0,%,positive,optimum,6060,32570,1,2017-12-04 11:19:31
7073,,NaCl,08-10,8.0,10.0,%,positive,optimum,6049,31987,1,2017-12-04 11:19:31
7074,,NaCl,08-12,8.0,12.0,%,positive,optimum,6051,31987,1,2017-12-04 11:19:31
7075,,NaCl,09-12,9.0,12.0,%,positive,optimum,14674,29405,1,2017-12-04 11:19:31
7076,,NaCl,09-12,9.0,12.0,%,positive,optimum,134051,31141,1,2017-12-04 11:19:31
7077,,NaCl,1-1.5,1.0,1.5,%,positive,optimum,11829,31690,1,2017-12-04 11:19:31
7078,,NaCl,1-1.6,1.0,1.6,%,positive,optimum,3986,30007,1,2017-12-04 11:19:31
7079,,NaCl,1-2.5,1.0,2.5,%,positive,optimum,4158,31689,1,2017-12-04 11:19:31
7080,,NaCl,1-3,1.0,3.0,%,positive,optimum,16492,30273,1,2017-12-04 11:19:31
7081,,NaCl,1-6.5,1.0,6.5,%,positive,optimum,7427,31638,1,2017-12-04 11:19:31
7082,,NaCl,1-7.5,1.0,7.5,%,positive,optimum,17346,32582,1,2017-12-04 11:19:31
7083,,NaCl,1.04,1.04,1.04,%,positive,optimum,17965,32350,1,2017-12-04 11:19:31
7084,,NaCl,1.16,1.16,1.16,%,positive,optimum,24196,31127,1,2017-12-04 11:19:31
7085,,NaCl,1.16,1.16,1.16,%,positive,optimum,132893,29709,1,2017-12-04 11:19:31
7086,,NaCl,1.16,1.16,1.16,%,positive,optimum,130283,30132,1,2017-12-04 11:19:31
7087,,NaCl,1.16,1.16,1.16,%,positive,optimum,24761,31063,1,2017-12-04 11:19:31
7088,,NaCl,1.2,1.2,1.2,%,positive,optimum,1229,31214,1,2017-12-04 11:19:31
7089,,NaCl,1.25,1.25,1.25,%,positive,optimum,11599,31580,1,2017-12-04 11:19:31
7090,,NaCl,1.25,1.25,1.25,%,positive,optimum,133959,30953,1,2017-12-04 11:19:31
7091,,NaCl,1.25,1.25,1.25,%,positive,optimum,14249,31806,1,2017-12-04 11:19:31
7092,,NaCl,1.25,1.25,1.25,%,positive,optimum,14862,31218,1,2017-12-04 11:19:31
7093,,NaCl,1.25,1.25,1.25,%,positive,optimum,14861,31218,1,2017-12-04 11:19:31
7094,,NaCl,1.25,1.25,1.25,%,positive,optimum,134014,31061,1,2017-12-04 11:19:31
7095,,NaCl,1.25,1.25,1.25,%,positive,optimum,133979,30989,1,2017-12-04 11:19:31
7096,,NaCl,1.25,1.25,1.25,%,positive,optimum,16458,29170,1,2017-12-04 11:19:31
7097,,NaCl,1.25,1.25,1.25,%,positive,optimum,7205,31286,1,2017-12-04 11:19:31
7098,,NaCl,1.25,1.25,1.25,%,positive,optimum,5784,32287,1,2017-12-04 11:19:31
7099,,NaCl,1.25,1.25,1.25,%,positive,optimum,7212,31873,1,2017-12-04 11:19:31
7100,,NaCl,1.25,1.25,1.25,%,positive,optimum,133518,29264,1,2017-12-04 11:19:31
7101,,NaCl,1.25,1.25,1.25,%,positive,optimum,134308,32364,1,2017-12-04 11:19:31
7102,,NaCl,1.25,1.25,1.25,%,positive,optimum,5615,29396,1,2017-12-04 11:19:31
7103,,NaCl,1.25,1.25,1.25,%,positive,optimum,13769,31463,1,2017-12-04 11:19:31
7104,,NaCl,1.45,1.45,1.45,%,positive,optimum,17693,28940,1,2017-12-04 11:19:31
7105,,NaCl,1.45,1.45,1.45,%,positive,optimum,11931,31345,1,2017-12-04 11:19:31
7106,,NaCl,1.45,1.45,1.45,%,positive,optimum,11932,31345,1,2017-12-04 11:19:31
7107,,NaCl,1.49,1.49,1.49,%,positive,optimum,2278,31295,1,2017-12-04 11:19:31
7108,,NaCl,1.5,1.5,1.5,%,positive,optimum,10505,31338,1,2017-12-04 11:19:31
7109,,NaCl,1.5,1.5,1.5,%,positive,optimum,17459,29831,1,2017-12-04 11:19:31
7110,,NaCl,1.5,1.5,1.5,%,positive,optimum,7985,31344,1,2017-12-04 11:19:31
7111,,NaCl,1.5,1.5,1.5,%,positive,optimum,11113,31469,1,2017-12-04 11:19:31
7112,,NaCl,1.5,1.5,1.5,%,positive,optimum,17912,29459,1,2017-12-04 11:19:31
7113,,NaCl,1.5,1.5,1.5,%,positive,optimum,466,32443,1,2017-12-04 11:19:31
7114,,NaCl,1.5,1.5,1.5,%,positive,optimum,133980,30990,1,2017-12-04 11:19:31
7115,,NaCl,1.5,1.5,1.5,%,positive,optimum,22938,30570,1,2017-12-04 11:19:31
7116,,NaCl,1.5,1.5,1.5,%,positive,optimum,133492,29186,1,2017-12-04 11:19:31
7117,,NaCl,1.5,1.5,1.5,%,positive,optimum,18062,31907,1,2017-12-04 11:19:31
7118,,NaCl,1.5,1.5,1.5,%,positive,optimum,5681,31887,1,2017-12-04 11:19:31
7119,,NaCl,1.5,1.5,1.5,%,positive,optimum,17758,31897,1,2017-12-04 11:19:31
7120,,NaCl,1.5,1.5,1.5,%,positive,optimum,6489,30463,1,2017-12-04 11:19:31
7121,,NaCl,1.5,1.5,1.5,%,positive,optimum,134267,32208,1,2017-12-04 11:19:31
7122,,NaCl,1.5,1.5,1.5,%,positive,optimum,11620,31848,1,2017-12-04 11:19:31
7123,,NaCl,1.5,1.5,1.5,%,positive,optimum,11636,28883,1,2017-12-04 11:19:31
7124,,NaCl,1.5,1.5,1.5,%,positive,optimum,134205,31839,1,2017-12-04 11:19:31
7125,,NaCl,1.5,1.5,1.5,%,positive,optimum,7623,29225,1,2017-12-04 11:19:31
7126,,NaCl,1.5,1.5,1.5,%,positive,optimum,6168,32246,1,2017-12-04 11:19:31
7127,,NaCl,1.5,1.5,1.5,%,positive,optimum,11367,31928,1,2017-12-04 11:19:31
7128,,NaCl,1.5,1.5,1.5,%,positive,optimum,17463,31417,1,2017-12-04 11:19:31
7129,,NaCl,1.5,1.5,1.5,%,positive,optimum,17444,31832,1,2017-12-04 11:19:31
7130,,NaCl,1.5,1.5,1.5,%,positive,optimum,11061,31948,1,2017-12-04 11:19:31
7131,,NaCl,1.5,1.5,1.5,%,positive,optimum,10797,31251,1,2017-12-04 11:19:31
7132,,NaCl,1.5,1.5,1.5,%,positive,optimum,6327,28973,1,2017-12-04 11:19:31
7133,,NaCl,1.5,1.5,1.5,%,positive,optimum,6245,32170,1,2017-12-04 11:19:31
7134,,NaCl,1.5,1.5,1.5,%,positive,optimum,133423,28893,1,2017-12-04 11:19:31
7135,,NaCl,1.5,1.5,1.5,%,positive,optimum,5831,32080,1,2017-12-04 11:19:31
7136,,NaCl,1.5,1.5,1.5,%,positive,optimum,7345,28931,1,2017-12-04 11:19:31
7137,,NaCl,1.5,1.5,1.5,%,positive,optimum,2377,30542,1,2017-12-04 11:19:31
7138,,NaCl,1.5,1.5,1.5,%,positive,optimum,132137,30696,1,2017-12-04 11:19:31
7139,,NaCl,1.5,1.5,1.5,%,positive,optimum,17008,29127,1,2017-12-04 11:19:31
7140,,NaCl,1.5,1.5,1.5,%,positive,optimum,13386,29897,1,2017-12-04 11:19:31
7141,,NaCl,1.5,1.5,1.5,%,positive,optimum,14864,31218,1,2017-12-04 11:19:31
7142,,NaCl,1.5,1.5,1.5,%,positive,optimum,566,29781,1,2017-12-04 11:19:31
7143,,NaCl,1.5,1.5,1.5,%,positive,optimum,133574,29600,1,2017-12-04 11:19:31
7144,,NaCl,1.5,1.5,1.5,%,positive,optimum,23074,30505,1,2017-12-04 11:19:31
7145,,NaCl,1.5,1.5,1.5,%,positive,optimum,133938,30914,1,2017-12-04 11:19:31
7146,,NaCl,1.5,1.5,1.5,%,positive,optimum,13657,30689,1,2017-12-04 11:19:31
7147,,NaCl,1.5,1.5,1.5,%,positive,optimum,24237,31044,1,2017-12-04 11:19:31
7148,,NaCl,1.5,1.5,1.5,%,positive,optimum,133922,30880,1,2017-12-04 11:19:31
7149,,NaCl,1.5,1.5,1.5,%,positive,optimum,17714,31302,1,2017-12-04 11:19:31
7150,,NaCl,1.5,1.5,1.5,%,positive,optimum,1279,32266,1,2017-12-04 11:19:31
7151,,NaCl,1.5,1.5,1.5,%,positive,optimum,23809,31048,1,2017-12-04 11:19:31
7152,,NaCl,1.5,1.5,1.5,%,positive,optimum,133618,29794,1,2017-12-04 11:19:31
7153,,NaCl,1.5,1.5,1.5,%,positive,optimum,16499,30409,1,2017-12-04 11:19:31
7154,,NaCl,1.5,1.5,1.5,%,positive,optimum,133954,30941,1,2017-12-04 11:19:31
7155,,NaCl,1.5,1.5,1.5,%,positive,optimum,134360,32602,1,2017-12-04 11:19:31
7156,,NaCl,1.5,1.5,1.5,%,positive,optimum,133953,30939,1,2017-12-04 11:19:31
7157,,NaCl,1.5,1.5,1.5,%,positive,optimum,16501,30409,1,2017-12-04 11:19:31
7158,,NaCl,1.5,1.5,1.5,%,positive,optimum,13412,30479,1,2017-12-04 11:19:31
7159,,NaCl,1.5,1.5,1.5,%,positive,optimum,16500,30409,1,2017-12-04 11:19:31
7160,,NaCl,1.5,1.5,1.5,%,positive,optimum,22967,30378,1,2017-12-04 11:19:31
7161,,NaCl,1.5,1.5,1.5,%,positive,optimum,17226,31710,1,2017-12-04 11:19:31
7162,,NaCl,1.5,1.5,1.5,%,positive,optimum,140034,29710,1,2017-12-04 11:19:31
7163,,NaCl,1.5,1.5,1.5,%,positive,optimum,130633,30520,1,2017-12-04 11:19:31
7164,,NaCl,1.5,1.5,1.5,%,positive,optimum,133864,30706,1,2017-12-04 11:19:31
7165,,NaCl,1.5,1.5,1.5,%,positive,optimum,17760,32007,1,2017-12-04 11:19:31
7166,,NaCl,1.5,1.5,1.5,%,positive,optimum,17761,32127,1,2017-12-04 11:19:31
7167,,NaCl,1.5,1.5,1.5,%,positive,optimum,557,30055,1,2017-12-04 11:19:31
7168,,NaCl,1.5,1.5,1.5,%,positive,optimum,11656,29814,1,2017-12-04 11:19:31
7169,,NaCl,1.5,1.5,1.5,%,positive,optimum,24797,30875,1,2017-12-04 11:19:31
7170,,NaCl,1.5,1.5,1.5,%,positive,optimum,2481,30120,1,2017-12-04 11:19:31
7171,,NaCl,1.5,1.5,1.5,%,positive,optimum,133984,30998,1,2017-12-04 11:19:31
7172,,NaCl,1.5,1.5,1.5,%,positive,optimum,2474,32051,1,2017-12-04 11:19:31
7173,,NaCl,1.5,1.5,1.5,%,positive,optimum,3953,32169,1,2017-12-04 11:19:31
7174,,NaCl,1.5,1.5,1.5,%,positive,optimum,17518,32181,1,2017-12-04 11:19:31
7175,,NaCl,1.5,1.5,1.5,%,positive,optimum,23023,31527,1,2017-12-04 11:19:31
7176,,NaCl,1.5,1.5,1.5,%,positive,optimum,133873,30734,1,2017-12-04 11:19:31
7177,,NaCl,1.5,1.5,1.5,%,positive,optimum,24505,30935,1,2017-12-04 11:19:31
7178,,NaCl,1.5,1.5,1.5,%,positive,optimum,133835,30631,1,2017-12-04 11:19:31
7179,,NaCl,1.5,1.5,1.5,%,positive,optimum,133791,30515,1,2017-12-04 11:19:31
7180,,NaCl,1.5,1.5,1.5,%,positive,optimum,13854,29353,1,2017-12-04 11:19:31
7181,,NaCl,1.5,1.5,1.5,%,positive,optimum,11136,32618,1,2017-12-04 11:19:31
7182,,NaCl,1.5,1.5,1.5,%,positive,optimum,17232,31335,1,2017-12-04 11:19:31
7183,,NaCl,1.5,1.5,1.5,%,positive,optimum,11295,32608,1,2017-12-04 11:19:31
7184,,NaCl,1.5,1.5,1.5,%,positive,optimum,5654,32365,1,2017-12-04 11:19:31
7185,,NaCl,1.5,1.5,1.5,%,positive,optimum,24101,30979,1,2017-12-04 11:19:31
7186,,NaCl,1.5,1.5,1.5,%,positive,optimum,134239,32056,1,2017-12-04 11:19:31
7187,,NaCl,1.5,1.5,1.5,%,positive,optimum,14262,29228,1,2017-12-04 11:19:31
7188,,NaCl,1.5-3,1.5,3.0,%,positive,optimum,130613,29580,1,2017-12-04 11:19:31
7189,,NaCl,1.5-3,1.5,3.0,%,positive,optimum,134253,32124,1,2017-12-04 11:19:31
7190,,NaCl,1.5-5.0,1.5,5.0,%,positive,optimum,133686,30156,1,2017-12-04 11:19:31
7191,,NaCl,1.50,1.5,1.5,%,positive,optimum,133775,30468,1,2017-12-04 11:19:31
7192,,NaCl,1.50,1.5,1.5,%,positive,optimum,11908,30396,1,2017-12-04 11:19:31
7193,,NaCl,1.50,1.5,1.5,%,positive,optimum,17367,30282,1,2017-12-04 11:19:31
7194,,NaCl,1.6,1.6,1.6,%,positive,optimum,1563,29672,1,2017-12-04 11:19:31
7195,,NaCl,1.6,1.6,1.6,%,positive,optimum,11930,31316,1,2017-12-04 11:19:31
7196,,NaCl,1.6,1.6,1.6,%,positive,optimum,134348,32564,1,2017-12-04 11:19:31
7197,,NaCl,1.74-2.32,1.74,2.32,%,positive,optimum,14337,31205,1,2017-12-04 11:19:31
7198,,NaCl,1.75,1.75,1.75,%,positive,optimum,2244,32511,1,2017-12-04 11:19:31
7199,,NaCl,1.75,1.75,1.75,%,positive,optimum,134235,32036,1,2017-12-04 11:19:31
7200,,NaCl,1.75,1.75,1.75,%,positive,optimum,11622,31800,1,2017-12-04 11:19:31
7201,,NaCl,1.75,1.75,1.75,%,positive,optimum,14863,31218,1,2017-12-04 11:19:31
7202,,NaCl,1.75,1.75,1.75,%,positive,optimum,17964,30141,1,2017-12-04 11:19:31
7203,,NaCl,1.75,1.75,1.75,%,positive,optimum,13788,29847,1,2017-12-04 11:19:31
7204,,NaCl,1.75,1.75,1.75,%,positive,optimum,133977,30985,1,2017-12-04 11:19:31
7205,,NaCl,1.75,1.75,1.75,%,positive,optimum,134146,31530,1,2017-12-04 11:19:31
7206,,NaCl,1.75,1.75,1.75,%,positive,optimum,5609,32242,1,2017-12-04 11:19:31
7207,,NaCl,1.75,1.75,1.75,%,positive,optimum,17895,32201,1,2017-12-04 11:19:31
7208,,NaCl,1.8,1.8,1.8,%,positive,optimum,4225,32113,1,2017-12-04 11:19:31
7209,,NaCl,1.85,1.85,1.85,%,positive,optimum,17570,29715,1,2017-12-04 11:19:31
7210,,NaCl,1.972,1.97,1.97,%,positive,optimum,6951,29854,1,2017-12-04 11:19:31
7211,,NaCl,1.972,1.97,1.97,%,positive,optimum,6952,29854,1,2017-12-04 11:19:31
7212,,NaCl,10-12,10.0,12.0,%,positive,optimum,1246,31491,1,2017-12-04 11:19:31
7213,,NaCl,10-15,10.0,15.0,%,positive,optimum,6050,31987,1,2017-12-04 11:19:31
7214,,NaCl,10-15,10.0,15.0,%,positive,optimum,547,31957,1,2017-12-04 11:19:31
7215,,NaCl,10-15,10.0,15.0,%,positive,optimum,133644,29903,1,2017-12-04 11:19:31
7216,,NaCl,10-15,10.0,15.0,%,positive,optimum,1570,30028,1,2017-12-04 11:19:31
7217,,NaCl,10-20,10.0,20.0,%,positive,optimum,6080,31987,1,2017-12-04 11:19:31
7218,,NaCl,10.5,10.0,10.0,%,positive,optimum,133787,30497,1,2017-12-04 11:19:31
7219,,NaCl,11.5,10.0,10.0,%,positive,optimum,133533,29363,1,2017-12-04 11:19:31
7220,,NaCl,11.6,10.0,10.0,%,positive,optimum,17901,32094,1,2017-12-04 11:19:31
7221,,NaCl,11.6,10.0,10.0,%,positive,optimum,4298,32537,1,2017-12-04 11:19:31
7222,,NaCl,11.6-29,11.6,29.0,%,positive,optimum,4300,32537,1,2017-12-04 11:19:31
7223,,NaCl,11.8-29,11.8,29.0,%,positive,optimum,6007,31649,1,2017-12-04 11:19:31
7224,,NaCl,12.5,10.0,10.0,%,positive,optimum,6054,32023,1,2017-12-04 11:19:31
7225,,NaCl,12.5,10.0,10.0,%,positive,optimum,1516,32026,1,2017-12-04 11:19:31
7226,,NaCl,12.5,10.0,10.0,%,positive,optimum,18133,29446,1,2017-12-04 11:19:31
7227,,NaCl,12.5,10.0,10.0,%,positive,optimum,17826,29815,1,2017-12-04 11:19:31
7228,,NaCl,12.5,10.0,10.0,%,positive,optimum,13460,32568,1,2017-12-04 11:19:31
7229,,NaCl,12.75,10.0,10.0,%,positive,optimum,7788,31451,1,2017-12-04 11:19:31
7230,,NaCl,12.76-19.72,12.76,19.72,%,positive,optimum,24077,31872,1,2017-12-04 11:19:31
7231,,NaCl,13.5,10.0,10.0,%,positive,optimum,13683,31382,1,2017-12-04 11:19:31
7232,,NaCl,14.5,10.0,10.0,%,positive,optimum,1298,29494,1,2017-12-04 11:19:31
7233,,NaCl,14.5-17.4,14.5,17.4,%,positive,optimum,5852,31649,1,2017-12-04 11:19:31
7234,,NaCl,15.08,10.0,10.0,%,positive,optimum,133717,30262,1,2017-12-04 11:19:31
7235,,NaCl,15.08,10.0,10.0,%,positive,optimum,5952,31797,1,2017-12-04 11:19:31
7236,,NaCl,15.08-17.98,15.08,17.98,%,positive,optimum,134191,31764,1,2017-12-04 11:19:31
7237,,NaCl,15.08-19.72,15.08,19.72,%,positive,optimum,134340,32533,1,2017-12-04 11:19:31
7238,,NaCl,16.50,10.0,10.0,%,positive,optimum,17789,30416,1,2017-12-04 11:19:31
7239,,NaCl,17.4,10.0,10.0,%,positive,optimum,17897,31183,1,2017-12-04 11:19:31
7240,,NaCl,17.4,10.0,10.0,%,positive,optimum,5876,31916,1,2017-12-04 11:19:31
7241,,NaCl,17.4,10.0,10.0,%,positive,optimum,24081,32347,1,2017-12-04 11:19:31
7242,,NaCl,17.4,10.0,10.0,%,positive,optimum,24080,32347,1,2017-12-04 11:19:31
7243,,NaCl,17.4,10.0,10.0,%,positive,optimum,24083,31150,1,2017-12-04 11:19:31
7244,,NaCl,17.40,10.0,10.0,%,positive,optimum,133715,30261,1,2017-12-04 11:19:31
7245,,NaCl,17.40,10.0,10.0,%,positive,optimum,133716,30261,1,2017-12-04 11:19:31
7246,,NaCl,17.40,10.0,10.0,%,positive,optimum,133720,30271,1,2017-12-04 11:19:31
7247,,NaCl,17.5g/L,10.0,10.0,%,positive,optimum,2324,29604,1,2017-12-04 11:19:31
7248,,NaCl,17.5g/L,10.0,10.0,%,positive,optimum,2323,29604,1,2017-12-04 11:19:31
7249,,NaCl,17.98,10.0,10.0,%,positive,optimum,133591,29677,1,2017-12-04 11:19:31
7250,,NaCl,17.98,10.0,10.0,%,positive,optimum,134312,32375,1,2017-12-04 11:19:31
7251,,NaCl,18.27,10.0,10.0,%,positive,optimum,24085,31060,1,2017-12-04 11:19:31
7252,,NaCl,18.85,10.0,10.0,%,positive,optimum,134022,31074,1,2017-12-04 11:19:31
