ID_cell_morphology,cell_len,rgStart_len,rgEnd_len,cell_len_unit,cell_width,rgStart_wid,rgEnd_wid,cell_width_unit,cell_shape,motility,flagellum_arrangement,gram_stain,ID_strains,ID_reference,manual_annotation,api_import,last_change
4807,01-02,1.0,2.0,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,negative,443,29367,1,,2017-12-01 12:54:15
4808,1.05,1.05,1.05,µm,0.6,0.6,0.6,µm,rod-shaped,1.0,,negative,133504,29219,1,,2017-12-01 12:54:15
4809,1.4-2.2,1.4,2.2,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,1.0,,negative,133689,30163,1,,2017-12-01 12:54:15
4810,0.75,0.75,0.75,µm,0.45,0.45,0.45,µm,rod-shaped,1.0,,positive,7346,29500,1,,2017-12-01 12:54:15
4811,0.6-0.7,0.6,0.7,µm,0.3-0.4,0.3,0.4,µm,rod-shaped,1.0,,positive,7452,29556,1,,2017-12-01 12:54:15
4812,,,,,,,,,,0.0,,positive,13400,29165,1,,2017-12-01 12:54:15
4813,2.7,2.7,2.7,µm,0.65,0.65,0.65,µm,rod-shaped,,,negative,133489,29175,1,,2017-12-01 12:54:15
4814,,,,,,,,,rod-shaped,,,,16457,29155,1,,2017-12-01 12:54:15
4815,3.0-5.0,3.0,5.0,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,0.0,,positive,1293,29252,1,,2017-12-01 12:54:15
4816,2.3,2.3,2.3,µm,0.45,0.45,0.45,µm,rod-shaped,0.0,,negative,133892,30785,1,,2017-12-01 12:54:15
4817,1.5,1.5,1.5,µm,0.95,0.95,0.95,µm,rod-shaped,0.0,,negative,13660,29844,1,,2017-12-01 12:54:15
4818,,,,,,,,,ovoid-shaped,1.0,,negative,133594,29684,1,,2017-12-01 12:54:15
4819,1.5,1.5,1.5,µm,,,,,rod-shaped,,,negative,133591,29677,1,,2017-12-01 12:54:15
4820,0.55,0.55,0.55,µm,0.55,0.55,0.55,µm,coccus-shaped,0.0,,positive,3917,29868,1,,2017-12-01 12:54:15
4821,3.5,3.5,3.5,µm,0.5,0.5,0.5,µm,rod-shaped,1.0,,variable,133620,29804,1,,2017-12-01 12:54:15
4822,03-06,3.0,6.0,µm,0.5,0.5,0.5,µm,rod-shaped,1.0,,positive,1301,29661,1,,2017-12-01 12:54:15
4823,1.15,1.15,1.15,µm,0.65,0.65,0.65,µm,ovoid-shaped,0.0,,negative,133574,29600,1,,2017-12-01 12:54:15
4824,,,,,,,,,coccus-shaped,0.0,,positive,23112,30903,1,,2017-12-01 12:54:15
4825,2.6,2.6,2.6,µm,0.75,0.75,0.75,µm,,0.0,,positive,12659,29297,1,,2017-12-01 12:54:15
4826,1,1.0,1.0,µm,0.55,0.55,0.55,µm,rod-shaped,0.0,,negative,17071,29179,1,,2017-12-01 12:54:15
4827,1.1,1.1,1.1,µm,0.9,0.9,0.9,µm,rod-shaped,0.0,,positive,3235,29279,1,,2017-12-01 12:54:15
4828,2.5,2.5,2.5,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,negative,134065,31163,1,,2017-12-01 12:54:15
4829,2.6,2.6,2.6,µm,0.61,0.61,0.61,µm,rod-shaped,1.0,gliding,negative,133500,29205,1,,2017-12-01 12:54:15
4830,01-02,1.0,2.0,µm,0.9,0.9,0.9,µm,rod-shaped,1.0,,negative,17340,32512,1,,2017-12-01 12:54:15
4831,1.4-3.5,1.4,3.5,µm,0.3-0.5,0.3,0.5,µm,rod-shaped,1.0,,positive,11453,29648,1,,2017-12-01 12:54:15
4832,1.5-4,1.5,4.0,µm,0.3-0.5,0.3,0.5,µm,rod-shaped,1.0,,positive,133583,29648,1,,2017-12-01 12:54:15
4833,1-1.5,1.0,1.5,µm,0.5-0.7,0.5,0.7,µm,rod-shaped,1.0,,negative,17355,29609,1,,2017-12-01 12:54:15
4834,3,3.0,3.0,µm,0.75,0.75,0.75,µm,rod-shaped,1.0,,negative,24746,30856,1,,2017-12-01 12:54:15
4835,2,2.0,2.0,µm,0.8-1,0.8,1.0,µm,rod-shaped,1.0,,negative,14085,29553,1,,2017-12-01 12:54:15
4836,,,,,,,,,rod-shaped,,,,8583,29294,1,,2017-12-01 12:54:15
4837,2.5,2.5,2.5,µm,1,1.0,1.0,µm,rod-shaped,1.0,,negative,24551,30764,1,,2017-12-01 12:54:15
4838,,,,,,,,,spiral-shaped,0.0,,positive,16566,29311,1,,2017-12-01 12:54:15
4839,5,5.0,5.0,µm,0.6,0.6,0.6,µm,rod-shaped,0.0,,positive,16999,29310,1,,2017-12-01 12:54:15
4840,,,,,,,,,,,,positive,17823,29229,1,,2017-12-01 12:54:15
4841,,,,,,,,,rod-shaped,0.0,,,3231,29209,1,,2017-12-01 12:54:15
4842,2.9,2.9,2.9,µm,1.15,1.15,1.15,µm,rod-shaped,1.0,,negative,7193,29827,1,,2017-12-01 12:54:15
4843,,,,,0.6,0.6,0.6,µm,coccus-shaped,0.0,,positive,14414,29465,1,,2017-12-01 12:54:15
4844,1.7,1.7,1.7,µm,1.1,1.1,1.1,µm,rod-shaped,1.0,,negative,498,29188,1,,2017-12-01 12:54:15
4845,1.95,1.95,1.95,µm,0.85,0.85,0.85,µm,rod-shaped,1.0,,negative,499,29188,1,,2017-12-01 12:54:15
4846,6,6.0,6.0,µm,0.9,0.9,0.9,µm,rod-shaped,1.0,,negative,17205,29290,1,,2017-12-01 12:54:15
4847,2.15,2.15,2.15,µm,0.85,0.85,0.85,µm,rod-shaped,1.0,,positive,23759,30343,1,,2017-12-01 12:54:15
4848,1.5,1.5,1.5,µm,0.4,0.4,0.4,µm,rod-shaped,1.0,,negative,140034,29710,1,,2017-12-01 12:54:15
4849,2,2.0,2.0,µm,0.4,0.4,0.4,µm,rod-shaped,0.0,,negative,133514,29250,1,,2017-12-01 12:54:15
4850,1-2.5,1.0,2.5,µm,0.4-0.6,0.4,0.6,µm,rod-shaped,1.0,,negative,23270,29603,1,,2017-12-01 12:54:15
4851,,,,,,,,,coccus-shaped,0.0,,positive,17886,29208,1,,2017-12-01 12:54:15
4852,1.4,1.4,1.4,µm,0.45,0.45,0.45,µm,rod-shaped,1.0,,negative,13868,29825,1,,2017-12-01 12:54:15
4853,,,,,1.75,1.75,1.75,µm,coccus-shaped,0.0,,positive,14438,29386,1,,2017-12-01 12:54:15
4854,,,,,,,,,rod-shaped,0.0,,positive,3237,29374,1,,2017-12-01 12:54:15
4855,1.85,1.85,1.85,µm,0.45,0.45,0.45,µm,rod-shaped,0.0,,negative,14260,29210,1,,2017-12-01 12:54:15
4856,1.9,1.9,1.9,µm,0.65,0.65,0.65,µm,rod-shaped,1.0,,negative,133761,30424,1,,2017-12-01 12:54:15
4857,,,,,,,,,,0.0,,positive,23320,29255,1,,2017-12-01 12:54:15
4858,,,,,,,,,coccus-shaped,0.0,,positive,133628,29833,1,,2017-12-01 12:54:15
4859,,,,,,,,,,0.0,,positive,8045,29317,1,,2017-12-01 12:54:15
4860,,,,,,,,,ovoid-shaped,0.0,,positive,12607,30272,1,,2017-12-01 12:54:15
4861,0.9,0.9,0.9,µm,0.9,0.9,0.9,µm,coccus-shaped,0.0,,positive,7760,29287,1,,2017-12-01 12:54:15
4862,1.25,1.25,1.25,µm,0.65,0.65,0.65,µm,rod-shaped,0.0,,positive,13472,29370,1,,2017-12-01 12:54:15
4863,1.8,1.8,1.8,µm,0.5,0.5,0.5,µm,rod-shaped,1.0,,negative,6222,29766,1,,2017-12-01 12:54:15
4864,1.3,1.3,1.3,µm,0.7,0.7,0.7,µm,rod-shaped,1.0,,negative,463,29578,1,,2017-12-01 12:54:15
4865,0.8-1.2,0.8,1.2,µm,0.8-1.2,0.8,1.2,µm,coccus-shaped,1.0,,negative,13857,29791,1,,2017-12-01 12:54:15
4866,1.65,1.65,1.65,µm,0.5,0.5,0.5,µm,rod-shaped,,,negative,133513,29247,1,,2017-12-01 12:54:15
4867,2.28,2.28,2.28,µm,0.71,0.71,0.71,µm,rod-shaped,1.0,,negative,13671,29295,1,,2017-12-01 12:54:15
4868,,,,,,,,,,,,positive,8017,29770,1,,2017-12-01 12:54:15
4869,,,,,,,,,,0.0,,positive,16530,30491,1,,2017-12-01 12:54:15
4870,1.5,1.5,1.5,µm,0.4,0.4,0.4,µm,rod-shaped,0.0,,negative,133515,29250,1,,2017-12-01 12:54:15
4871,2.65,2.65,2.65,µm,0.45,0.45,0.45,µm,rod-shaped,1.0,,negative,24516,29235,1,,2017-12-01 12:54:15
4872,1,1.0,1.0,µm,0.6,0.6,0.6,µm,coccus-shaped,1.0,,variable,24327,29236,1,,2017-12-01 12:54:15
4873,,,,,,,,,rod-shaped,,,negative,5247,29455,1,,2017-12-01 12:54:15
4874,2,2.0,2.0,µm,0.5,0.5,0.5,µm,rod-shaped,1.0,,negative,11369,29246,1,,2017-12-01 12:54:15
4875,,,,,,,,,,,,positive,23322,30402,1,,2017-12-01 12:54:15
4876,2,2.0,2.0,µm,0.6,0.6,0.6,µm,rod-shaped,1.0,,negative,133557,29499,1,,2017-12-01 12:54:15
4877,2.45,2.45,2.45,µm,0.8,0.8,0.8,µm,rod-shaped,1.0,,negative,10516,29533,1,,2017-12-01 12:54:15
4878,2.15,2.15,2.15,µm,0.4,0.4,0.4,µm,rod-shaped,1.0,gliding,negative,5589,29873,1,,2017-12-01 12:54:15
4879,4.75,4.75,4.75,µm,0.3,0.3,0.3,µm,rod-shaped,,,negative,5595,29832,1,,2017-12-01 12:54:15
4880,2.25,2.25,2.25,µm,0.4,0.4,0.4,µm,rod-shaped,0.0,,negative,5744,29944,1,,2017-12-01 12:54:15
4881,4.9,4.9,4.9,µm,0.85,0.85,0.85,µm,,1.0,,variable,1551,29285,1,,2017-12-01 12:54:15
4882,1.1,1.1,1.1,µm,0.4,0.4,0.4,µm,rod-shaped,0.0,,negative,14024,29243,1,,2017-12-01 12:54:15
4883,1.3,1.3,1.3,µm,0.35,0.35,0.35,µm,rod-shaped,0.0,,negative,14023,29243,1,,2017-12-01 12:54:15
4884,,,,,0.5-1,0.5,1.0,µm,coccus-shaped,0.0,,positive,133543,29425,1,,2017-12-01 12:54:15
4885,4.5,4.5,4.5,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,negative,13833,29530,1,,2017-12-01 12:54:15
4886,,,,,,,,,rod-shaped,,,positive,3236,29327,1,,2017-12-01 12:54:15
4887,,,,,,,,,rod-shaped,0.0,,positive,24455,31090,1,,2017-12-01 12:54:15
4888,,,,,,,,,rod-shaped,0.0,,negative,13657,30689,1,,2017-12-01 12:54:15
4889,,,,,,,,,coccus-shaped,0.0,,positive,14676,29566,1,,2017-12-01 12:54:15
4890,,,,,0.5,0.5,0.5,µm,rod-shaped,0.0,,negative,133508,29231,1,,2017-12-01 12:54:15
4891,1.42-3.37,1.42,3.37,µm,0.58-0.84,0.58,0.84,µm,ovoid-shaped,1.0,,negative,130624,29429,1,,2017-12-01 12:54:15
4892,2.3,2.3,2.3,µm,0.45,0.45,0.45,µm,rod-shaped,1.0,gliding,negative,5603,29293,1,,2017-12-01 12:54:15
4893,1.1,1.1,1.1,µm,0.2,0.2,0.2,µm,rod-shaped,,,negative,6086,29288,1,,2017-12-01 12:54:15
4894,,,,,,,,,,0.0,,,16571,30370,1,,2017-12-01 12:54:15
4895,,,,,,,,,,0.0,,positive,16748,30013,1,,2017-12-01 12:54:15
4896,1.6,1.6,1.6,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,positive,11145,29281,1,,2017-12-01 12:54:15
4897,3,3.0,3.0,µm,0.45,0.45,0.45,µm,rod-shaped,0.0,,positive,6289,29302,1,,2017-12-01 12:54:15
4898,1.2,1.2,1.2,µm,0.6,0.6,0.6,µm,ovoid-shaped,0.0,,positive,3234,29153,1,,2017-12-01 12:54:15
4899,0.65,0.65,0.65,µm,0.3,0.3,0.3,µm,rod-shaped,0.0,,positive,24248,29316,1,,2017-12-01 12:54:15
4900,1.8-2.5,1.8,2.5,µm,0.8-1,0.8,1.0,µm,rod-shaped,1.0,,negative,24433,29659,1,,2017-12-01 12:54:15
4901,3.5,3.5,3.5,µm,0.25,0.25,0.25,µm,rod-shaped,,,negative,133540,29414,1,,2017-12-01 12:54:15
4902,1.6,1.6,1.6,µm,0.8,0.8,0.8,µm,rod-shaped,1.0,,negative,14166,29836,1,,2017-12-01 12:54:15
4903,0.8-3,0.8,3.0,µm,0.4-1,0.4,1.0,µm,ovoid-shaped,0.0,,positive,16585,29608,1,,2017-12-01 12:54:15
4904,0.8-3,0.8,3.0,µm,0.4-1,0.4,1.0,µm,ovoid-shaped,0.0,,positive,16584,29608,1,,2017-12-01 12:54:15
4905,2,2.0,2.0,µm,1.05,1.05,1.05,µm,rod-shaped,1.0,,negative,6072,29283,1,,2017-12-01 12:54:15
4906,1.75,1.75,1.75,µm,1,1.0,1.0,µm,rod-shaped,0.0,,negative,133623,29820,1,,2017-12-01 12:54:15
4907,1.5,1.5,1.5,µm,0.7,0.7,0.7,µm,rod-shaped,0.0,,negative,133624,29820,1,,2017-12-01 12:54:15
4908,3.5-8.0,3.5,8.0,µm,0.7-1.1,0.7,1.1,µm,rod-shaped,1.0,,positive,23770,31140,1,,2017-12-01 12:54:15
4909,,,,,,,,,rod-shaped,1.0,,positive,23549,31178,1,,2017-12-01 12:54:15
4910,,,,,0.4-0.6,0.4,0.6,µm,coccus-shaped,0.0,,positive,23290,30196,1,,2017-12-01 12:54:15
4911,0.8,0.8,0.8,µm,0.3,0.3,0.3,µm,rod-shaped,0.0,,negative,13861,29904,1,,2017-12-01 12:54:15
4912,01-03,1.0,3.0,µm,0.8-1,0.8,1.0,µm,ovoid-shaped,0.0,,,133683,30139,1,,2017-12-01 12:54:15
4913,5,5.0,5.0,µm,0.9,0.9,0.9,µm,rod-shaped,1.0,,positive,566,29781,1,,2017-12-01 12:54:15
4914,,,,,,,,,coccus-shaped,0.0,,positive,23888,29562,1,,2017-12-01 12:54:15
4915,1.3,1.3,1.3,µm,0.45,0.45,0.45,µm,rod-shaped,,,negative,14296,29315,1,,2017-12-01 12:54:15
4916,,,,,,,,,,0.0,,positive,13318,29336,1,,2017-12-01 12:54:15
4917,,,,,,,,,,0.0,,positive,13320,29336,1,,2017-12-01 12:54:15
4918,,,,,,,,,,0.0,,positive,13323,29473,1,,2017-12-01 12:54:15
4919,4,4.0,4.0,µm,,,,,rod-shaped,0.0,,negative,133856,30686,1,,2017-12-01 12:54:15
4920,1.2,1.2,1.2,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,negative,133520,29296,1,,2017-12-01 12:54:15
4921,1.9,1.9,1.9,µm,0.6,0.6,0.6,µm,rod-shaped,1.0,,negative,14022,29379,1,,2017-12-01 12:54:15
4922,,,,,,,,,rod-shaped,,,negative,133621,29808,1,,2017-12-01 12:54:15
4923,,,,,0.3,0.3,0.3,µm,ovoid-shaped,0.0,,negative,11757,29375,1,,2017-12-01 12:54:15
4924,,,,,,,,,,,,positive,23310,30146,1,,2017-12-01 12:54:15
4925,8.25,8.25,8.25,µm,2,2.0,2.0,µm,rod-shaped,,,negative,24518,29330,1,,2017-12-01 12:54:15
4926,5,5.0,5.0,µm,0.9,0.9,0.9,µm,rod-shaped,1.0,,positive,133999,31028,1,,2017-12-01 12:54:15
4927,4,4.0,4.0,µm,0.9,0.9,0.9,µm,rod-shaped,1.0,,positive,1540,29452,1,,2017-12-01 12:54:15
4928,4.25,4.25,4.25,µm,1,1.0,1.0,µm,rod-shaped,1.0,,negative,23861,29515,1,,2017-12-01 12:54:15
4929,1.5,1.5,1.5,µm,0.4,0.4,0.4,µm,rod-shaped,0.0,,negative,17911,29426,1,,2017-12-01 12:54:15
4930,,,,,0.3-0.5,0.3,0.5,µm,,0.0,,positive,6246,30193,1,,2017-12-01 12:54:15
4931,2,2.0,2.0,µm,1.25,1.25,1.25,µm,rod-shaped,1.0,,negative,16679,29775,1,,2017-12-01 12:54:15
4932,2.5,2.5,2.5,µm,0.8,0.8,0.8,µm,rod-shaped,1.0,,positive,1299,29464,1,,2017-12-01 12:54:15
4933,,,,,,,,,rod-shaped,0.0,,positive,13516,29726,1,,2017-12-01 12:54:15
4934,0.275,0.28,0.28,µm,0.175,0.18,0.18,µm,rod-shaped,0.0,,positive,7508,29690,1,,2017-12-01 12:54:15
4935,1.55,1.55,1.55,µm,0.8,0.8,0.8,µm,coccus-shaped,0.0,,positive,3931,29477,1,,2017-12-01 12:54:15
4936,1.75,1.75,1.75,µm,0.65,0.65,0.65,µm,rod-shaped,0.0,,positive,24114,29782,1,,2017-12-01 12:54:15
4937,1.25,1.25,1.25,µm,0.4,0.4,0.4,µm,rod-shaped,1.0,,negative,133549,29475,1,,2017-12-01 12:54:15
4938,0.8-1.8,0.8,1.8,µm,0.4-0.9,0.4,0.9,µm,rod-shaped,1.0,,negative,13855,29493,1,,2017-12-01 12:54:15
4939,,,,,1,1.0,1.0,µm,coccus-shaped,1.0,,negative,17666,29457,1,,2017-12-01 12:54:15
4940,2.35,2.35,2.35,µm,0.4,0.4,0.4,µm,rod-shaped,1.0,,negative,2320,29368,1,,2017-12-01 12:54:15
4941,01-02,1.0,2.0,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,1.0,,positive,6881,29629,1,,2017-12-01 12:54:15
4942,,,,,,,,,,0.0,,positive,10621,29362,1,,2017-12-01 12:54:15
4943,,,,,,,,,ovoid-shaped,0.0,,negative,132684,31018,1,,2017-12-01 12:54:15
4944,1.5,1.5,1.5,µm,0.85,0.85,0.85,µm,rod-shaped,1.0,,negative,13759,30299,1,,2017-12-01 12:54:15
4945,1.1,1.1,1.1,µm,0.6,0.6,0.6,µm,rod-shaped,1.0,,negative,13729,29870,1,,2017-12-01 12:54:15
4946,1.65,1.65,1.65,µm,0.6,0.6,0.6,µm,rod-shaped,1.0,,negative,10448,29575,1,,2017-12-01 12:54:15
4947,01-03,1.0,3.0,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,0.0,,negative,3766,29806,1,,2017-12-01 12:54:15
4948,0.8-1,0.8,1.0,µm,0.5,0.5,0.5,µm,rod-shaped,1.0,,negative,133571,29588,1,,2017-12-01 12:54:15
4949,0.8-1.8,0.8,1.8,µm,0.4-0.9,0.4,0.9,µm,rod-shaped,1.0,gliding,negative,133539,29406,1,,2017-12-01 12:54:15
4950,3,3.0,3.0,µm,0.55,0.55,0.55,µm,rod-shaped,0.0,,negative,5721,29402,1,,2017-12-01 12:54:15
4951,,,,,,,,,,,,positive,13270,29403,1,,2017-12-01 12:54:15
4952,1.5,1.5,1.5,µm,0.75,0.75,0.75,µm,rod-shaped,0.0,,positive,7281,29397,1,,2017-12-01 12:54:15
4953,,,,,1.25,1.25,1.25,µm,coccus-shaped,0.0,,positive,7664,29398,1,,2017-12-01 12:54:15
4954,04-06,4.0,6.0,µm,1,1.0,1.0,µm,rod-shaped,0.0,,positive,1748,29746,1,,2017-12-01 12:54:15
4955,1-1.5,1.0,1.5,µm,0.8,0.8,0.8,µm,ovoid-shaped,0.0,,,17917,29700,1,,2017-12-01 12:54:15
4956,,,,,,,,,rod-shaped,0.0,,positive,133581,29644,1,,2017-12-01 12:54:15
4957,1.5-3.5,1.5,3.5,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,negative,17795,29418,1,,2017-12-01 12:54:15
4958,,,,,,,,,ovoid-shaped,1.0,,negative,24519,30042,1,,2017-12-01 12:54:15
4959,3,3.0,3.0,µm,0.35,0.35,0.35,µm,rod-shaped,,,negative,133555,29491,1,,2017-12-01 12:54:15
4960,1.55,1.55,1.55,µm,1.55,1.55,1.55,µm,coccus-shaped,0.0,,negative,10498,29848,1,,2017-12-01 12:54:15
4961,4,4.0,4.0,µm,1.25,1.25,1.25,µm,rod-shaped,0.0,,negative,10496,29848,1,,2017-12-01 12:54:15
4962,1,1.0,1.0,µm,0.3,0.3,0.3,µm,rod-shaped,0.0,,positive,11147,29416,1,,2017-12-01 12:54:15
4963,2.7,2.7,2.7,µm,0.55,0.55,0.55,µm,rod-shaped,0.0,,negative,133541,29415,1,,2017-12-01 12:54:15
4964,1.6,1.6,1.6,µm,0.5,0.5,0.5,µm,rod-shaped,1.0,,negative,10529,29411,1,,2017-12-01 12:54:15
4965,1.6-1.8,1.6,1.8,µm,0.6-1,0.6,1.0,µm,rod-shaped,1.0,,negative,11283,29645,1,,2017-12-01 12:54:15
4966,1.8,1.8,1.8,µm,0.6,0.6,0.6,µm,rod-shaped,0.0,,negative,5741,29642,1,,2017-12-01 12:54:15
4967,,,,,0.4,0.4,0.4,µm,coccus-shaped,0.0,,negative,17206,29435,1,,2017-12-01 12:54:15
4968,,,,,,,,,rod-shaped,0.0,,positive,24113,29780,1,,2017-12-01 12:54:15
4969,,,,,0.35,0.35,0.35,µm,rod-shaped,0.0,,positive,1775,29528,1,,2017-12-01 12:54:15
4970,5.25,5.25,5.25,µm,1.125,1.12,1.12,µm,rod-shaped,0.0,,negative,11657,29885,1,,2017-12-01 12:54:15
4971,01-03,1.0,3.0,µm,0.1-0.3,0.1,0.3,µm,rod-shaped,1.0,,positive,1493,29725,1,,2017-12-01 12:54:15
4972,5,5.0,5.0,µm,0.3,0.3,0.3,µm,rod-shaped,1.0,,positive,1569,29901,1,,2017-12-01 12:54:15
4973,,,,,,,,,rod-shaped,0.0,,negative,17570,29715,1,,2017-12-01 12:54:15
4974,1.8-2,1.8,2.0,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,0.0,,negative,5596,29935,1,,2017-12-01 12:54:15
4975,3.5,3.5,3.5,µm,0.5,0.5,0.5,µm,ovoid-shaped,0.0,,positive,11150,29743,1,,2017-12-01 12:54:15
4976,1.3-2.5,1.3,2.5,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,negative,14137,29451,1,,2017-12-01 12:54:15
4977,1.2-5,1.2,5.0,µm,0.2-0.5,0.2,0.5,µm,rod-shaped,0.0,,negative,14136,29451,1,,2017-12-01 12:54:15
4978,,,,,,,,,,0.0,,positive,10827,29765,1,,2017-12-01 12:54:15
4979,2.9,2.9,2.9,µm,0.6,0.6,0.6,µm,rod-shaped,0.0,,positive,11960,29437,1,,2017-12-01 12:54:15
4980,,,,,,,,,ovoid-shaped,,,negative,14028,29332,1,,2017-12-01 12:54:15
4981,4,4.0,4.0,µm,0.9,0.9,0.9,µm,rod-shaped,1.0,,,5169,29454,1,,2017-12-01 12:54:15
4982,0.94,0.94,0.94,µm,0.69,0.69,0.69,µm,rod-shaped,0.0,,positive,6312,29855,1,,2017-12-01 12:54:15
4983,15,15.0,15.0,µm,,,,,rod-shaped,,,positive,6377,30331,1,,2017-12-01 12:54:15
4984,1,1.0,1.0,µm,0.5,0.5,0.5,µm,rod-shaped,0.0,,positive,13405,29708,1,,2017-12-01 12:54:15
4985,0.8,0.8,0.8,µm,0.7,0.7,0.7,µm,ovoid-shaped,0.0,,positive,10825,29582,1,,2017-12-01 12:54:15
4986,,,,,1.25,1.25,1.25,µm,coccus-shaped,,,positive,12629,29460,1,,2017-12-01 12:54:15
4987,2.5,2.5,2.5,µm,1.1,1.1,1.1,µm,rod-shaped,,,positive,7449,29488,1,,2017-12-01 12:54:15
4988,,,,,,,,,rod-shaped,0.0,,positive,13436,29615,1,,2017-12-01 12:54:15
4989,1-1.5,1.0,1.5,µm,0.6-0.8,0.6,0.8,µm,rod-shaped,0.0,,negative,133590,29673,1,,2017-12-01 12:54:15
4990,,,,,,,,,,0.0,,positive,13412,30479,1,,2017-12-01 12:54:15
4991,,,,,,,,,rod-shaped,1.0,,variable,11649,29495,1,,2017-12-01 12:54:15
4992,14,14.0,14.0,µm,,,,,rod-shaped,0.0,,negative,13522,29167,1,,2017-12-01 12:54:15
4993,3.1,3.1,3.1,µm,1.5,1.5,1.5,µm,rod-shaped,1.0,,negative,130529,30226,1,,2017-12-01 12:54:15
4994,0.6-1,0.6,1.0,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,0.0,,positive,7511,30018,1,,2017-12-01 12:54:15
4995,2.35,2.35,2.35,µm,0.25,0.25,0.25,µm,rod-shaped,1.0,,negative,14264,29787,1,,2017-12-01 12:54:15
4996,1.9,1.9,1.9,µm,0.6,0.6,0.6,µm,rod-shaped,0.0,,positive,11148,29539,1,,2017-12-01 12:54:15
4997,4.5,4.5,4.5,µm,0.65,0.65,0.65,µm,rod-shaped,1.0,,negative,17859,29662,1,,2017-12-01 12:54:15
4998,,,,,,,,,rod-shaped,1.0,,negative,17525,30428,1,,2017-12-01 12:54:15
4999,,,,,,,,,rod-shaped,0.0,,positive,24258,31148,1,,2017-12-01 12:54:15
5000,1.25,1.25,1.25,µm,0.8,0.8,0.8,µm,rod-shaped,0.0,,negative,133690,30165,1,,2017-12-01 12:54:15
5001,1.7-2.7,1.7,2.7,µm,0.4-0.5,0.4,0.5,µm,rod-shaped,0.0,,negative,17779,29890,1,,2017-12-01 12:54:15
5002,2.5,2.5,2.5,µm,1.1,1.1,1.1,µm,rod-shaped,,,positive,7451,29488,1,,2017-12-01 12:54:15
5003,2.5,2.5,2.5,µm,1.1,1.1,1.1,µm,rod-shaped,,,positive,7450,29488,1,,2017-12-01 12:54:15
5004,1.15,1.15,1.15,µm,0.85,0.85,0.85,µm,rod-shaped,0.0,,negative,133808,30563,1,,2017-12-01 12:54:15
5005,,,,,,,,,coccus-shaped,0.0,,positive,7793,29778,1,,2017-12-01 12:54:15
5006,1.9-2,1.9,2.0,µm,0.2-0.3,0.2,0.3,µm,rod-shaped,0.0,,negative,7242,29722,1,,2017-12-01 12:54:15
5007,1.9-2,1.9,2.0,µm,0.2-0.3,0.2,0.3,µm,rod-shaped,0.0,,negative,7243,29722,1,,2017-12-01 12:54:15
5008,3.25,3.25,3.25,µm,0.75,0.75,0.75,µm,rod-shaped,0.0,,negative,13788,29847,1,,2017-12-01 12:54:15
5009,2,2.0,2.0,µm,0.75,0.75,0.75,µm,rod-shaped,0.0,,negative,130619,29520,1,,2017-12-01 12:54:15
5010,2.25,2.25,2.25,µm,0.7,0.7,0.7,µm,rod-shaped,,,negative,13865,30328,1,,2017-12-01 12:54:15
5011,2.025,2.02,2.02,µm,0.7,0.7,0.7,µm,rod-shaped,,,negative,23243,30630,1,,2017-12-01 12:54:15
5012,2.1,2.1,2.1,µm,0.55,0.55,0.55,µm,rod-shaped,1.0,gliding,negative,5727,29507,1,,2017-12-01 12:54:15
5013,2.8,2.8,2.8,µm,0.75,0.75,0.75,µm,rod-shaped,1.0,,negative,2879,29834,1,,2017-12-01 12:54:15
5014,0.75,0.75,0.75,µm,0.6,0.6,0.6,µm,rod-shaped,0.0,,negative,5745,30502,1,,2017-12-01 12:54:15
5015,1-2.8,1.0,2.8,µm,0.5-0.6,0.5,0.6,µm,rod-shaped,1.0,gliding,negative,133609,29745,1,,2017-12-01 12:54:15
5016,1.6,1.6,1.6,µm,0.8,0.8,0.8,µm,rod-shaped,1.0,,negative,133757,30417,1,,2017-12-01 12:54:15
5017,2.3-6,2.3,6.0,µm,0.9-1,0.9,1.0,µm,rod-shaped,0.0,,positive,17110,29524,1,,2017-12-01 12:54:15
5018,1.4,1.4,1.4,µm,1,1.0,1.0,µm,rod-shaped,0.0,,negative,133617,29794,1,,2017-12-01 12:54:15
5019,1.3,1.3,1.3,µm,0.45,0.45,0.45,µm,rod-shaped,0.0,,positive,10623,29762,1,,2017-12-01 12:54:15
5020,0.6-1.8,0.6,1.8,µm,0.3-0.7,0.3,0.7,µm,rod-shaped,0.0,,negative,133567,29568,1,,2017-12-01 12:54:15
5021,10,10.0,10.0,µm,,,,,rod-shaped,0.0,,positive,6340,29535,1,,2017-12-01 12:54:15
