ID_enzymes,enzyme,activity,ec_number,exoenzyme,production,ID_strains,ID_reference,manual_annotation,last_change
24914,alpha-galactosidase,-,3.2.1.22,,,140229,43132,1,2018-06-07 09:04:12
24915,beta-galactosidase,-,3.2.1.23,,,140229,43132,1,2018-06-07 09:04:12
24916,beta-glucuronidase,-,3.2.1.31,,,140229,43132,1,2018-06-07 09:04:12
24917,alpha-glucosidase,-,3.2.1.20,,,140229,43132,1,2018-06-07 09:04:12
24918,beta-glucosidase,-,3.2.1.21,,,140229,43132,1,2018-06-07 09:04:12
24919,alpha-mannosidase,-,3.2.1.24,,,140229,43132,1,2018-06-07 09:04:12
24920,alpha-fucosidase,-,3.2.1.51,,,140229,43132,1,2018-06-07 09:04:12
24921,alpha-chymotrypsin,+,3.4.21.1,,,140229,43132,1,2018-06-07 09:04:12
24922,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,140229,43132,1,2018-06-07 09:04:12
24923,catalase,+,1.11.1.6,,,140616,43133,1,2018-06-07 09:04:12
24924,cytochrome oxidase,-,1.9.3.1,,,140616,43133,1,2018-06-07 09:04:12
24925,esterase,+,,,,140616,43133,1,2018-06-07 09:04:12
24926,leucine arylamidase,+,3.4.11.1,,,140616,43133,1,2018-06-07 09:04:12
24927,valine arylamidase,+,,,,140616,43133,1,2018-06-07 09:04:12
24928,acid phosphatase,+,3.1.3.2,,,140616,43133,1,2018-06-07 09:04:12
24929,naphthol-AS-BI-phosphohydrolase,+,,,,140616,43133,1,2018-06-07 09:04:12
24930,alpha-glucosidase,+,3.2.1.20,,,140616,43133,1,2018-06-07 09:04:12
24931,beta-glucosidase,+,3.2.1.21,,,140616,43133,1,2018-06-07 09:04:12
24932,alpha-fucosidase,+,3.2.1.51,,,140616,43133,1,2018-06-07 09:04:12
24933,arginine dihydrolase,-,3.5.3.6,,,140616,43133,1,2018-06-07 09:04:12
24934,urease,-,3.5.1.5,,,140616,43133,1,2018-06-07 09:04:12
24935,alkaline phosphatase,+,3.1.3.1,,,140616,43133,1,2018-06-07 09:04:12
24936,gelatinase,-,,,,140616,43133,1,2018-06-07 09:04:12
24937,beta-galactopyranosidase,+,,,,140616,43133,1,2018-06-07 09:04:12
24938,esterase Lipase (C 8),+,,,,140616,43133,1,2018-06-07 09:04:12
24939,lipase,-,,,,140616,43133,1,2018-06-07 09:04:12
24940,cystine arylamidase,-,3.4.11.3,,,140616,43133,1,2018-06-07 09:04:12
24941,trypsin,-,3.4.21.4,,,140616,43133,1,2018-06-07 09:04:12
24942,alpha-chymotrypsin,-,3.4.21.1,,,140616,43133,1,2018-06-07 09:04:12
24943,alpha-galactosidase,+,3.2.1.22,,,140616,43133,1,2018-06-07 09:04:12
24944,beta-galactosidase,+,3.2.1.23,,,140616,43133,1,2018-06-07 09:04:12
24945,beta-glucuronidase,+,3.2.1.31,,,140616,43133,1,2018-06-07 09:04:12
24946,alpha-mannosidase,+,3.2.1.24,,,140616,43133,1,2018-06-07 09:04:12
24947,cytochrome oxidase,+,1.9.3.1,,,140617,43134,1,2018-06-07 09:04:12
24948,catalase,-,1.11.1.6,,,140617,43134,1,2018-06-07 09:04:12
24949,alkaline phosphatase,+,3.1.3.1,,,140617,43134,1,2018-06-07 09:04:12
24950,esterase (C 4),+,,,,140617,43134,1,2018-06-07 09:04:12
24951,esterase Lipase (C 8),+,,,,140617,43134,1,2018-06-07 09:04:12
24952,leucine arylamidase,+,3.4.11.1,,,140617,43134,1,2018-06-07 09:04:12
24953,valine arylamidase,+,,,,140617,43134,1,2018-06-07 09:04:12
24954,cystine arylamidase,+,3.4.11.3,,,140617,43134,1,2018-06-07 09:04:12
24955,trypsin,+,3.4.21.4,,,140617,43134,1,2018-06-07 09:04:12
24956,alpha-chymotrypsin,+,3.4.21.1,,,140617,43134,1,2018-06-07 09:04:12
24957,acid phosphatase,+,3.1.3.2,,,140617,43134,1,2018-06-07 09:04:12
24958,naphthol-AS-BI-phosphohydrolase,+,,,,140617,43134,1,2018-06-07 09:04:12
24959,N-acetyl-beta-glucosaminidase,+,3.2.1.52,,,140617,43134,1,2018-06-07 09:04:12
24960,lipase (C 14),-,,,,140617,43134,1,2018-06-07 09:04:12
24961,alpha-galactosidase,-,3.2.1.22,,,140617,43134,1,2018-06-07 09:04:12
24962,beta-galactosidase,-,3.2.1.23,,,140617,43134,1,2018-06-07 09:04:12
24963,beta-glucuronidase,-,3.2.1.31,,,140617,43134,1,2018-06-07 09:04:12
24964,alpha-glucosidase,-,3.2.1.20,,,140617,43134,1,2018-06-07 09:04:12
24965,beta-glucosidase,-,3.2.1.21,,,140617,43134,1,2018-06-07 09:04:12
24966,alpha-mannosidase,-,3.2.1.24,,,140617,43134,1,2018-06-07 09:04:12
24967,beta-D-fucosidase,-,3.2.1.38,,,140617,43134,1,2018-06-07 09:04:12
24968,lysine decarboxylase,-,4.1.1.18,,,140617,43134,1,2018-06-07 09:04:12
24969,ornithine decarboxylase,-,4.1.1.17,,,140617,43134,1,2018-06-07 09:04:12
24970,tryptophan deaminase,-,4.1.99.1,,,140617,43134,1,2018-06-07 09:04:12
24971,catalase,-,1.11.1.6,,,140230,43135,1,2018-06-07 09:04:12
24972,leucine arylamidase,+,3.4.11.1,,,140230,43135,1,2018-06-07 09:04:12
24973,naphthol-AS-BI-phosphohydrolase,+,,,,140230,43135,1,2018-06-07 09:04:12
24974,alpha-glucosidase,+,3.2.1.20,,,140230,43135,1,2018-06-07 09:04:12
24975,beta-glucosidase,+,3.2.1.21,,,140230,43135,1,2018-06-07 09:04:12
24976,alkaline phosphatase,-,3.1.3.1,,,140230,43135,1,2018-06-07 09:04:12
24977,esterase (C 4),-,,,,140230,43135,1,2018-06-07 09:04:12
24978,esterase Lipase (C 8),-,,,,140230,43135,1,2018-06-07 09:04:12
24979,lipase (C 14),-,,,,140230,43135,1,2018-06-07 09:04:12
24980,valine arylamidase,-,,,,140230,43135,1,2018-06-07 09:04:12
24981,cystine arylamidase,-,3.4.11.3,,,140230,43135,1,2018-06-07 09:04:12
24982,trypsin,-,3.4.21.4,,,140230,43135,1,2018-06-07 09:04:12
24983,alpha-chymotrypsin,-,3.4.21.1,,,140230,43135,1,2018-06-07 09:04:12
24984,acid phosphatase,-,3.1.3.2,,,140230,43135,1,2018-06-07 09:04:12
24985,alpha-galactosidase,-,3.2.1.22,,,140230,43135,1,2018-06-07 09:04:12
24986,beta-galactosidase,-,3.2.1.23,,,140230,43135,1,2018-06-07 09:04:12
24987,beta-glucuronidase,-,3.2.1.31,,,140230,43135,1,2018-06-07 09:04:12
24988,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,140230,43135,1,2018-06-07 09:04:12
24989,alpha-mannosidase,-,3.2.1.24,,,140230,43135,1,2018-06-07 09:04:12
24990,beta-D-fucosidase,-,3.2.1.38,,,140230,43135,1,2018-06-07 09:04:12
24991,beta-galactosidase,+,3.2.1.23,,,140618,43136,1,2018-06-07 09:04:12
24992,lysine decarboxylase,+,4.1.1.18,,,140618,43136,1,2018-06-07 09:04:12
24993,catalase,-,1.11.1.6,,,140618,43136,1,2018-06-07 09:04:12
24994,cytochrome oxidase,-,1.9.3.1,,,140618,43136,1,2018-06-07 09:04:12
24995,urease,-,3.5.1.5,,,140618,43136,1,2018-06-07 09:04:12
24996,alkaline phosphatase,+,3.1.3.1,,,140618,43136,1,2018-06-07 09:04:12
24997,esterase Lipase (C 8),+,,,,140618,43136,1,2018-06-07 09:04:12
24998,leucine arylamidase,+,3.4.11.1,,,140618,43136,1,2018-06-07 09:04:12
24999,valine arylamidase,+,,,,140618,43136,1,2018-06-07 09:04:12
25000,cystine arylamidase,+,3.4.11.3,,,140618,43136,1,2018-06-07 09:04:12
25001,trypsin,+,3.4.21.4,,,140618,43136,1,2018-06-07 09:04:12
25002,alpha-chymotrypsin,+,3.4.21.1,,,140618,43136,1,2018-06-07 09:04:12
25003,acid phosphatase,+,3.1.3.2,,,140618,43136,1,2018-06-07 09:04:12
25004,naphthol-AS-BI-phosphohydrolase,+,,,,140618,43136,1,2018-06-07 09:04:12
25005,beta-glucosidase,+,3.2.1.21,,,140618,43136,1,2018-06-07 09:04:12
25006,catalase,-,1.11.1.6,,,132616,43137,1,2018-06-07 09:04:12
25007,cytochrome oxidase,-,1.9.3.1,,,132616,43137,1,2018-06-07 09:04:12
25008,alkaline phosphatase,+,3.1.3.1,,,132616,43137,1,2018-06-07 09:04:12
25009,esterase (C 4),+,,,,132616,43137,1,2018-06-07 09:04:12
25010,esterase Lipase (C 8),+,,,,132616,43137,1,2018-06-07 09:04:12
25011,leucine arylamidase,+,3.4.11.1,,,132616,43137,1,2018-06-07 09:04:12
25012,cystine arylamidase,+,3.4.11.3,,,132616,43137,1,2018-06-07 09:04:12
25013,chymotrypsin,+,3.4.4.5,,,132616,43137,1,2018-06-07 09:04:12
25014,acid phosphatase,+,3.1.3.2,,,132616,43137,1,2018-06-07 09:04:12
25015,alpha-glucosidase,+,3.2.1.20,,,132616,43137,1,2018-06-07 09:04:12
25016,beta-glucosidase,+,3.2.1.21,,,132616,43137,1,2018-06-07 09:04:12
25017,urease,+,3.5.1.5,,,132616,43137,1,2018-06-07 09:04:12
25018,arginine dihydrolase,-,3.5.3.6,,,132616,43137,1,2018-06-07 09:04:12
25019,lipase,-,,,,140619,43138,1,2018-06-07 09:04:12
25020,caseinase,-,3.4.21.50,,,140619,43138,1,2018-06-07 09:04:12
25021,amylase,-,,,,140619,43138,1,2018-06-07 09:04:12
25022,gelatinase,-,,,,140619,43138,1,2018-06-07 09:04:12
25023,catalase,-,1.11.1.6,,,140619,43138,1,2018-06-07 09:04:12
25024,cytochrome oxidase,+,1.9.3.1,,,140619,43138,1,2018-06-07 09:04:12
25025,urease,+,3.5.1.5,,,140619,43138,1,2018-06-07 09:04:12
25026,beta-galactosidase,-,3.2.1.23,,,140619,43138,1,2018-06-07 09:04:12
25027,phenylalanine deaminase,-,4.3.1.5,,,140619,43138,1,2018-06-07 09:04:12
25028,catalase,+,1.11.1.6,,,132617,43139,1,2018-06-07 09:04:12
25029,cytochrome oxidase,+,1.9.3.1,,,132617,43139,1,2018-06-07 09:04:12
25030,arginine dihydrolase,-,3.5.3.6,,,132617,43139,1,2018-06-07 09:04:12
25031,ornithine decarboxylase,-,4.1.1.17,,,132617,43139,1,2018-06-07 09:04:12
25032,lysine decarboxylase,-,4.1.1.18,,,132617,43139,1,2018-06-07 09:04:12
25033,urease,-,3.5.1.5,,,132617,43139,1,2018-06-07 09:04:12
25034,beta-galactosidase,-,3.2.1.23,,,132617,43139,1,2018-06-07 09:04:12
25035,catalase,+,1.11.1.6,,,132619,43141,1,2018-06-07 09:04:12
25036,cytochrome oxidase,+,1.9.3.1,,,132619,43141,1,2018-06-07 09:04:12
25037,esterase,+,,,,132619,43141,1,2018-06-07 09:04:12
25038,urease,-,3.5.1.5,,,132619,43141,1,2018-06-07 09:04:12
25039,phenylalaninase,-,,,,132619,43141,1,2018-06-07 09:04:12
25040,catalase,-,1.11.1.6,,,140620,43142,1,2018-06-07 09:04:12
25041,cytochrome oxidase,-,1.9.3.1,,,140620,43142,1,2018-06-07 09:04:12
25042,esterase Lipase (C 8),+,,,,140620,43142,1,2018-06-07 09:04:12
25043,leucine arylamidase,+,3.4.11.1,,,140620,43142,1,2018-06-07 09:04:12
25044,alkaline phosphatase,-,3.1.3.1,,,140620,43142,1,2018-06-07 09:04:12
25045,esterase (C 4),-,,,,140620,43142,1,2018-06-07 09:04:12
25046,valine arylamidase,-,,,,140620,43142,1,2018-06-07 09:04:12
25047,naphthol-AS-BI-phosphohydrolase,-,,,,140620,43142,1,2018-06-07 09:04:12
25048,cystine arylamidase,-,3.4.11.3,,,140620,43142,1,2018-06-07 09:04:12
25049,lipase (C 14),-,,,,140620,43142,1,2018-06-07 09:04:12
25050,acid phosphatase,-,3.1.3.2,,,140620,43142,1,2018-06-07 09:04:12
25051,trypsin,-,3.4.21.4,,,140620,43142,1,2018-06-07 09:04:12
25052,chymotrypsin,-,3.4.4.5,,,140620,43142,1,2018-06-07 09:04:12
25053,beta-galactosidase,-,3.2.1.23,,,140620,43142,1,2018-06-07 09:04:12
25054,alpha-glucosidase,-,3.2.1.20,,,140620,43142,1,2018-06-07 09:04:12
25055,beta-glucosidase,-,3.2.1.21,,,140620,43142,1,2018-06-07 09:04:12
25056,alpha-mannosidase,-,3.2.1.24,,,140620,43142,1,2018-06-07 09:04:12
25057,beta-D-fucosidase,-,3.2.1.38,,,140620,43142,1,2018-06-07 09:04:12
25058,alpha-galactosidase,-,3.2.1.22,,,140620,43142,1,2018-06-07 09:04:12
25059,beta-glucuronidase,-,3.2.1.31,,,140620,43142,1,2018-06-07 09:04:12
25060,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,140620,43142,1,2018-06-07 09:04:12
25061,arginine dihydrolase,-,3.5.3.6,,,140620,43142,1,2018-06-07 09:04:12
25062,lysine decarboxylase,-,4.1.1.18,,,140620,43142,1,2018-06-07 09:04:12
25063,ornithine decarboxylase,-,4.1.1.17,,,140620,43142,1,2018-06-07 09:04:12
25064,urease,-,3.5.1.5,,,140620,43142,1,2018-06-07 09:04:12
25065,tryptophan deaminase,-,4.1.99.1,,,140620,43142,1,2018-06-07 09:04:12
25066,gelatinase,+/-,,,,140620,43142,1,2018-06-07 09:04:12
25067,catalase,+,1.11.1.6,,,140621,43143,1,2018-06-07 09:04:12
25068,cytochrome oxidase,+,1.9.3.1,,,140621,43143,1,2018-06-07 09:04:12
25069,phosphatase,+,,,,140621,43143,1,2018-06-07 09:04:12
25070,lipase,+,,,,140621,43143,1,2018-06-07 09:04:12
25071,urease,+,3.5.1.5,,,140621,43143,1,2018-06-07 09:04:12
25072,gelatinase,-,,,,140621,43143,1,2018-06-07 09:04:12
25073,amylase,-,,,,140621,43143,1,2018-06-07 09:04:12
25074,cellulase,-,3.2.1.4,,,140621,43143,1,2018-06-07 09:04:12
25075,beta-galactosidase,-,3.2.1.23,,,140621,43143,1,2018-06-07 09:04:12
25076,lysine decarboxylase,-,4.1.1.18,,,140621,43143,1,2018-06-07 09:04:12
25077,ornithine decarboxylase,-,4.1.1.17,,,140621,43143,1,2018-06-07 09:04:12
25078,protease,-,,,,140621,43143,1,2018-06-07 09:04:12
25079,phenylalanine deaminase,-,4.3.1.5,,,140621,43143,1,2018-06-07 09:04:12
25080,tryptophan deaminase,-,4.1.99.1,,,140621,43143,1,2018-06-07 09:04:12
25081,catalase,-,1.11.1.6,,,132620,43144,1,2018-06-07 09:04:12
25082,cytochrome oxidase,-,1.9.3.1,,,132620,43144,1,2018-06-07 09:04:12
25083,acid phosphatase,+,3.1.3.2,,,132620,43144,1,2018-06-07 09:04:12
25084,alkaline phosphatase,+,3.1.3.1,,,132620,43144,1,2018-06-07 09:04:12
25085,naphthol-AS-BI-phosphohydrolase,+,,,,132620,43144,1,2018-06-07 09:04:12
25086,esterase Lipase (C 8),+/-,,,,132620,43144,1,2018-06-07 09:04:12
25087,leucine arylamidase,+,3.4.11.1,,,132620,43144,1,2018-06-07 09:04:12
25088,valine arylamidase,+,,,,132620,43144,1,2018-06-07 09:04:12
25089,cystine arylamidase,+/-,3.4.11.3,,,132620,43144,1,2018-06-07 09:04:12
25090,trypsin,+,3.4.21.4,,,132620,43144,1,2018-06-07 09:04:12
25091,alpha-glucosidase,+,3.2.1.20,,,132620,43144,1,2018-06-07 09:04:12
25092,beta-glucosidase,+,3.2.1.21,,,132620,43144,1,2018-06-07 09:04:12
25093,N-acetyl-beta-glucosaminidase,+,3.2.1.52,,,132620,43144,1,2018-06-07 09:04:12
25094,catalase,-,1.11.1.6,,,132621,43144,1,2018-06-07 09:04:12
25095,cytochrome oxidase,-,1.9.3.1,,,132621,43144,1,2018-06-07 09:04:12
25096,acid phosphatase,+,3.1.3.2,,,132621,43144,1,2018-06-07 09:04:12
25097,alkaline phosphatase,+,3.1.3.1,,,132621,43144,1,2018-06-07 09:04:12
25098,naphthol-AS-BI-phosphohydrolase,+,,,,132621,43144,1,2018-06-07 09:04:12
25099,esterase Lipase (C 8),+,,,,132621,43144,1,2018-06-07 09:04:12
25100,leucine arylamidase,+,3.4.11.1,,,132621,43144,1,2018-06-07 09:04:12
25101,valine arylamidase,+,,,,132621,43144,1,2018-06-07 09:04:12
25102,cystine arylamidase,+/-,3.4.11.3,,,132621,43144,1,2018-06-07 09:04:12
25103,trypsin,+,3.4.21.4,,,132621,43144,1,2018-06-07 09:04:12
25104,alpha-glucosidase,+,3.2.1.20,,,132621,43144,1,2018-06-07 09:04:12
25105,beta-glucosidase,+,3.2.1.21,,,132621,43144,1,2018-06-07 09:04:12
25106,N-acetyl-beta-glucosaminidase,+,3.2.1.52,,,132621,43144,1,2018-06-07 09:04:12
25107,esterase (C 4),+,,,,132621,43144,1,2018-06-07 09:04:12
25108,alpha-galactosidase,+/-,3.2.1.22,,,132621,43144,1,2018-06-07 09:04:12
25109,catalase,+,1.11.1.6,,,132622,43144,1,2018-06-07 09:04:12
25110,cytochrome oxidase,-,1.9.3.1,,,132622,43144,1,2018-06-07 09:04:12
25111,acid phosphatase,+,3.1.3.2,,,132622,43144,1,2018-06-07 09:04:12
25112,alkaline phosphatase,+,3.1.3.1,,,132622,43144,1,2018-06-07 09:04:12
25113,naphthol-AS-BI-phosphohydrolase,+,,,,132622,43144,1,2018-06-07 09:04:12
25114,esterase Lipase (C 8),+,,,,132622,43144,1,2018-06-07 09:04:12
25115,leucine arylamidase,+,3.4.11.1,,,132622,43144,1,2018-06-07 09:04:12
25116,valine arylamidase,+,,,,132622,43144,1,2018-06-07 09:04:12
25117,cystine arylamidase,+,3.4.11.3,,,132622,43144,1,2018-06-07 09:04:12
25118,trypsin,+/-,3.4.21.4,,,132622,43144,1,2018-06-07 09:04:12
25119,alpha-glucosidase,+,3.2.1.20,,,132622,43144,1,2018-06-07 09:04:12
25120,beta-glucosidase,+,3.2.1.21,,,132622,43144,1,2018-06-07 09:04:12
25121,N-acetyl-beta-glucosaminidase,+,3.2.1.52,,,132622,43144,1,2018-06-07 09:04:12
25122,esterase (C 4),+,,,,132622,43144,1,2018-06-07 09:04:12
25123,alpha-galactosidase,+,3.2.1.22,,,132622,43144,1,2018-06-07 09:04:12
25124,beta-galactosidase,+,3.2.1.23,,,132622,43144,1,2018-06-07 09:04:12
25125,alpha-chymotrypsin,+,3.4.21.1,,,132622,43144,1,2018-06-07 09:04:12
25126,alpha-fucosidase,+/-,3.2.1.51,,,132622,43144,1,2018-06-07 09:04:12
25127,catalase,+,1.11.1.6,,,140622,43146,1,2018-06-07 09:04:12
25128,cytochrome oxidase,+,1.9.3.1,,,140622,43146,1,2018-06-07 09:04:12
25129,alkaline phosphatase,+,3.1.3.1,,,140622,43146,1,2018-06-07 09:04:12
25130,esterase (C 4),+,,,,140622,43146,1,2018-06-07 09:04:12
25131,esterase Lipase (C 8),+,,,,140622,43146,1,2018-06-07 09:04:12
25132,leucine arylamidase,+,3.4.11.1,,,140622,43146,1,2018-06-07 09:04:12
25133,lipase (C 14),-,,,,140622,43146,1,2018-06-07 09:04:12
25134,valine arylamidase,-,,,,140622,43146,1,2018-06-07 09:04:12
25135,cystine arylamidase,-,3.4.11.3,,,140622,43146,1,2018-06-07 09:04:12
25136,trypsin,-,3.4.21.4,,,140622,43146,1,2018-06-07 09:04:12
25137,alpha-chymotrypsin,-,3.4.21.1,,,140622,43146,1,2018-06-07 09:04:12
25138,acid phosphatase,-,3.1.3.2,,,140622,43146,1,2018-06-07 09:04:12
25139,naphthol-AS-BI-phosphohydrolase,-,,,,140622,43146,1,2018-06-07 09:04:12
25140,alpha-galactosidase,-,3.2.1.22,,,140622,43146,1,2018-06-07 09:04:12
25141,beta-galactosidase,-,3.2.1.23,,,140622,43146,1,2018-06-07 09:04:12
25142,beta-glucuronidase,-,3.2.1.31,,,140622,43146,1,2018-06-07 09:04:12
25143,alpha-glucosidase,-,3.2.1.20,,,140622,43146,1,2018-06-07 09:04:12
25144,beta-glucosidase,-,3.2.1.21,,,140622,43146,1,2018-06-07 09:04:12
25145,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,140622,43146,1,2018-06-07 09:04:12
25146,alpha-mannosidase,-,3.2.1.24,,,140622,43146,1,2018-06-07 09:04:12
25147,alpha-fucosidase,-,3.2.1.51,,,140622,43146,1,2018-06-07 09:04:12
25148,catalase,+,1.11.1.6,,,140623,43147,1,2018-06-07 09:04:12
25149,cytochrome oxidase,+,1.9.3.1,,,140623,43147,1,2018-06-07 09:04:12
25150,alkaline phosphatase,+,3.1.3.1,,,140623,43147,1,2018-06-07 09:04:12
25151,esterase (C 4),+,,,,140623,43147,1,2018-06-07 09:04:12
25152,esterase Lipase (C 8),+,,,,140623,43147,1,2018-06-07 09:04:12
25153,leucine arylamidase,+,3.4.11.1,,,140623,43147,1,2018-06-07 09:04:12
25154,valine arylamidase,+,,,,140623,43147,1,2018-06-07 09:04:12
25155,cystine arylamidase,+,3.4.11.3,,,140623,43147,1,2018-06-07 09:04:12
25156,acid phosphatase,+,3.1.3.2,,,140623,43147,1,2018-06-07 09:04:12
25157,naphthol-AS-BI-phosphohydrolase,+,,,,140623,43147,1,2018-06-07 09:04:12
25158,lipase (C 14),-,,,,140623,43147,1,2018-06-07 09:04:12
25159,trypsin,-,3.4.21.4,,,140623,43147,1,2018-06-07 09:04:12
25160,alpha-chymotrypsin,-,3.4.21.1,,,140623,43147,1,2018-06-07 09:04:12
25161,alpha-galactosidase,-,3.2.1.22,,,140623,43147,1,2018-06-07 09:04:12
25162,beta-galactosidase,-,3.2.1.23,,,140623,43147,1,2018-06-07 09:04:12
25163,beta-glucosidase,-,3.2.1.21,,,140623,43147,1,2018-06-07 09:04:12
25164,alpha-glucosidase,-,3.2.1.20,,,140623,43147,1,2018-06-07 09:04:12
25165,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,140623,43147,1,2018-06-07 09:04:12
25166,alpha-mannosidase,-,3.2.1.24,,,140623,43147,1,2018-06-07 09:04:12
25167,alpha-fucosidase,-,3.2.1.51,,,140623,43147,1,2018-06-07 09:04:12
25168,beta-glucuronidase,-,3.2.1.31,,,140623,43147,1,2018-06-07 09:04:12
25169,6-phospho-beta-galactosidase,-,3.2.1.85,,,140623,43147,1,2018-06-07 09:04:12
25170,arginine dihydrolase,-,3.5.3.6,,,140623,43147,1,2018-06-07 09:04:12
25171,urease,-,3.5.1.5,,,140623,43147,1,2018-06-07 09:04:12
25172,catalase,-,1.11.1.6,,,140624,43148,1,2018-06-07 09:04:12
25173,cytochrome oxidase,-,1.9.3.1,,,140624,43148,1,2018-06-07 09:04:12
25174,lipase (C 14),+,,,,140624,43148,1,2018-06-07 09:04:12
25175,cystine arylamidase,+,3.4.11.3,,,140624,43148,1,2018-06-07 09:04:12
25176,chymotrypsin,+,3.4.4.5,,,140624,43148,1,2018-06-07 09:04:12
25177,alpha-galactosidase,+,3.2.1.22,,,140624,43148,1,2018-06-07 09:04:12
25178,beta-galactosidase,+,3.2.1.23,,,140624,43148,1,2018-06-07 09:04:12
25179,beta-glucuronidase,+,3.2.1.31,,,140624,43148,1,2018-06-07 09:04:12
25180,alpha-glucosidase,+,3.2.1.20,,,140624,43148,1,2018-06-07 09:04:12
25181,beta-glucosidase,+,3.2.1.21,,,140624,43148,1,2018-06-07 09:04:12
25182,alpha-mannosidase,+,3.2.1.24,,,140624,43148,1,2018-06-07 09:04:12
25183,beta-D-fucosidase,+,3.2.1.38,,,140624,43148,1,2018-06-07 09:04:12
25184,alkaline phosphatase,-,3.1.3.1,,,140624,43148,1,2018-06-07 09:04:12
25185,esterase (C 4),-,,,,140624,43148,1,2018-06-07 09:04:12
25186,esterase Lipase (C 8),-,,,,140624,43148,1,2018-06-07 09:04:12
25187,leucine arylamidase,-,3.4.11.1,,,140624,43148,1,2018-06-07 09:04:12
25188,valine arylamidase,-,,,,140624,43148,1,2018-06-07 09:04:12
25189,trypsin,-,3.4.21.4,,,140624,43148,1,2018-06-07 09:04:12
25190,acid phosphatase,-,3.1.3.2,,,140624,43148,1,2018-06-07 09:04:12
25191,naphthol-AS-BI-phosphohydrolase,-,,,,140624,43148,1,2018-06-07 09:04:12
25192,N-acetyl-glucosidase,+,,,,140624,43148,1,2018-06-07 09:04:12
25193,catalase,+,1.11.1.6,,,139618,43149,1,2018-06-07 09:04:12
25194,cytochrome oxidase,+,1.9.3.1,,,139618,43149,1,2018-06-07 09:04:12
25195,arginine dihydrolase,-,3.5.3.6,,,139618,43149,1,2018-06-07 09:04:12
25196,beta-galactosidase,-,3.2.1.23,,,139618,43149,1,2018-06-07 09:04:12
25197,urease,+,3.5.1.5,,,139618,43149,1,2018-06-07 09:04:12
25198,leucine arylamidase,+,3.4.11.1,,,139618,43149,1,2018-06-07 09:04:12
25199,acid phosphatase,+,3.1.3.2,,,139618,43149,1,2018-06-07 09:04:12
25200,alpha-glucosidase,+,3.2.1.20,,,139618,43149,1,2018-06-07 09:04:12
25201,naphthol-AS-BI-phosphohydrolase,+,,,,139618,43149,1,2018-06-07 09:04:12
25202,alkaline phosphatase,+/-,3.1.3.1,,,139618,43149,1,2018-06-07 09:04:12
25203,esterase (C 4),+/-,,,,139618,43149,1,2018-06-07 09:04:12
25204,esterase Lipase (C 8),+/-,,,,139618,43149,1,2018-06-07 09:04:12
25205,cystine arylamidase,+/-,3.4.11.3,,,139618,43149,1,2018-06-07 09:04:12
25206,beta-galactosidase,+/-,3.2.1.23,,,139618,43149,1,2018-06-07 09:04:12
25207,N-acetyl-beta-glucosaminidase,+/-,3.2.1.52,,,139618,43149,1,2018-06-07 09:04:12
25208,alpha-mannosidase,+/-,3.2.1.24,,,139618,43149,1,2018-06-07 09:04:12
25209,alpha-fucosidase,+/-,3.2.1.51,,,139618,43149,1,2018-06-07 09:04:12
25210,beta-glucuronidase,-,3.2.1.31,,,139618,43149,1,2018-06-07 09:04:12
25211,lipase (C 14),-,,,,139618,43149,1,2018-06-07 09:04:12
25212,trypsin,-,3.4.21.4,,,139618,43149,1,2018-06-07 09:04:12
25213,alpha-chymotrypsin,-,3.4.21.1,,,139618,43149,1,2018-06-07 09:04:12
25214,valine arylamidase,-,,,,139618,43149,1,2018-06-07 09:04:12
25215,alpha-galactosidase,-,3.2.1.22,,,139618,43149,1,2018-06-07 09:04:12
25216,beta-glucosidase,-,3.2.1.21,,,139618,43149,1,2018-06-07 09:04:12
25217,catalase,+,1.11.1.6,,,132997,43149,1,2018-06-07 09:04:12
25218,cytochrome oxidase,+,1.9.3.1,,,132997,43149,1,2018-06-07 09:04:12
25219,arginine dihydrolase,-,3.5.3.6,,,132997,43149,1,2018-06-07 09:04:12
25220,urease,+,3.5.1.5,,,132997,43149,1,2018-06-07 09:04:12
25221,leucine arylamidase,+,3.4.11.1,,,132997,43149,1,2018-06-07 09:04:12
25222,acid phosphatase,+,3.1.3.2,,,132997,43149,1,2018-06-07 09:04:12
25223,alpha-glucosidase,+,3.2.1.20,,,132997,43149,1,2018-06-07 09:04:12
25224,naphthol-AS-BI-phosphohydrolase,+/-,,,,132997,43149,1,2018-06-07 09:04:12
25225,alkaline phosphatase,+/-,3.1.3.1,,,132997,43149,1,2018-06-07 09:04:12
25226,esterase (C 4),+/-,,,,132997,43149,1,2018-06-07 09:04:12
25227,esterase Lipase (C 8),+/-,,,,132997,43149,1,2018-06-07 09:04:12
25228,cystine arylamidase,+/-,3.4.11.3,,,132997,43149,1,2018-06-07 09:04:12
25229,beta-galactosidase,-,3.2.1.23,,,132997,43149,1,2018-06-07 09:04:12
25230,N-acetyl-beta-glucosaminidase,-,3.2.1.52,,,132997,43149,1,2018-06-07 09:04:12
