ID_oxygen_tolerance,oxygen_tol,ID_strains,ID_reference,manual_annotation,last_change
2841,anaerobe,13523,4234,1,2016-05-17 11:40:41
2842,anaerobe,13524,2171,1,2016-05-17 11:40:41
2843,anaerobe,13525,1208,1,2016-05-17 11:40:41
2844,anaerobe,13526,1209,1,2016-05-17 11:40:41
2845,anaerobe,13527,2507,1,2016-05-17 11:40:41
2846,anaerobe,13531,3981,1,2016-05-17 11:40:41
2847,anaerobe,13656,7691,1,2016-05-17 11:40:41
2848,aerobe,13659,3821,1,2016-05-17 11:40:41
2849,facultative anaerobe,13703,4725,1,2016-05-17 11:40:41
2850,facultative anaerobe,13715,2642,1,2016-05-17 11:40:41
2851,aerobe,13718,4685,1,2016-05-17 11:40:41
2852,anaerobe,13718,4685,1,2016-05-17 11:40:41
2853,anaerobe,13738,971,1,2016-05-17 11:40:41
2854,anaerobe,13739,1223,1,2016-05-17 11:40:41
2855,anaerobe,13740,1857,1,2016-05-17 11:40:41
2856,anaerobe,13741,748,1,2016-05-17 11:40:41
2857,anaerobe,13742,754,1,2016-05-17 11:40:41
2858,anaerobe,13743,4280,1,2016-05-17 11:40:41
2859,anaerobe,13744,4282,1,2016-05-17 11:40:41
2860,anaerobe,13745,4694,1,2016-05-17 11:40:41
2861,anaerobe,13746,4695,1,2016-05-17 11:40:41
2862,anaerobe,13747,7356,1,2016-05-17 11:40:41
2863,anaerobe,13748,7357,1,2016-05-17 11:40:41
2864,obligate anaerobe,13750,8314,1,2016-05-17 11:40:41
2865,anaerobe,13751,15566,1,2016-05-17 11:40:41
2866,anaerobe,13752,17753,1,2016-05-17 11:40:41
2867,anaerobe,13805,475,1,2016-05-17 11:40:41
2868,anaerobe,13806,867,1,2016-05-17 11:40:41
2869,anaerobe,13807,2121,1,2016-05-17 11:40:41
2870,anaerobe,13808,2122,1,2016-05-17 11:40:41
2871,anaerobe,13809,2123,1,2016-05-17 11:40:41
2872,anaerobe,13810,2124,1,2016-05-17 11:40:41
2873,anaerobe,13811,741,1,2016-05-17 11:40:41
2874,anaerobe,13812,2125,1,2016-05-17 11:40:41
2875,anaerobe,13813,2126,1,2016-05-17 11:40:41
2876,anaerobe,13814,2127,1,2016-05-17 11:40:41
2877,anaerobe,13815,2341,1,2016-05-17 11:40:41
2878,anaerobe,13816,3269,1,2016-05-17 11:40:41
2879,anaerobe,13817,3597,1,2016-05-17 11:40:41
2880,anaerobe,13818,3598,1,2016-05-17 11:40:41
2881,anaerobe,13819,2968,1,2016-05-17 11:40:41
2882,anaerobe,13820,3132,1,2016-05-17 11:40:41
2883,anaerobe,13821,4412,1,2016-05-17 11:40:41
2884,anaerobe,13824,7795,1,2016-05-17 11:40:41
2885,anaerobe,13828,8389,1,2016-05-17 11:40:41
2886,anaerobe,13870,4281,1,2016-05-17 11:40:41
2887,anaerobe,13871,4309,1,2016-05-17 11:40:41
2888,anaerobe,13873,4748,1,2016-05-17 11:40:41
2889,anaerobe,13874,1205,1,2016-05-17 11:40:41
2890,anaerobe,13875,1222,1,2016-05-17 11:40:41
2891,aerobe,13880,2880,1,2016-05-17 11:40:41
2892,anaerobe,13880,2880,1,2016-05-17 11:40:41
2894,aerobe,13881,3618,1,2016-05-17 11:40:41
2895,anaerobe,13881,3618,1,2016-05-17 11:40:41
2896,anaerobe,13883,4598,1,2016-05-17 11:40:41
2897,aerobe,13886,5439,1,2016-05-17 11:40:41
2898,anaerobe,13886,5439,1,2016-05-17 11:40:41
2899,aerobe,13887,5623,1,2016-05-17 11:40:41
2900,anaerobe,13887,5623,1,2016-05-17 11:40:41
2901,anaerobe,13890,4233,1,2016-05-17 11:40:41
2902,aerobe,13891,5030,1,2016-05-17 11:40:41
2903,anaerobe,13891,5030,1,2016-05-17 11:40:41
2904,aerobe,13894,5029,1,2016-05-17 11:40:41
2905,anaerobe,13894,5029,1,2016-05-17 11:40:41
2906,anaerobe,13896,6009,1,2016-05-17 11:40:41
2907,microaerophile,13896,6009,1,2016-05-17 11:40:41
2908,anaerobe,13897,2343,1,2016-05-17 11:40:41
2909,anaerobe,13898,4577,1,2016-05-17 11:40:41
2910,anaerobe,13899,2843,1,2016-05-17 11:40:41
2911,anaerobe,13900,2338,1,2016-05-17 11:40:41
2912,aerobe,13907,5211,1,2016-05-17 11:40:41
2913,anaerobe,13907,5211,1,2016-05-17 11:40:41
2914,aerobe,13908,2936,1,2016-05-17 11:40:41
2915,anaerobe,13908,2936,1,2016-05-17 11:40:41
2916,facultative anaerobe,13909,4403,1,2016-05-17 11:40:41
2918,aerobe,13910,5546,1,2016-05-17 11:40:41
2919,anaerobe,13910,5546,1,2016-05-17 11:40:41
2921,aerobe,13911,5547,1,2016-05-17 11:40:41
2922,anaerobe,13911,5547,1,2016-05-17 11:40:41
2923,aerobe,13912,5553,1,2016-05-17 11:40:41
2924,anaerobe,13912,5553,1,2016-05-17 11:40:41
2925,aerobe,13914,4615,1,2016-05-17 11:40:41
2926,anaerobe,13914,4615,1,2016-05-17 11:40:41
2927,aerobe,13915,4616,1,2016-05-17 11:40:41
2928,anaerobe,13915,4616,1,2016-05-17 11:40:41
2929,aerobe,13917,5437,1,2016-05-17 11:40:41
2930,anaerobe,13917,5437,1,2016-05-17 11:40:41
2932,aerobe,13918,5438,1,2016-05-17 11:40:41
2933,anaerobe,13918,5438,1,2016-05-17 11:40:41
2934,aerobe,13919,5485,1,2016-05-17 11:40:41
2935,anaerobe,13919,5485,1,2016-05-17 11:40:41
2936,aerobe,13920,7331,1,2016-05-17 11:40:41
2937,anaerobe,13920,7331,1,2016-05-17 11:40:41
2938,anaerobe,13925,12,1,2016-05-17 11:40:41
2939,anaerobe,13926,2081,1,2016-05-17 11:40:41
2940,anaerobe,13927,2082,1,2016-05-17 11:40:41
2941,anaerobe,13928,2096,1,2016-05-17 11:40:41
2942,anaerobe,13929,2097,1,2016-05-17 11:40:41
2943,anaerobe,13938,16512,1,2016-05-17 11:40:41
2944,microaerophile,13943,1484,1,2016-05-17 11:40:41
2945,microaerophile,13944,2618,1,2016-05-17 11:40:41
2946,anaerobe,13945,15873,1,2016-05-17 11:40:41
2947,anaerobe,13948,2098,1,2016-05-17 11:40:41
2948,anaerobe,13949,2099,1,2016-05-17 11:40:41
2949,anaerobe,13950,2100,1,2016-05-17 11:40:41
2950,anaerobe,13951,2101,1,2016-05-17 11:40:41
2951,anaerobe,13952,2102,1,2016-05-17 11:40:41
2952,anaerobe,13953,4974,1,2016-05-17 11:40:41
2953,anaerobe,13954,2103,1,2016-05-17 11:40:41
2954,anaerobe,13955,2104,1,2016-05-17 11:40:41
2955,anaerobe,13956,2105,1,2016-05-17 11:40:41
2957,anaerobe,13957,3755,1,2016-05-17 11:40:41
2958,anaerobe,13958,3490,1,2016-05-17 11:40:41
2959,anaerobe,13959,3756,1,2016-05-17 11:40:41
2960,anaerobe,13962,7816,1,2016-05-17 11:40:41
2961,obligate anaerobe,13963,8404,1,2016-05-17 11:40:41
2962,anaerobe,14001,650,1,2016-05-17 11:40:41
2963,anaerobe,14002,742,1,2016-05-17 11:40:41
2964,anaerobe,14003,2106,1,2016-05-17 11:40:41
2965,anaerobe,14004,2107,1,2016-05-17 11:40:41
2966,anaerobe,14005,120,1,2016-05-17 11:40:41
2967,anaerobe,14006,121,1,2016-05-17 11:40:41
2968,anaerobe,14007,414,1,2016-05-17 11:40:41
2969,anaerobe,14008,2080,1,2016-05-17 11:40:41
2970,anaerobe,14009,4251,1,2016-05-17 11:40:41
2971,anaerobe,14010,4252,1,2016-05-17 11:40:41
2972,anaerobe,14011,12734,1,2016-05-17 11:40:41
2973,anaerobe,14012,3225,1,2016-05-17 11:40:41
2974,obligate anaerobe,14013,8315,1,2016-05-17 11:40:41
2975,microaerophile,14015,7451,1,2016-05-17 11:40:41
2976,microaerophile,14016,7452,1,2016-05-17 11:40:41
2977,microaerophile,14017,7453,1,2016-05-17 11:40:41
2978,anaerobe,14029,6820,1,2016-05-17 11:40:41
2980,anaerobe,14030,6849,1,2016-05-17 11:40:41
2982,anaerobe,14031,7936,1,2016-05-17 11:40:41
2984,anaerobe,14032,7920,1,2016-05-17 11:40:41
2985,anaerobe,14033,16377,1,2016-05-17 11:40:41
2988,anaerobe,14034,6185,1,2016-05-17 11:40:41
2989,aerobe,14099,6593,1,2016-05-17 11:40:41
2990,microaerophile,14133,7616,1,2016-05-17 11:40:41
2991,anaerobe,14288,65,1,2016-05-17 11:40:41
2992,anaerobe,14289,194,1,2016-05-17 11:40:41
2993,anaerobe,14290,7602,1,2016-05-17 11:40:41
2994,anaerobe,14291,1408,1,2016-05-17 11:40:41
2995,microaerophile,14301,4807,1,2016-05-17 11:40:41
2996,microaerophile,14302,1677,1,2016-05-17 11:40:41
2997,microaerophile,14303,1678,1,2016-05-17 11:40:41
2998,microaerophile,14305,3953,1,2016-05-17 11:40:41
2999,microaerophile,14306,6259,1,2016-05-17 11:40:41
3000,microaerophile,14307,3969,1,2016-05-17 11:40:41
3001,microaerophile,14308,6307,1,2016-05-17 11:40:41
3002,microaerophile,14309,6612,1,2016-05-17 11:40:41
3003,microaerophile,14310,7319,1,2016-05-17 11:40:41
3004,microaerophile,14311,7320,1,2016-05-17 11:40:41
3005,microaerophile,14312,7321,1,2016-05-17 11:40:41
3006,microaerophile,14313,7322,1,2016-05-17 11:40:41
3007,microaerophile,14314,15724,1,2016-05-17 11:40:41
3008,microaerophile,14316,16144,1,2016-05-17 11:40:41
3009,facultative anaerobe,14317,921,1,2016-05-17 11:40:41
3010,anaerobe,14318,1086,1,2016-05-17 11:40:41
3011,anaerobe,14319,962,1,2016-05-17 11:40:41
3012,anaerobe,14320,961,1,2016-05-17 11:40:41
3013,anaerobe,14321,922,1,2016-05-17 11:40:41
3014,anaerobe,14322,2520,1,2016-05-17 11:40:41
3015,anaerobe,14323,2738,1,2016-05-17 11:40:41
3016,anaerobe,14324,2903,1,2016-05-17 11:40:41
3017,anaerobe,14328,3962,1,2016-05-17 11:40:41
3018,anaerobe,14329,4283,1,2016-05-17 11:40:41
3019,anaerobe,14330,5194,1,2016-05-17 11:40:41
3020,anaerobe,14331,5626,1,2016-05-17 11:40:41
3021,anaerobe,14332,5627,1,2016-05-17 11:40:41
3022,anaerobe,14333,5660,1,2016-05-17 11:40:41
3023,anaerobe,14334,7979,1,2016-05-17 11:40:41
3024,obligate anaerobe,14335,5589,1,2016-05-17 11:40:41
3025,anaerobe,14336,6243,1,2016-05-17 11:40:41
3026,anaerobe,14337,7185,1,2016-05-17 11:40:41
3027,anaerobe,14338,17297,1,2016-05-17 11:40:41
3028,anaerobe,14339,7967,1,2016-05-17 11:40:41
3029,anaerobe,14340,655,1,2016-05-17 11:40:41
3030,anaerobe,14341,1268,1,2016-05-17 11:40:41
3031,anaerobe,14342,1095,1,2016-05-17 11:40:41
3032,anaerobe,14343,4631,1,2016-05-17 11:40:41
3033,anaerobe,14344,5260,1,2016-05-17 11:40:41
3034,anaerobe,14345,5177,1,2016-05-17 11:40:41
3035,anaerobe,14347,6264,1,2016-05-17 11:40:41
3037,anaerobe,14349,7659,1,2016-05-17 11:40:41
3038,anaerobe,14350,6842,1,2016-05-17 11:40:41
3039,anaerobe,14351,16510,1,2016-05-17 11:40:41
3040,anaerobe,14352,16511,1,2016-05-17 11:40:41
3041,microaerophile,14353,15987,1,2016-05-17 11:40:41
3042,microaerophile,14354,8294,1,2016-05-17 11:40:41
3043,microaerophile,14355,15945,1,2016-05-17 11:40:41
3044,microaerophile,14356,16002,1,2016-05-17 11:40:41
3045,microaerophile,14357,15979,1,2016-05-17 11:40:41
3046,microaerophile,14358,16394,1,2016-05-17 11:40:41
3047,microaerophile,14359,16643,1,2016-05-17 11:40:41
3048,microaerophile,14360,16362,1,2016-05-17 11:40:41
3049,microaerophile,14361,8295,1,2016-05-17 11:40:41
3050,microaerophile,14362,16642,1,2016-05-17 11:40:41
3051,microaerophile,14363,8283,1,2016-05-17 11:40:41
3052,microaerophile,14364,15831,1,2016-05-17 11:40:41
3053,microaerophile,14365,15830,1,2016-05-17 11:40:41
3054,microaerophile,14366,17265,1,2016-05-17 11:40:41
3055,microaerophile,14367,16001,1,2016-05-17 11:40:41
3056,microaerophile,14368,16439,1,2016-05-17 11:40:41
3057,microaerophile,14369,8322,1,2016-05-17 11:40:41
3058,microaerophile,14370,15412,1,2016-05-17 11:40:41
3059,microaerophile,14371,15946,1,2016-05-17 11:40:41
3060,microaerophile,14372,8375,1,2016-05-17 11:40:41
3061,microaerophile,14373,16393,1,2016-05-17 11:40:41
3062,microaerophile,14374,16392,1,2016-05-17 11:40:41
3063,microaerophile,14375,16361,1,2016-05-17 11:40:41
3064,microaerophile,14376,15947,1,2016-05-17 11:40:41
3065,microaerophile,14377,8374,1,2016-05-17 11:40:41
3066,microaerophile,14378,16413,1,2016-05-17 11:40:41
3067,microaerophile,14379,15980,1,2016-05-17 11:40:41
3068,microaerophile,14380,16440,1,2016-05-17 11:40:41
3069,microaerophile,14381,15988,1,2016-05-17 11:40:41
3070,microaerophile,14390,1045,1,2016-05-17 11:40:41
3071,microaerophile,14397,4446,1,2016-05-17 11:40:41
3072,microaerophile,14398,4447,1,2016-05-17 11:40:41
3073,microaerophile,14399,4448,1,2016-05-17 11:40:41
3074,microaerophile,14400,4449,1,2016-05-17 11:40:41
3075,microaerophile,14401,6366,1,2016-05-17 11:40:41
3076,microaerophile,14402,4451,1,2016-05-17 11:40:41
3077,microaerophile,14403,7088,1,2016-05-17 11:40:41
3078,microaerophile,14404,16083,1,2016-05-17 11:40:41
3079,microaerophile,14410,6694,1,2016-05-17 11:40:41
3080,aerobe,14410,6694,1,2016-05-17 11:40:41
3082,microaerophile,14444,9024,1,2016-05-17 11:40:41
3083,anaerobe,14567,8621,1,2016-05-17 11:40:41
3085,microaerophile,14575,9033,1,2016-05-17 11:40:41
3086,microaerophile,14705,17855,1,2016-05-17 11:40:41
3087,anaerobe,14708,2640,1,2016-05-17 11:40:41
3088,microaerophile,14709,16286,1,2016-05-17 11:40:41
3089,microaerophile,14710,15681,1,2016-05-17 11:40:41
3091,microaerophile,14711,8970,1,2016-05-17 11:40:41
3093,microaerophile,14712,973,1,2016-05-17 11:40:41
3095,microaerophile,14713,2817,1,2016-05-17 11:40:41
3097,microaerophile,14714,6620,1,2016-05-17 11:40:41
3099,microaerophile,14716,9038,1,2016-05-17 11:40:41
3101,microaerophile,14717,8913,1,2016-05-17 11:40:41
3103,microaerophile,14719,8849,1,2016-05-17 11:40:41
3105,microaerophile,14720,9025,1,2016-05-17 11:40:41
3107,anaerobe,14722,8925,1,2016-05-17 11:40:41
3108,microaerophile,14723,8912,1,2016-05-17 11:40:41
3110,microaerophile,14724,8911,1,2016-05-17 11:40:41
3112,microaerophile,14725,9037,1,2016-05-17 11:40:41
3114,microaerophile,14727,8908,1,2016-05-17 11:40:41
3116,microaerophile,14728,7493,1,2016-05-17 11:40:41
3117,anaerobe,14729,8866,1,2016-05-17 11:40:41
3119,microaerophile,14730,9074,1,2016-05-17 11:40:41
3121,microaerophile,14731,8926,1,2016-05-17 11:40:41
3123,microaerophile,14732,8923,1,2016-05-17 11:40:41
3125,microaerophile,14733,9034,1,2016-05-17 11:40:41
3127,microaerophile,14734,4776,1,2016-05-17 11:40:41
3129,microaerophile,14735,2510,1,2016-05-17 11:40:41
3131,microaerophile,14736,8891,1,2016-05-17 11:40:41
3133,microaerophile,14738,8631,1,2016-05-17 11:40:41
3135,microaerophile,14740,8975,1,2016-05-17 11:40:41
3137,anaerobe,14741,8924,1,2016-05-17 11:40:41
3139,microaerophile,14742,4515,1,2016-05-17 11:40:41
3141,microaerophile,14743,4516,1,2016-05-17 11:40:41
3143,microaerophile,14744,4517,1,2016-05-17 11:40:41
3145,microaerophile,14745,4518,1,2016-05-17 11:40:41
3147,microaerophile,14747,5327,1,2016-05-17 11:40:41
3149,microaerophile,14748,5328,1,2016-05-17 11:40:41
3151,microaerophile,14749,8916,1,2016-05-17 11:40:41
3154,microaerophile,14750,17316,1,2016-05-17 11:40:41
3156,microaerophile,14751,18142,1,2016-05-17 11:40:41
3158,microaerophile,14752,9035,1,2016-05-17 11:40:41
3159,microaerophile,14753,702,1,2016-05-17 11:40:41
3161,microaerophile,14757,4459,1,2016-05-17 11:40:41
3163,microaerophile,14758,8915,1,2016-05-17 11:40:41
3165,microaerophile,14759,18125,1,2016-05-17 11:40:41
3167,microaerophile,14760,18135,1,2016-05-17 11:40:41
3169,microaerophile,14761,18140,1,2016-05-17 11:40:41
3171,microaerophile,14762,18141,1,2016-05-17 11:40:41
3172,microaerophile,14763,8914,1,2016-05-17 11:40:41
3174,microaerophile,14764,8497,1,2016-05-17 11:40:41
3176,microaerophile,14765,8910,1,2016-05-17 11:40:41
3178,microaerophile,14766,8498,1,2016-05-17 11:40:41
3180,microaerophile,14767,8917,1,2016-05-17 11:40:41
3182,microaerophile,14768,8633,1,2016-05-17 11:40:41
3183,microaerophile,14769,9051,1,2016-05-17 11:40:41
3185,microaerophile,14770,5325,1,2016-05-17 11:40:41
3187,microaerophile,14773,8630,1,2016-05-17 11:40:41
3189,microaerophile,14775,8638,1,2016-05-17 11:40:41
3191,microaerophile,14779,15924,1,2016-05-17 11:40:41
3193,microaerophile,14780,15925,1,2016-05-17 11:40:41
3195,microaerophile,14781,15926,1,2016-05-17 11:40:41
3197,microaerophile,14782,15927,1,2016-05-17 11:40:41
3199,microaerophile,14784,8668,1,2016-05-17 11:40:41
3201,microaerophile,14785,8848,1,2016-05-17 11:40:41
3204,microaerophile,14786,8965,1,2016-05-17 11:40:41
3206,microaerophile,14787,8919,1,2016-05-17 11:40:41
3208,microaerophile,14790,2811,1,2016-05-17 11:40:41
3210,microaerophile,14791,8918,1,2016-05-17 11:40:41
3212,microaerophile,14792,2812,1,2016-05-17 11:40:41
3214,microaerophile,14794,2142,1,2016-05-17 11:40:41
3216,microaerophile,14795,3218,1,2016-05-17 11:40:41
3217,anaerobe,14796,3683,1,2016-05-17 11:40:41
3218,microaerophile,14796,3683,1,2016-05-17 11:40:41
3220,microaerophile,14797,3684,1,2016-05-17 11:40:41
3221,microaerophile,14798,3685,1,2016-05-17 11:40:41
3223,microaerophile,14799,8882,1,2016-05-17 11:40:41
3224,microaerophile,14800,2460,1,2016-05-17 11:40:41
3226,microaerophile,14801,16731,1,2016-05-17 11:40:41
3228,microaerophile,14802,4644,1,2016-05-17 11:40:41
3230,microaerophile,14804,4646,1,2016-05-17 11:40:41
3232,microaerophile,14806,4746,1,2016-05-17 11:40:41
3234,microaerophile,14807,4747,1,2016-05-17 11:40:41
3236,microaerophile,14808,5168,1,2016-05-17 11:40:41
3238,microaerophile,14809,5359,1,2016-05-17 11:40:41
3239,microaerophile,14811,5864,1,2016-05-17 11:40:41
3241,microaerophile,14813,5866,1,2016-05-17 11:40:41
3243,microaerophile,14814,5934,1,2016-05-17 11:40:41
3245,microaerophile,14815,5935,1,2016-05-17 11:40:41
3247,microaerophile,14816,5917,1,2016-05-17 11:40:41
3248,microaerophile,14817,6007,1,2016-05-17 11:40:41
3250,microaerophile,14818,6008,1,2016-05-17 11:40:41
3251,microaerophile,14819,6133,1,2016-05-17 11:40:41
3253,microaerophile,14820,6621,1,2016-05-17 11:40:41
3255,microaerophile,14821,6623,1,2016-05-17 11:40:41
3256,microaerophile,14822,6622,1,2016-05-17 11:40:41
3258,microaerophile,14823,6692,1,2016-05-17 11:40:41
3260,microaerophile,14824,6698,1,2016-05-17 11:40:41
3262,microaerophile,14825,6767,1,2016-05-17 11:40:41
3264,microaerophile,14826,7010,1,2016-05-17 11:40:41
3266,anaerobe,14827,7049,1,2016-05-17 11:40:41
3268,microaerophile,14828,7492,1,2016-05-17 11:40:41
3270,microaerophile,14829,7568,1,2016-05-17 11:40:41
3271,microaerophile,14830,7628,1,2016-05-17 11:40:41
3273,microaerophile,14831,7651,1,2016-05-17 11:40:41
3275,microaerophile,14832,16558,1,2016-05-17 11:40:41
3277,microaerophile,14833,16635,1,2016-05-17 11:40:41
3279,microaerophile,14834,8229,1,2016-05-17 11:40:41
3281,microaerophile,14835,7627,1,2016-05-17 11:40:41
3282,aerobe,14836,15880,1,2016-05-17 11:40:41
3284,microaerophile,14837,8383,1,2016-05-17 11:40:41
3286,microaerophile,14838,8384,1,2016-05-17 11:40:41
3288,microaerophile,14839,8385,1,2016-05-17 11:40:41
3290,microaerophile,14840,15411,1,2016-05-17 11:40:41
3292,microaerophile,14841,15420,1,2016-05-17 11:40:41
3294,microaerophile,14842,7827,1,2016-05-17 11:40:41
3296,microaerophile,14843,16529,1,2016-05-17 11:40:41
3298,microaerophile,14844,7962,1,2016-05-17 11:40:41
3300,microaerophile,14845,17306,1,2016-05-17 11:40:41
3302,microaerophile,14846,16091,1,2016-05-17 11:40:41
3304,anaerobe,14847,16507,1,2016-05-17 11:40:41
3305,microaerophile,14848,16657,1,2016-05-17 11:40:41
3307,microaerophile,14849,17790,1,2016-05-17 11:40:41
3308,aerobe,14869,12107,1,2016-05-17 11:40:41
3309,aerobe,14944,9486,1,2016-05-17 11:40:41
3310,aerobe,14945,9501,1,2016-05-17 11:40:41
3311,aerobe,14946,9506,1,2016-05-17 11:40:41
3312,aerobe,14950,9909,1,2016-05-17 11:40:41
3313,aerobe,14952,9911,1,2016-05-17 11:40:41
3314,aerobe,14953,9912,1,2016-05-17 11:40:41
3315,aerobe,14954,9913,1,2016-05-17 11:40:41
3316,aerobe,14955,9914,1,2016-05-17 11:40:41
3317,aerobe,14956,9925,1,2016-05-17 11:40:41
3318,aerobe,14957,9926,1,2016-05-17 11:40:41
3319,aerobe,14958,9927,1,2016-05-17 11:40:41
3320,aerobe,15122,9499,1,2016-05-17 11:40:41
3321,aerobe,15441,10265,1,2016-05-17 11:40:41
3322,aerobe,15442,10266,1,2016-05-17 11:40:41
3323,aerobe,15443,10267,1,2016-05-17 11:40:41
3324,aerobe,15444,10268,1,2016-05-17 11:40:41
3325,aerobe,15447,10386,1,2016-05-17 11:40:41
3326,aerobe,15484,9694,1,2016-05-17 11:40:41
3327,aerobe,15542,10139,1,2016-05-17 11:40:41
3328,aerobe,15544,10141,1,2016-05-17 11:40:41
3329,aerobe,15545,10142,1,2016-05-17 11:40:41
3330,aerobe,15546,10143,1,2016-05-17 11:40:41
3331,aerobe,15718,9745,1,2016-05-17 11:40:41
3332,aerobe,15719,9746,1,2016-05-17 11:40:41
3333,aerobe,15720,9747,1,2016-05-17 11:40:41
3334,aerobe,15721,9748,1,2016-05-17 11:40:41
3335,aerobe,15768,9932,1,2016-05-17 11:40:41
3336,aerobe,15769,9933,1,2016-05-17 11:40:41
3337,aerobe,15770,9934,1,2016-05-17 11:40:41
3338,aerobe,15771,9935,1,2016-05-17 11:40:41
3339,aerobe,15772,9936,1,2016-05-17 11:40:41
3340,aerobe,16230,9487,1,2016-05-17 11:40:41
3341,aerobe,16231,9488,1,2016-05-17 11:40:41
3342,aerobe,16232,9489,1,2016-05-17 11:40:41
3343,aerobe,16233,9490,1,2016-05-17 11:40:41
3344,aerobe,16234,9491,1,2016-05-17 11:40:41
3345,aerobe,16236,9493,1,2016-05-17 11:40:41
3346,aerobe,16407,10644,1,2016-05-17 11:40:41
3347,aerobe,16625,12105,1,2016-05-17 11:40:41
3350,anaerobe,16633,2474,1,2016-05-17 11:40:41
3351,anaerobe,16634,4495,1,2016-05-17 11:40:41
3352,anaerobe,16635,643,1,2016-05-17 11:40:41
3353,anaerobe,16636,1155,1,2016-05-17 11:40:41
3354,anaerobe,16637,1291,1,2016-05-17 11:40:41
3355,anaerobe,16638,16430,1,2016-05-17 11:40:41
3356,aerobe,16641,2599,1,2016-05-17 11:40:41
3357,anaerobe,16641,2599,1,2016-05-17 11:40:41
3358,anaerobe,16642,1310,1,2016-05-17 11:40:41
3359,anaerobe,16643,1468,1,2016-05-17 11:40:41
3360,anaerobe,16648,2580,1,2016-05-17 11:40:41
3361,anaerobe,16657,6654,1,2016-05-17 11:40:41
3362,anaerobe,16658,1167,1,2016-05-17 11:40:41
3363,anaerobe,16659,1604,1,2016-05-17 11:40:41
3364,anaerobe,16660,22160,1,2016-05-17 11:40:41
3365,anaerobe,16661,22158,1,2016-05-17 11:40:41
3366,anaerobe,16662,22161,1,2016-05-17 11:40:41
3367,anaerobe,16663,22159,1,2016-05-17 11:40:41
3368,anaerobe,16664,3278,1,2016-05-17 11:40:41
3369,anaerobe,16665,4205,1,2016-05-17 11:40:41
3370,anaerobe,16666,2827,1,2016-05-17 11:40:41
3371,anaerobe,16667,22157,1,2016-05-17 11:40:41
3372,anaerobe,16668,1135,1,2016-05-17 11:40:41
3373,anaerobe,16669,3796,1,2016-05-17 11:40:41
3374,anaerobe,16670,3779,1,2016-05-17 11:40:41
3375,anaerobe,16671,6483,1,2016-05-17 11:40:41
3376,anaerobe,16672,3718,1,2016-05-17 11:40:41
3377,anaerobe,16673,4922,1,2016-05-17 11:40:41
3378,anaerobe,16674,5244,1,2016-05-17 11:40:41
3379,anaerobe,16675,3911,1,2016-05-17 11:40:41
3380,anaerobe,16676,4576,1,2016-05-17 11:40:41
3381,anaerobe,16677,3770,1,2016-05-17 11:40:41
3382,anaerobe,16678,7416,1,2016-05-17 11:40:41
3383,anaerobe,16679,16042,1,2016-05-17 11:40:41
3384,anaerobe,16680,16622,1,2016-05-17 11:40:41
3385,anaerobe,16681,2653,1,2016-05-17 11:40:41
3386,anaerobe,16682,1313,1,2016-05-17 11:40:41
3387,anaerobe,16684,704,1,2016-05-17 11:40:41
3388,anaerobe,16685,1615,1,2016-05-17 11:40:41
3389,anaerobe,16686,6034,1,2016-05-17 11:40:41
3390,anaerobe,16687,6331,1,2016-05-17 11:40:41
3391,anaerobe,16688,7670,1,2016-05-17 11:40:41
3392,anaerobe,16689,1272,1,2016-05-17 11:40:41
3393,anaerobe,16690,7135,1,2016-05-17 11:40:41
3394,anaerobe,16691,4174,1,2016-05-17 11:40:41
3395,anaerobe,16692,4175,1,2016-05-17 11:40:41
3396,anaerobe,16693,4176,1,2016-05-17 11:40:41
3397,anaerobe,16694,4157,1,2016-05-17 11:40:41
3398,anaerobe,16695,4790,1,2016-05-17 11:40:41
3399,anaerobe,16696,4791,1,2016-05-17 11:40:41
3400,anaerobe,16697,7846,1,2016-05-17 11:40:41
3401,anaerobe,16698,15560,1,2016-05-17 11:40:41
3402,microaerophile,16712,5648,1,2016-05-17 11:40:41
3403,microaerophile,16734,5649,1,2016-05-17 11:40:41
3404,aerobe,16750,12208,1,2016-05-17 11:40:41
3405,aerobe,16751,12109,1,2016-05-17 11:40:41
3406,aerobe,16752,12110,1,2016-05-17 11:40:41
3407,anaerobe,16789,3946,1,2016-05-17 11:40:41
3408,anaerobe,16790,8226,1,2016-05-17 11:40:41
3409,anaerobe,16791,4781,1,2016-05-17 11:40:41
3410,anaerobe,16792,6086,1,2016-05-17 11:40:41
3411,anaerobe,16793,5161,1,2016-05-17 11:40:41
3412,anaerobe,16794,4887,1,2016-05-17 11:40:41
3413,anaerobe,16795,5355,1,2016-05-17 11:40:41
3414,anaerobe,16796,5778,1,2016-05-17 11:40:41
3415,anaerobe,16797,7777,1,2016-05-17 11:40:41
3416,anaerobe,16798,5906,1,2016-05-17 11:40:41
3417,anaerobe,16799,5907,1,2016-05-17 11:40:41
