ID_kit_api_20NE,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,cupule_14,cupule_15,cupule_16,cupule_17,cupule_18,cupule_19,cupule_20,cupule_21,ID_strains,ID_reference,manual_annotation,created_20NE,modify_in_pgsql_20NE,ID_tbl_api_20NE,last_change
7451,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,-,139416,48025,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7452,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,+,134778,44541,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7453,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,-,+,138900,44542,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7454,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,+,141226,44157,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7455,-,-,-,+,-,-,-,-,+,-,+,-,-,-,+,+,-,+,+,+,+,12880,44546,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7456,-,-,+,-,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,+,144386,48056,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7457,+,-,-,-,-,-,-,-,+,+,+,+,-,-,+,-,+,+,+,-,+,141508,44548,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7458,-,-,+,-,-,-,-,-,-,+,-,-,-,-,-,+,+,+,+,+,-,141511,44551,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7459,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,+,144433,48108,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7460,-,-,-,-,-,-,-,-,+,-,-,+,-,-,+,-,-,+,-,-,+,144434,48109,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7461,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,-,+,144435,48110,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7462,+,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-,+,-,-,+,144437,48112,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7463,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,144445,48120,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7464,-,-,-,-,-,+,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,144448,48123,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7465,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,-,-,+,-,-,,144471,48147,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7466,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,-,-,-,+,144472,48148,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7467,+,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,+,-,+,141517,44560,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7468,-,-,-,+,-,-,+,-,+,+,+,+,+,-,+,+,-,+,+,-,+,141522,44565,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7469,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,144583,48268,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7470,-,-,-,-,-,+,-,+,+,-,-,-,+,+,-,+,-,+,-,-,+,144617,48311,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7471,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,-,+,141527,44571,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7472,-,-,-,-,+,-,-,-,-,-,-,-,-,-,+,+,+,+,-,-,+,144646,48348,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7473,-,-,-,-,-,+,-,-,+,-,+,-,+,+,-,-,-,-,-,-,+,144689,48394,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7474,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,-,-,+,141528,44572,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7475,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,-,144716,48428,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7476,-,-,+,-,-,-,-,-,+,+,+,+,+,+,+,+,+,+,+,+,-,24220,48481,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7477,-,-,+,-,-,-,+,-,-,-,-,-,-,-,-,+,-,+,+,-,-,144769,48485,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7478,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,-,-,8145,48486,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7479,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,144860,48584,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7480,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,+,141229,44160,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7481,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,-,-,+,141229,44160,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7482,+,-,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,-,+,144915,48647,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7483,-,-,-,-,-,-,-,-,+,+,+,+,-,+,+,+,-,+,+,-,-,144922,48655,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7484,+,-,-,-,-,+,-,+,+,+,+,-,+,+,-,-,-,+,+,-,+,14220,48700,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7485,-,-,-,-,-,+,+,+,+,+,+,-,+,+,-,-,-,-,+,-,-,144957,48701,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7486,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,-,-,+,+,-,-,135453,65627,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7487,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,,144970,48722,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7488,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,+,-,-,145004,48758,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7489,+,-,-,-,-,-,-,-,-,-,-,+,-,-,+,+,+,+,-,+,+,141230,44161,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7490,+,-,-,+,-,-,-,-,+,-,+,+,+,-,+,+,-,+,+,-,+,145155,48936,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7491,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,-,-,+,+,-,,145185,48973,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7492,-,-,-,-,-,+,-,+,+,+,+,-,+,+,-,-,-,-,-,-,,145186,48974,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7493,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,+,+,+,-,145288,49098,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7494,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,+,+,+,-,145289,49099,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7495,-,-,-,-,-,-,-,-,-,+,-,-,-,-,-,+,+,+,+,+,-,145290,49100,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7496,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,+,+,+,-,145291,49101,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7497,-,-,+,-,-,-,-,-,+,+,-,-,-,-,-,+,+,+,+,+,-,145292,49102,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7498,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,145353,49168,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7499,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,-,-,145356,49171,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7500,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,-,145357,49172,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7501,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,145358,49173,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7502,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,-,145359,49174,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7503,-,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,+,+,+,+,-,145360,49175,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7504,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,-,145361,49176,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7505,-,-,+,-,-,-,+,-,-,-,-,-,-,-,-,+,-,+,+,+,-,145362,49177,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7506,-,-,+,-,-,-,+,-,+,-,-,-,-,-,-,+,-,+,+,+,-,145363,49178,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7507,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,-,+,-,145364,49179,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7508,+,-,-,+,+,-,-,-,+,-,-,-,+,+,-,-,-,+,-,-,+,145372,49187,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7509,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,2300,49196,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7510,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,145381,49197,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7511,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,145382,49198,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7512,+,-,-,-,-,-,-,-,+,+,-,-,-,-,-,+,-,-,-,-,+,145383,49199,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7513,+,-,-,-,-,-,-,-,+,+,-,-,-,-,-,-,-,+,-,-,+,145384,49200,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7514,-,-,-,-,-,+,-,-,+,-,-,-,-,+,-,-,-,-,-,-,+,145385,49201,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7515,-,-,-,-,-,+,-,-,+,-,-,-,-,+,-,-,-,-,-,-,+,145386,49202,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7516,-,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,145418,49235,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7517,-,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,145419,49236,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7518,-,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,145420,49237,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7519,-,-,-,+,-,-,+,-,+,-,-,+,+,-,+,+,+,+,+,-,+,145421,49238,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7520,-,-,-,-,-,+,+,+,+,-,+,-,+,+,-,-,-,+,+,-,-,145446,49278,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7521,-,-,-,-,-,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,+,1909,44593,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7522,+,-,-,-,-,-,-,-,+,-,-,+,+,+,+,+,+,+,+,-,+,145467,49304,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7523,,,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,145480,49318,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7524,-,-,-,-,-,-,+,-,+,-,-,-,-,-,-,+,-,-,-,-,+,141546,44596,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7525,-,-,-,-,-,-,-,-,+,-,-,+,-,-,+,-,-,+,-,-,+,145529,49369,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7526,+,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,11744,49412,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7527,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,145590,49448,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7528,-,-,-,-,-,+,-,+,+,+,+,-,-,+,-,-,-,+,+,-,-,145603,49462,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7529,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,145654,49520,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7530,-,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,145655,49521,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7531,+,-,-,-,-,-,-,-,+,-,-,+,+,+,+,+,+,+,+,-,+,138526,49548,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7532,+,-,-,-,-,-,-,-,+,-,-,+,+,+,+,+,-,+,+,-,+,136685,49549,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7533,+,-,-,-,-,-,-,-,+,-,-,+,-,+,+,+,+,+,+,-,+,145681,49550,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7534,+,-,-,-,-,-,-,-,+,-,-,+,-,+,+,+,-,+,-,-,+,134668,49551,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7535,+,-,-,-,-,-,-,-,+,+,-,+,+,+,+,+,-,+,-,-,+,145682,49552,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7536,+,-,-,-,-,-,-,-,+,-,-,-,-,+,+,+,-,+,+,-,+,135520,49553,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7537,+,-,-,-,-,-,-,-,+,-,-,-,-,+,+,+,-,+,+,-,+,134669,49554,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7538,+,-,-,-,-,-,-,-,+,-,-,-,-,-,+,-,-,+,+,-,+,145693,49568,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7539,-,+,-,-,+,+,+,+,-,-,-,-,-,-,-,-,-,-,-,-,+,145704,49583,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7540,-,+,-,-,+,+,+,+,-,-,-,-,-,-,-,-,-,-,-,-,+,145705,49584,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7541,-,-,-,-,-,-,-,-,+,-,+,-,-,+,+,-,-,-,-,-,-,145755,49635,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7542,-,-,-,+,-,-,-,-,+,+,+,+,+,-,+,+,-,+,+,+,+,12813,49642,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7543,-,-,-,+,-,-,-,-,+,+,-,-,-,-,+,+,-,+,+,-,+,145764,49646,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7544,-,+,-,-,+,+,+,+,+,-,+,+,+,-,-,-,-,-,+,-,+,145770,49654,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7545,-,-,-,-,-,-,-,-,+,+,+,-,-,-,+,+,-,+,+,-,+,145805,49691,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7546,-,-,-,-,+,-,-,-,+,+,+,-,+,+,-,-,-,+,+,-,+,145817,49712,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7547,-,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,-,-,+,145838,49733,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7548,-,-,-,-,-,+,-,+,+,+,-,+,+,+,+,-,-,-,-,-,+,145878,49776,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7549,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,-,+,-,-,+,145983,49892,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7550,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,-,+,145985,49895,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7551,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,145994,49911,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7552,+,-,-,-,-,-,-,-,+,-,-,+,-,+,+,-,-,+,-,+,+,146009,49938,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7553,-,-,-,-,-,-,-,-,+,-,-,-,-,+,-,-,-,-,-,-,+,146017,49949,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7554,+,-,+,-,-,-,-,-,+,-,-,-,-,+,-,-,-,-,-,-,+,146018,49950,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7555,-,-,-,-,-,-,-,+,+,+,+,+,-,+,-,-,-,+,+,-,+,146025,49957,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7556,-,-,-,-,-,+,+,+,-,-,-,+,+,+,+,-,-,+,-,-,-,146030,49962,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7557,-,-,-,-,+,-,-,-,+,+,+,+,+,+,+,-,-,+,+,-,+,146054,49988,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7558,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,141562,44614,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7559,+,-,-,-,-,-,-,+,+,+,+,+,+,-,+,+,-,+,+,+,+,146102,50041,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7560,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,+,-,-,-,+,146149,50096,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7561,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,146164,50112,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7562,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,146165,50113,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7563,+,-,-,-,-,-,-,+,+,+,+,+,+,-,+,+,-,+,+,+,+,146182,50133,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7564,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,146183,50135,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7565,-,-,-,-,+,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,146184,50136,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7566,-,-,-,-,-,-,-,-,+,+,-,+,-,-,-,-,-,+,-,-,-,17387,50143,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7567,+,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,+,-,+,-,146188,50148,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7568,+,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,146189,50149,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7569,+,-,-,-,+,-,-,+,-,+,-,-,-,-,-,-,-,+,-,-,+,146216,50183,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7570,+,-,-,-,-,+,-,+,+,+,+,-,+,+,-,+,-,+,-,-,+,13995,50184,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7571,+,-,-,-,+,-,-,+,-,-,-,-,+,+,+,-,+,+,+,-,-,13985,50185,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7572,+,-,-,-,+,-,-,-,+,+,-,-,+,+,+,+,-,+,+,-,+,146228,50197,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7573,-,-,-,-,-,+,-,-,+,-,+,-,-,+,-,-,-,-,-,-,+,146230,50202,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7574,-,-,-,-,-,+,-,+,+,+,+,+,-,+,+,-,-,-,-,-,+,146234,50214,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7575,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,+,+,+,141232,44164,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7576,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,146249,50230,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7577,-,-,-,-,-,+,-,+,+,-,+,-,+,+,+,-,-,-,-,-,-,146260,50242,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7578,-,-,-,-,-,-,-,-,+,-,-,-,-,+,+,+,-,-,+,+,+,146261,50249,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7579,+,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,-,-,+,146265,50253,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7580,+,-,-,-,-,-,-,+,+,+,+,+,+,-,+,+,+,+,+,+,-,146281,50269,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7581,+,-,-,-,-,-,-,-,+,+,-,+,-,-,+,+,-,+,+,-,-,146289,50286,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7582,+,-,-,-,-,-,-,-,+,-,-,-,-,-,-,-,-,+,+,-,+,146290,50287,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7583,-,-,-,+,-,+,+,+,+,+,+,+,+,+,+,+,-,+,+,-,+,146312,50309,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7584,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,+,-,+,146323,50323,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7585,+,-,-,-,-,-,-,+,+,+,+,+,+,-,+,+,-,+,+,+,+,146330,50330,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7586,-,-,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,146331,50331,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7587,-,-,-,-,-,+,-,-,+,-,-,-,-,-,-,-,-,-,-,-,-,146345,50346,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7588,+,-,-,-,-,-,-,-,+,-,-,+,+,-,+,+,-,+,+,+,+,146447,50454,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7589,+,-,-,-,-,+,-,+,+,-,-,-,-,+,-,-,-,-,+,-,-,14205,50468,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7590,+,-,-,-,-,+,-,+,+,-,-,-,-,+,+,-,-,-,+,-,+,146456,50469,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7591,+,-,-,-,-,+,-,+,+,+,-,-,-,+,+,+,-,+,+,-,+,146457,50471,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7592,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,146458,50472,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7593,-,-,-,+,-,-,-,-,+,+,+,+,-,-,+,+,-,+,+,+,+,146459,50473,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7594,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,-,+,146468,50490,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7595,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,+,+,+,-,146485,50507,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7596,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,+,-,+,+,+,146486,50508,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7597,-,-,-,-,-,+,-,+,+,-,+,-,+,+,-,-,-,-,-,-,+,146529,50561,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
7598,+,-,-,-,-,-,-,-,+,+,+,+,-,+,+,+,-,+,+,-,+,146532,50564,1,2019-11-19 09:51:54,2019-11-19 09:51:54,,2019-11-19 08:51:54
