ID_spore_formation,ability,type,description,ID_strains,ID_reference,manual_annotation,api_import,last_change
2298,0,,,17666,29457,1,,2017-12-04 12:48:11
2299,0,,,6881,29629,1,,2017-12-04 12:48:11
2300,0,,,132684,31018,1,,2017-12-04 12:48:11
2301,0,,,3766,29806,1,,2017-12-04 12:48:11
2302,0,,,133571,29588,1,,2017-12-04 12:48:11
2303,0,,,133539,29406,1,,2017-12-04 12:48:11
2304,0,,,14285,29436,1,,2017-12-04 12:48:11
2305,0,,,17523,29719,1,,2017-12-04 12:48:11
2306,0,,,1748,29746,1,,2017-12-04 12:48:11
2307,0,,,194,29557,1,,2017-12-04 12:48:11
2308,0,,,17795,29418,1,,2017-12-04 12:48:11
2309,0,,,133552,29483,1,,2017-12-04 12:48:11
2310,0,,,133555,29491,1,,2017-12-04 12:48:11
2311,0,,,11147,29416,1,,2017-12-04 12:48:11
2312,0,,,133541,29415,1,,2017-12-04 12:48:11
2313,0,,,17206,29435,1,,2017-12-04 12:48:11
2314,0,,,1775,29528,1,,2017-12-04 12:48:11
2315,0,,,1569,29901,1,,2017-12-04 12:48:11
2316,0,,,17570,29715,1,,2017-12-04 12:48:11
2317,0,,,11150,29743,1,,2017-12-04 12:48:11
2318,0,,,14137,29451,1,,2017-12-04 12:48:11
2319,0,,,14136,29451,1,,2017-12-04 12:48:11
2320,0,,,6312,29855,1,,2017-12-04 12:48:11
2321,0,,,133590,29673,1,,2017-12-04 12:48:11
2322,0,,,130529,30226,1,,2017-12-04 12:48:11
2323,0,,,11148,29539,1,,2017-12-04 12:48:11
2324,0,,,17525,30428,1,,2017-12-04 12:48:11
2325,0,,,133690,30165,1,,2017-12-04 12:48:11
2326,0,,,17779,29890,1,,2017-12-04 12:48:11
2327,0,,,133808,30563,1,,2017-12-04 12:48:11
2328,0,,,5727,29507,1,,2017-12-04 12:48:11
2329,0,,,5745,30502,1,,2017-12-04 12:48:11
2330,0,,,133609,29745,1,,2017-12-04 12:48:11
2331,0,,,17110,29524,1,,2017-12-04 12:48:11
2332,0,,,10623,29762,1,,2017-12-04 12:48:11
2333,0,,,17473,29544,1,,2017-12-04 12:48:11
2334,0,,,7773,30393,1,,2017-12-04 12:48:11
2335,0,,,8208,29212,1,,2017-12-04 12:48:11
2336,0,,,3230,29106,1,,2017-12-04 12:48:11
2337,0,,,5363,29114,1,,2017-12-04 12:48:11
2338,0,,,12665,29126,1,,2017-12-04 12:48:11
2339,0,,,6313,30292,1,,2017-12-04 12:48:11
2340,0,,,6859,29712,1,,2017-12-04 12:48:11
2341,0,,,133593,29679,1,,2017-12-04 12:48:11
2342,0,,,23198,30799,1,,2017-12-04 12:48:11
2343,0,,,133524,29325,1,,2017-12-04 12:48:11
2344,0,,,17001,29637,1,,2017-12-04 12:48:11
2345,0,,,11866,29213,1,,2017-12-04 12:48:11
2346,0,,,13402,29272,1,,2017-12-04 12:48:11
2347,0,,,8175,29594,1,,2017-12-04 12:48:11
2348,0,,,2141,29469,1,,2017-12-04 12:48:11
2349,0,,,17891,30152,1,,2017-12-04 12:48:11
2350,0,,,7503,29652,1,,2017-12-04 12:48:11
2351,0,,,24803,31110,1,,2017-12-04 12:48:11
2352,0,,,132137,30696,1,,2017-12-04 12:48:11
2353,0,,,6695,29658,1,,2017-12-04 12:48:11
2354,0,,,1871,29489,1,,2017-12-04 12:48:11
2355,0,,,3238,29565,1,,2017-12-04 12:48:11
2356,0,,,5708,29627,1,,2017-12-04 12:48:11
2357,0,,,17625,29506,1,,2017-12-04 12:48:11
2358,0,,,133895,30801,1,,2017-12-04 12:48:11
2359,0,,,133839,30640,1,,2017-12-04 12:48:11
2360,0,,,23071,30673,1,,2017-12-04 12:48:11
2361,0,,,22941,29559,1,,2017-12-04 12:48:11
2362,0,,,11264,29567,1,,2017-12-04 12:48:11
2363,0,,,23025,29605,1,,2017-12-04 12:48:11
2364,0,,,17720,29624,1,,2017-12-04 12:48:11
2365,0,,,7219,30743,1,,2017-12-04 12:48:11
2366,0,,,1674,29647,1,,2017-12-04 12:48:11
2367,0,,,22944,29668,1,,2017-12-04 12:48:11
2368,0,,,6076,29777,1,,2017-12-04 12:48:11
2369,0,,,23990,30278,1,,2017-12-04 12:48:11
2370,0,,,196,30418,1,,2017-12-04 12:48:11
2371,0,,,12672,29888,1,,2017-12-04 12:48:11
2372,0,,,7792,29737,1,,2017-12-04 12:48:11
2373,0,,,133614,29783,1,,2017-12-04 12:48:11
2374,0,,,5709,29738,1,,2017-12-04 12:48:11
2375,0,,,10622,29774,1,,2017-12-04 12:48:11
2376,0,,,22902,30836,1,,2017-12-04 12:48:11
2377,0,,,7358,29797,1,,2017-12-04 12:48:11
2378,0,,,17825,29841,1,,2017-12-04 12:48:11
2379,0,,,2101,29852,1,,2017-12-04 12:48:11
2380,0,,,130138,31013,1,,2017-12-04 12:48:11
2381,0,,,14131,30447,1,,2017-12-04 12:48:11
2382,0,,,14130,30447,1,,2017-12-04 12:48:11
2383,0,,,133755,30406,1,,2017-12-04 12:48:11
2384,0,,,6700,30008,1,,2017-12-04 12:48:11
2385,0,,,6489,30463,1,,2017-12-04 12:48:11
2386,0,,,23819,31159,1,,2017-12-04 12:48:11
2387,0,,,24725,30768,1,,2017-12-04 12:48:11
2388,0,,,133772,30461,1,,2017-12-04 12:48:11
2389,0,,,24654,30698,1,,2017-12-04 12:48:11
2390,0,,,23161,30808,1,,2017-12-04 12:48:11
2391,0,,,23157,30205,1,,2017-12-04 12:48:11
2392,0,,,11339,30283,1,,2017-12-04 12:48:11
2393,0,,,5746,30541,1,,2017-12-04 12:48:11
2394,0,,,24794,30592,1,,2017-12-04 12:48:11
2395,0,,,5586,30323,1,,2017-12-04 12:48:11
2396,0,,,5585,30323,1,,2017-12-04 12:48:11
2397,0,,,24668,30820,1,,2017-12-04 12:48:11
2398,0,,,22994,30287,1,,2017-12-04 12:48:11
2399,0,,,469,30369,1,,2017-12-04 12:48:11
2401,0,,,12674,30487,1,,2017-12-04 12:48:11
2403,0,,,7761,30452,1,,2017-12-04 12:48:11
2404,0,,,24505,30935,1,,2017-12-04 12:48:11
2405,0,,,23078,30470,1,,2017-12-04 12:48:11
2406,0,,,17074,30336,1,,2017-12-04 12:48:11
2407,0,,,18033,30375,1,,2017-12-04 12:48:11
2408,0,,,1675,30359,1,,2017-12-04 12:48:11
2409,0,,,133773,30464,1,,2017-12-04 12:48:11
2410,0,,,6281,30430,1,,2017-12-04 12:48:11
2411,0,,,22908,29739,1,,2017-12-04 12:48:11
2412,0,,,133582,29646,1,,2017-12-04 12:48:11
2413,0,,,22986,30739,1,,2017-12-04 12:48:11
2414,0,,,23252,30301,1,,2017-12-04 12:48:11
2415,0,,,10510,29680,1,,2017-12-04 12:48:11
2416,0,,,14263,29865,1,,2017-12-04 12:48:11
2417,0,,,23340,29610,1,,2017-12-04 12:48:11
2418,0,,,133625,29821,1,,2017-12-04 12:48:11
2419,0,,,24683,30964,1,,2017-12-04 12:48:11
2420,0,,,133726,30297,1,,2017-12-04 12:48:11
2421,0,,,23889,30489,1,,2017-12-04 12:48:11
2422,0,,,11154,30253,1,,2017-12-04 12:48:11
2423,0,,,133630,29850,1,,2017-12-04 12:48:11
2424,0,,,23883,31118,1,,2017-12-04 12:48:11
2425,0,,,7456,29805,1,,2017-12-04 12:48:11
2426,0,,,13515,29676,1,,2017-12-04 12:48:11
2427,0,,,5012,29720,1,,2017-12-04 12:48:11
2428,0,,,24527,31138,1,,2017-12-04 12:48:11
2429,0,,,133578,29635,1,,2017-12-04 12:48:11
2430,0,,,11375,29681,1,,2017-12-04 12:48:11
2431,0,,,4404,29771,1,,2017-12-04 12:48:11
2432,0,,,133587,29671,1,,2017-12-04 12:48:11
2433,0,,,133588,29671,1,,2017-12-04 12:48:11
2434,0,,,7204,29689,1,,2017-12-04 12:48:11
2435,0,,,7203,29689,1,,2017-12-04 12:48:11
2436,0,,,133589,29671,1,,2017-12-04 12:48:11
2437,0,,,130500,29686,1,,2017-12-04 12:48:11
2438,0,,,22982,30824,1,,2017-12-04 12:48:11
2439,0,,,24054,30996,1,,2017-12-04 12:48:11
2440,0,,,7507,29688,1,,2017-12-04 12:48:11
2441,0,,,1631,29749,1,,2017-12-04 12:48:11
2442,0,,,5623,29884,1,,2017-12-04 12:48:11
2443,0,,,133600,29707,1,,2017-12-04 12:48:11
2444,0,,,5580,29779,1,,2017-12-04 12:48:11
2445,0,,,14129,30307,1,,2017-12-04 12:48:11
2446,0,,,14848,29811,1,,2017-12-04 12:48:11
2447,0,,,130749,29747,1,,2017-12-04 12:48:11
2448,0,,,133629,29843,1,,2017-12-04 12:48:11
2449,0,,,24235,30561,1,,2017-12-04 12:48:11
2450,0,,,17500,29790,1,,2017-12-04 12:48:11
2451,0,,,13640,29866,1,,2017-12-04 12:48:11
2452,0,,,133615,29792,1,,2017-12-04 12:48:11
2453,0,,,134016,31064,1,,2017-12-04 12:48:11
2454,0,,,4408,30177,1,,2017-12-04 12:48:11
2455,0,,,133963,30963,1,,2017-12-04 12:48:11
2456,0,,,133809,30565,1,,2017-12-04 12:48:11
2457,0,,,133626,29828,1,,2017-12-04 12:48:11
2458,0,,,5624,30087,1,,2017-12-04 12:48:11
2459,0,,,133622,29810,1,,2017-12-04 12:48:11
2460,0,,,24683,30199,1,,2017-12-04 12:48:11
2461,0,,,5982,30446,1,,2017-12-04 12:48:11
2462,0,,,14416,29813,1,,2017-12-04 12:48:11
2464,0,,,14415,29813,1,,2017-12-04 12:48:11
2465,0,,,17928,30203,1,,2017-12-04 12:48:11
2466,0,,,13648,30107,1,,2017-12-04 12:48:11
2467,0,,,5711,29830,1,,2017-12-04 12:48:11
2468,0,,,133641,29895,1,,2017-12-04 12:48:11
2469,0,,,23450,30230,1,,2017-12-04 12:48:11
2470,0,,,133749,30384,1,,2017-12-04 12:48:11
2471,0,,,17981,29970,1,,2017-12-04 12:48:11
2472,0,,,22967,30378,1,,2017-12-04 12:48:11
2473,0,,,133823,30606,1,,2017-12-04 12:48:11
2474,0,,,22975,30501,1,,2017-12-04 12:48:11
2475,0,,,2524,29876,1,,2017-12-04 12:48:11
2476,0,,,24196,31127,1,,2017-12-04 12:48:11
2477,0,,,133670,30051,1,,2017-12-04 12:48:11
2478,0,,,5362,30210,1,,2017-12-04 12:48:11
2479,0,,,8588,30324,1,,2017-12-04 12:48:11
2480,0,,,23345,30545,1,,2017-12-04 12:48:11
2481,0,,,6705,30463,1,,2017-12-04 12:48:11
2482,0,,,22996,30467,1,,2017-12-04 12:48:11
2483,0,,,10624,30482,1,,2017-12-04 12:48:11
2484,0,,,3837,30495,1,,2017-12-04 12:48:11
2485,0,,,7465,30509,1,,2017-12-04 12:48:11
2486,0,,,22969,30684,1,,2017-12-04 12:48:11
2487,0,,,24261,30576,1,,2017-12-04 12:48:11
2488,0,,,23547,30616,1,,2017-12-04 12:48:11
2489,0,,,24130,30777,1,,2017-12-04 12:48:11
2490,0,,,23284,30877,1,,2017-12-04 12:48:11
2491,0,,,133843,30653,1,,2017-12-04 12:48:11
2492,0,,,24494,30861,1,,2017-12-04 12:48:11
2493,0,,,22987,30725,1,,2017-12-04 12:48:11
2494,0,,,134037,31112,1,,2017-12-04 12:48:11
2495,0,,,134071,31172,1,,2017-12-04 12:48:11
2496,0,,,23165,30766,1,,2017-12-04 12:48:11
2497,0,,,24770,30840,1,,2017-12-04 12:48:11
2498,0,,,24724,30797,1,,2017-12-04 12:48:11
2499,0,,,24816,30940,1,,2017-12-04 12:48:11
2500,0,,,133974,30983,1,,2017-12-04 12:48:11
2501,0,,,133975,30983,1,,2017-12-04 12:48:11
2502,0,,,133976,30983,1,,2017-12-04 12:48:11
2503,0,,,23876,31049,1,,2017-12-04 12:48:11
2504,0,,,23877,31049,1,,2017-12-04 12:48:11
2505,0,,,24171,31177,1,,2017-12-04 12:48:11
2506,0,,,23809,31048,1,,2017-12-04 12:48:11
2507,0,,,24440,31066,1,,2017-12-04 12:48:11
2508,0,,,24139,31160,1,,2017-12-04 12:48:11
2509,0,,,24140,31160,1,,2017-12-04 12:48:11
2510,0,,,134061,31160,1,,2017-12-04 12:48:11
2511,0,,,7240,29893,1,,2017-12-04 12:48:11
2512,0,,,23449,30388,1,,2017-12-04 12:48:11
2513,0,,,11341,30355,1,,2017-12-04 12:48:11
2514,0,,,133667,30036,1,,2017-12-04 12:48:11
2515,0,,,133644,29903,1,,2017-12-04 12:48:11
2516,0,,,134007,31039,1,,2017-12-04 12:48:11
2517,0,,,133652,29940,1,,2017-12-04 12:48:11
2518,0,,,17147,30270,1,,2017-12-04 12:48:11
2519,0,,,3899,29916,1,,2017-12-04 12:48:11
2520,0,,,133729,30309,1,,2017-12-04 12:48:11
2521,0,,,133724,30288,1,,2017-12-04 12:48:11
2522,0,,,130227,30496,1,,2017-12-04 12:48:11
2523,0,,,131253,30397,1,,2017-12-04 12:48:11
2524,0,,,131254,30397,1,,2017-12-04 12:48:11
2525,0,,,130228,30607,1,,2017-12-04 12:48:11
2526,0,,,132917,30693,1,,2017-12-04 12:48:11
2527,0,,,23073,30238,1,,2017-12-04 12:48:11
2528,0,,,6842,30225,1,,2017-12-04 12:48:11
2529,0,,,133734,30330,1,,2017-12-04 12:48:11
2530,0,,,133735,30330,1,,2017-12-04 12:48:11
2531,0,,,14677,30020,1,,2017-12-04 12:48:11
2532,0,,,24014,31008,1,,2017-12-04 12:48:11
2533,0,,,6110,30086,1,,2017-12-04 12:48:11
2534,0,,,133713,30247,1,,2017-12-04 12:48:11
2535,0,,,24769,30457,1,,2017-12-04 12:48:11
2536,0,,,131250,30239,1,,2017-12-04 12:48:11
2537,0,,,133662,30005,1,,2017-12-04 12:48:11
2538,0,,,133681,30133,1,,2017-12-04 12:48:11
2539,0,,,24556,30137,1,,2017-12-04 12:48:11
2540,0,,,134059,31154,1,,2017-12-04 12:48:11
2541,0,,,133970,30976,1,,2017-12-04 12:48:11
2542,0,,,24311,30830,1,,2017-12-04 12:48:11
2543,0,,,23817,30412,1,,2017-12-04 12:48:11
2544,0,,,133732,30325,1,,2017-12-04 12:48:11
2545,0,,,8347,30747,1,,2017-12-04 12:48:11
2546,0,,,12524,30285,1,,2017-12-04 12:48:11
2547,0,,,133885,30763,1,,2017-12-04 12:48:11
2548,0,,,133896,30805,1,,2017-12-04 12:48:11
2549,0,,,17816,30539,1,,2017-12-04 12:48:11
2550,0,,,133669,30049,1,,2017-12-04 12:48:11
2551,0,,,133677,30116,1,,2017-12-04 12:48:11
2552,0,,,12587,30304,1,,2017-12-04 12:48:11
2553,0,,,133740,30354,1,,2017-12-04 12:48:11
2554,0,,,133742,30372,1,,2017-12-04 12:48:11
2555,0,,,24670,30957,1,,2017-12-04 12:48:11
2556,0,,,23808,30529,1,,2017-12-04 12:48:11
2557,0,,,23794,30311,1,,2017-12-04 12:48:11
2558,0,,,133929,30899,1,,2017-12-04 12:48:11
2559,0,,,133672,30059,1,,2017-12-04 12:48:11
2560,0,,,6841,30281,1,,2017-12-04 12:48:11
2561,0,,,7481,30063,1,,2017-12-04 12:48:11
2562,0,,,7330,30277,1,,2017-12-04 12:48:11
2563,0,,,5634,30469,1,,2017-12-04 12:48:11
2564,0,,,24749,30770,1,,2017-12-04 12:48:11
2565,0,,,130530,30535,1,,2017-12-04 12:48:11
2566,0,,,133700,30201,1,,2017-12-04 12:48:11
2567,0,,,133702,30214,1,,2017-12-04 12:48:11
2568,0,,,23300,30815,1,,2017-12-04 12:48:11
2569,0,,,133753,30401,1,,2017-12-04 12:48:11
2570,0,,,17648,30419,1,,2017-12-04 12:48:11
2571,0,,,133675,30094,1,,2017-12-04 12:48:11
2572,0,,,22978,30407,1,,2017-12-04 12:48:11
2573,0,,,6272,30215,1,,2017-12-04 12:48:11
2574,0,,,133678,30124,1,,2017-12-04 12:48:11
2575,0,,,133701,30208,1,,2017-12-04 12:48:11
2576,0,,,133861,30699,1,,2017-12-04 12:48:11
2577,0,,,133869,30720,1,,2017-12-04 12:48:11
2578,0,,,133692,30174,1,,2017-12-04 12:48:11
2579,0,,,133684,30154,1,,2017-12-04 12:48:11
2580,0,,,133685,30154,1,,2017-12-04 12:48:11
2581,0,,,130139,31047,1,,2017-12-04 12:48:11
2582,0,,,130135,30443,1,,2017-12-04 12:48:11
2583,0,,,23280,30267,1,,2017-12-04 12:48:11
2584,0,,,14271,30344,1,,2017-12-04 12:48:11
2585,0,,,133691,30170,1,,2017-12-04 12:48:11
2586,0,,,133686,30156,1,,2017-12-04 12:48:11
2587,0,,,131261,30530,1,,2017-12-04 12:48:11
2588,0,,,133730,30318,1,,2017-12-04 12:48:11
2589,0,,,7464,30363,1,,2017-12-04 12:48:11
2590,0,,,7630,30474,1,,2017-12-04 12:48:11
2591,0,,,11157,30466,1,,2017-12-04 12:48:11
2592,0,,,130671,30869,1,,2017-12-04 12:48:11
2593,0,,,4178,30462,1,,2017-12-04 12:48:11
2594,0,,,17815,30439,1,,2017-12-04 12:48:11
2595,0,,,24669,30350,1,,2017-12-04 12:48:11
2596,0,,,13652,30365,1,,2017-12-04 12:48:11
2597,0,,,24525,30709,1,,2017-12-04 12:48:11
2598,0,,,13647,30286,1,,2017-12-04 12:48:11
2599,0,,,11371,30231,1,,2017-12-04 12:48:11
2600,0,,,11370,30231,1,,2017-12-04 12:48:11
2601,0,,,11372,30231,1,,2017-12-04 12:48:11
2602,0,,,133930,30901,1,,2017-12-04 12:48:11
2603,0,,,24346,30771,1,,2017-12-04 12:48:11
2604,0,,,133862,30701,1,,2017-12-04 12:48:11
2605,0,,,22968,30641,1,,2017-12-04 12:48:11
2606,0,,,23258,30578,1,,2017-12-04 12:48:11
2607,0,,,23347,30721,1,,2017-12-04 12:48:11
2608,0,,,133953,30939,1,,2017-12-04 12:48:11
2609,0,,,130639,30268,1,,2017-12-04 12:48:11
2610,0,,,18088,30305,1,,2017-12-04 12:48:11
2611,0,,,8348,30813,1,,2017-12-04 12:48:11
2612,0,,,8589,30313,1,,2017-12-04 12:48:11
2613,0,,,133950,30932,1,,2017-12-04 12:48:11
2614,0,,,23003,30290,1,,2017-12-04 12:48:11
2615,0,,,11908,30396,1,,2017-12-04 12:48:11
2616,0,,,16897,30360,1,,2017-12-04 12:48:11
2617,0,,,3935,30533,1,,2017-12-04 12:48:11
2618,0,,,23832,30980,1,,2017-12-04 12:48:11
2619,0,,,24136,31143,1,,2017-12-04 12:48:11
2620,0,,,133794,30528,1,,2017-12-04 12:48:11
2621,0,,,24485,30327,1,,2017-12-04 12:48:11
2622,0,,,133733,30327,1,,2017-12-04 12:48:11
2623,0,,,133738,30346,1,,2017-12-04 12:48:11
2624,0,,,133943,30923,1,,2017-12-04 12:48:11
2625,0,,,133838,30638,1,,2017-12-04 12:48:11
2626,0,,,8592,30499,1,,2017-12-04 12:48:11
2627,0,,,17765,30367,1,,2017-12-04 12:48:11
2628,0,,,11967,30425,1,,2017-12-04 12:48:11
2629,0,,,24250,30526,1,,2017-12-04 12:48:11
2630,0,,,24251,30526,1,,2017-12-04 12:48:11
2631,0,,,133851,30675,1,,2017-12-04 12:48:11
2632,0,,,134072,31173,1,,2017-12-04 12:48:11
2633,0,,,133864,30706,1,,2017-12-04 12:48:11
2634,0,,,133966,30970,1,,2017-12-04 12:48:11
2635,0,,,133814,30572,1,,2017-12-04 12:48:11
2636,0,,,133835,30631,1,,2017-12-04 12:48:11
2637,0,,,11966,30147,1,,2017-12-04 12:48:11
2638,0,,,133848,30668,1,,2017-12-04 12:48:11
2639,0,,,11342,30584,1,,2017-12-04 12:48:11
2640,0,,,133766,30436,1,,2017-12-04 12:48:11
2641,0,,,23155,30128,1,,2017-12-04 12:48:11
2642,0,,,3900,30316,1,,2017-12-04 12:48:11
2643,0,,,24800,30726,1,,2017-12-04 12:48:11
2644,0,,,133830,30622,1,,2017-12-04 12:48:11
2645,0,,,133776,30471,1,,2017-12-04 12:48:11
2646,0,,,133819,30587,1,,2017-12-04 12:48:11
2647,0,,,133750,30390,1,,2017-12-04 12:48:11
2648,0,,,7514,30448,1,,2017-12-04 12:48:11
2649,0,,,133813,30571,1,,2017-12-04 12:48:11
2650,0,,,14849,30537,1,,2017-12-04 12:48:11
2651,0,,,133774,30465,1,,2017-12-04 12:48:11
2652,0,,,17789,30416,1,,2017-12-04 12:48:11
2653,0,,,130643,30398,1,,2017-12-04 12:48:11
2654,0,,,12502,30522,1,,2017-12-04 12:48:11
2655,0,,,23343,30411,1,,2017-12-04 12:48:11
2656,0,,,133821,30599,1,,2017-12-04 12:48:11
2657,0,,,133771,30460,1,,2017-12-04 12:48:11
2658,0,,,24597,30792,1,,2017-12-04 12:48:11
2659,0,,,134036,31111,1,,2017-12-04 12:48:11
2660,0,,,23885,30746,1,,2017-12-04 12:48:11
2661,0,,,130365,30845,1,,2017-12-04 12:48:11
2662,0,,,133767,30437,1,,2017-12-04 12:48:11
2663,0,,,24031,30952,1,,2017-12-04 12:48:11
2664,0,,,23491,30823,1,,2017-12-04 12:48:11
2665,0,,,134027,31085,1,,2017-12-04 12:48:11
2666,0,,,23104,30956,1,,2017-12-04 12:48:11
2667,0,,,22942,30831,1,,2017-12-04 12:48:11
2668,0,,,131263,30966,1,,2017-12-04 12:48:11
2669,0,,,133868,30719,1,,2017-12-04 12:48:11
2670,0,,,23286,30727,1,,2017-12-04 12:48:11
2671,0,,,24065,30614,1,,2017-12-04 12:48:11
2672,0,,,24271,30892,1,,2017-12-04 12:48:11
2673,0,,,24035,30891,1,,2017-12-04 12:48:11
2674,0,,,7466,30531,1,,2017-12-04 12:48:11
2675,0,,,24437,30513,1,,2017-12-04 12:48:11
2676,0,,,23456,30484,1,,2017-12-04 12:48:11
2677,0,,,24720,30782,1,,2017-12-04 12:48:11
2678,0,,,24030,30639,1,,2017-12-04 12:48:11
2679,0,,,8591,30493,1,,2017-12-04 12:48:11
2680,0,,,133782,30478,1,,2017-12-04 12:48:11
2681,0,,,133783,30478,1,,2017-12-04 12:48:11
2682,0,,,8346,30561,1,,2017-12-04 12:48:11
2683,0,,,23272,30613,1,,2017-12-04 12:48:11
2684,0,,,23281,30716,1,,2017-12-04 12:48:11
2685,0,,,23273,30613,1,,2017-12-04 12:48:11
2686,0,,,23936,30857,1,,2017-12-04 12:48:11
2687,0,,,134066,31165,1,,2017-12-04 12:48:11
2688,0,,,133998,31025,1,,2017-12-04 12:48:11
2689,0,,,6704,30345,1,,2017-12-04 12:48:11
2690,0,,,23271,30591,1,,2017-12-04 12:48:11
2691,0,,,133826,30612,1,,2017-12-04 12:48:11
2692,0,,,23267,30828,1,,2017-12-04 12:48:11
2693,0,,,133948,30929,1,,2017-12-04 12:48:11
2694,0,,,133797,30544,1,,2017-12-04 12:48:11
2695,0,,,24338,31100,1,,2017-12-04 12:48:11
2696,0,,,24606,30730,1,,2017-12-04 12:48:11
2697,0,,,24605,30730,1,,2017-12-04 12:48:11
2698,0,,,133825,30609,1,,2017-12-04 12:48:11
2699,0,,,23525,30688,1,,2017-12-04 12:48:11
2700,0,,,133988,31012,1,,2017-12-04 12:48:11
2701,0,,,133801,30551,1,,2017-12-04 12:48:11
2702,0,,,24048,30925,1,,2017-12-04 12:48:11
2703,0,,,133925,30884,1,,2017-12-04 12:48:11
2704,0,,,133979,30989,1,,2017-12-04 12:48:11
2705,0,,,130607,30581,1,,2017-12-04 12:48:11
2706,0,,,130640,30575,1,,2017-12-04 12:48:11
2707,0,,,133837,30633,1,,2017-12-04 12:48:11
2708,0,,,133876,30744,1,,2017-12-04 12:48:11
2709,0,,,24038,30999,1,,2017-12-04 12:48:11
2710,0,,,133817,30582,1,,2017-12-04 12:48:11
2711,0,,,130655,30644,1,,2017-12-04 12:48:11
2712,0,,,130672,31068,1,,2017-12-04 12:48:11
2713,0,,,133832,30625,1,,2017-12-04 12:48:11
2714,0,,,133853,30677,1,,2017-12-04 12:48:11
2715,0,,,23093,30687,1,,2017-12-04 12:48:11
2716,0,,,133828,30620,1,,2017-12-04 12:48:11
2717,0,,,506,30646,1,,2017-12-04 12:48:11
2718,0,,,133836,30632,1,,2017-12-04 12:48:11
2719,0,,,133924,30883,1,,2017-12-04 12:48:11
2720,0,,,22904,30662,1,,2017-12-04 12:48:11
2721,0,,,130532,30787,1,,2017-12-04 12:48:11
2722,0,,,133852,30676,1,,2017-12-04 12:48:11
2723,0,,,24438,30692,1,,2017-12-04 12:48:11
2724,0,,,23030,30600,1,,2017-12-04 12:48:11
2725,0,,,24785,31043,1,,2017-12-04 12:48:11
2726,0,,,133841,30645,1,,2017-12-04 12:48:11
2727,0,,,24051,30680,1,,2017-12-04 12:48:11
2728,0,,,132911,30691,1,,2017-12-04 12:48:11
2729,0,,,23455,30893,1,,2017-12-04 12:48:11
2730,0,,,133844,30659,1,,2017-12-04 12:48:11
2731,0,,,133942,30922,1,,2017-12-04 12:48:11
2732,0,,,133921,30879,1,,2017-12-04 12:48:11
2733,0,,,133989,31014,1,,2017-12-04 12:48:11
2734,0,,,133860,30695,1,,2017-12-04 12:48:11
2735,0,,,133880,30754,1,,2017-12-04 12:48:11
2736,0,,,24004,31026,1,,2017-12-04 12:48:11
2737,0,,,23443,30742,1,,2017-12-04 12:48:11
2738,0,,,23349,30776,1,,2017-12-04 12:48:11
2739,0,,,133866,30712,1,,2017-12-04 12:48:11
2740,0,,,133911,30855,1,,2017-12-04 12:48:11
2741,0,,,133955,30944,1,,2017-12-04 12:48:11
2742,0,,,133884,30762,1,,2017-12-04 12:48:11
2743,0,,,130450,30741,1,,2017-12-04 12:48:11
2744,0,,,130449,30741,1,,2017-12-04 12:48:11
2745,0,,,24343,31117,1,,2017-12-04 12:48:11
2746,0,,,133877,30749,1,,2017-12-04 12:48:11
2747,0,,,5826,30790,1,,2017-12-04 12:48:11
2748,0,,,133914,30867,1,,2017-12-04 12:48:11
2749,0,,,133883,30761,1,,2017-12-04 12:48:11
2750,0,,,24787,30765,1,,2017-12-04 12:48:11
2751,0,,,24788,30765,1,,2017-12-04 12:48:11
2752,0,,,130254,30841,1,,2017-12-04 12:48:11
2753,0,,,134039,31115,1,,2017-12-04 12:48:11
2754,0,,,134058,31153,1,,2017-12-04 12:48:11
2755,0,,,133898,30811,1,,2017-12-04 12:48:11
2756,0,,,133891,30784,1,,2017-12-04 12:48:11
2757,0,,,133928,30897,1,,2017-12-04 12:48:11
2758,0,,,133965,30968,1,,2017-12-04 12:48:11
2759,0,,,23197,30812,1,,2017-12-04 12:48:11
2760,0,,,130226,30994,1,,2017-12-04 12:48:11
2761,0,,,133952,30934,1,,2017-12-04 12:48:11
2762,0,,,130507,30878,1,,2017-12-04 12:48:11
2763,0,,,134074,31176,1,,2017-12-04 12:48:11
2764,0,,,134043,31126,1,,2017-12-04 12:48:11
2765,0,,,133944,30926,1,,2017-12-04 12:48:11
2766,0,,,130575,31169,1,,2017-12-04 12:48:11
2767,0,,,134044,31126,1,,2017-12-04 12:48:11
2768,0,,,24773,31075,1,,2017-12-04 12:48:11
2769,0,,,133960,30954,1,,2017-12-04 12:48:11
2770,0,,,24131,30649,1,,2017-12-04 12:48:11
2771,0,,,133972,30978,1,,2017-12-04 12:48:11
2772,0,,,23796,31088,1,,2017-12-04 12:48:11
2773,0,,,130644,30920,1,,2017-12-04 12:48:11
2774,0,,,24675,31009,1,,2017-12-04 12:48:11
2775,0,,,134013,31056,1,,2017-12-04 12:48:11
2776,0,,,24804,31142,1,,2017-12-04 12:48:11
2777,0,,,132154,30950,1,,2017-12-04 12:48:11
2779,0,,,132155,30950,1,,2017-12-04 12:48:11
2780,0,,,133973,30981,1,,2017-12-04 12:48:11
2781,0,,,24609,30961,1,,2017-12-04 12:48:11
2782,0,,,133990,31015,1,,2017-12-04 12:48:11
