ID_kit_api_NH,cupule_1,cupule_2,cupule_3,cupule_4,cupule_5,cupule_6,cupule_7,cupule_8,cupule_9,cupule_10,cupule_11,cupule_12,cupule_13,ID_strains,ID_reference,manual_annotation,created_NH,modify_in_pgsql_NH,ID_tbl_api_NH,last_change
1985,-,+,-,+,-,-,-,-,+,+,-,-,-,156858,63290,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1986,-,+,+,+,+,-,-,-,-,+,+,-,-,156977,63442,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1987,-,+,-,-,-,+,+,-,+,-,-,-,-,141790,44936,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1988,-,+,-,-,-,-,+,-,+,-,-,-,+,141791,44937,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1989,-,+,+,-,-,+,+,-,+,-,-,-,-,141792,44938,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1990,-,+,+,+,+,-,-,-,+,+,-,+,-,157150,63671,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1991,-,+,+,+,+,-,-,-,+,+,+,-,-,141805,44951,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1992,-,+,+,+,-,-,-,-,-,+,+,-,-,141808,44954,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1993,-,+,+,-,-,-,-,-,+,-,-,-,-,141818,44964,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1994,-,+,-,-,-,-,+,-,+,-,-,-,-,141822,44969,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1995,-,+,+,-,-,-,+,-,+,-,,,+,141835,45014,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1996,-,+,+,+,+,+,-,-,+,-,-,-,-,141836,45015,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1997,-,+,+,+,-,-,-,-,-,+,+,-,-,132731,45018,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1998,-,-,-,-,-,-,-,-,-,-,-,+,-,141841,45021,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
1999,-,+,+,+,-,-,-,-,-,-,+,-,-,141846,45026,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2000,+,+,+,+,-,-,-,-,+,-,-,-,-,141852,45032,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2001,-,+,+,+,-,-,-,-,-,+,+,-,-,132733,45046,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2002,-,+,-,+,+,+,+,-,+,-,-,-,-,141911,45102,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2003,-,+,+,-,+,-,-,-,+,-,-,-,+,141325,44288,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2004,-,-,-,-,-,+,-,-,-,-,+,-,-,141959,45152,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2005,+,+,-,-,-,-,-,-,+,-,-,-,-,141981,45177,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2006,+,+,-,-,-,-,+,-,+,-,-,-,-,141981,45177,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2007,-,-,-,-,-,-,-,-,-,-,-,-,-,8171,45187,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2008,-,-,-,-,-,-,+,-,-,-,-,-,-,141995,45205,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2009,-,+,-,-,-,-,-,-,-,-,+,-,-,142003,45213,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2010,,+,+,-,+,-,+,-,+,+,-,+,-,142016,45239,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2011,-,+,+,+,+,+,+,-,+,+,-,+,-,140609,65643,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2012,-,+,+,-,+,-,+,-,+,-,-,-,-,141335,44305,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2013,-,+,+,+,+,-,-,-,-,-,+,-,-,142028,45255,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2014,-,+,-,-,-,-,-,-,-,-,+,-,-,142057,45286,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2015,-,-,-,-,-,-,-,+,+,-,-,+,-,142093,45325,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2016,-,+,+,-,-,-,-,-,+,-,-,-,-,141371,44341,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2017,+,+,+,+,-,-,-,+,+,+,-,+,-,142453,45750,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2018,-,+,-,+,-,-,-,-,+,-,-,-,-,142559,45870,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2019,-,+,+,+,+,-,-,-,+,-,-,+,-,142560,45871,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2020,-,+,-,+,-,-,-,-,+,-,-,-,-,142561,45873,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2021,-,+,-,+,-,-,-,-,+,-,-,-,-,142562,45874,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2022,-,+,+,-,+,-,-,-,+,-,-,+,+,142563,45875,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2023,-,+,+,+,+,-,-,-,+,-,-,+,-,142571,45883,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2024,-,+,+,+,+,-,-,-,+,-,-,+,-,142585,45900,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2025,-,+,+,-,-,-,-,-,+,-,-,+,-,11752,45918,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2026,-,+,+,+,+,-,-,+,+,+,+,-,-,142628,45950,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2027,-,+,-,+,-,-,-,-,+,-,-,-,-,142736,46085,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2028,-,+,+,+,+,-,-,-,+,+,+,+,-,142759,46113,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2029,,+,-,-,-,-,-,-,-,-,+,-,-,142804,46176,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2030,-,+,-,-,-,-,-,-,-,-,+,-,-,142939,46351,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2031,-,-,-,-,-,-,-,+,-,-,-,-,-,141198,44119,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2032,-,-,-,-,-,-,-,-,-,-,+,-,-,143112,46576,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2033,-,+,-,+,-,-,-,-,+,-,-,-,-,143119,46583,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2034,,+,-,+,-,-,-,-,-,+,+,-,-,143165,46637,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2035,-,-,-,-,-,-,+,-,-,-,-,+,-,143188,46661,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2036,-,-,-,-,-,-,-,-,-,-,-,-,-,143219,46697,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2037,+,+,-,+,-,-,-,-,-,-,+,-,-,143236,46724,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2038,-,+,+,+,+,-,-,-,-,-,-,-,-,141431,44428,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2039,+,-,-,-,-,-,-,+,-,-,-,-,-,143295,46797,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2040,-,+,-,+,-,-,-,-,+,-,+,-,-,141210,44133,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2041,-,+,-,+,-,-,-,-,+,-,-,-,-,143625,47175,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2042,-,+,-,-,-,-,+,+,-,-,-,+,-,141473,44493,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2043,-,-,-,-,-,-,+,+,+,-,-,+,-,137616,44494,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2044,-,-,-,-,-,+,-,-,-,-,+,-,-,10458,44497,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2045,-,-,-,-,-,-,-,+,-,-,-,+,-,141497,44531,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2046,-,-,-,-,-,-,-,-,-,-,-,-,-,144378,48048,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2047,-,+,-,+,-,-,-,-,-,-,+,-,-,144389,48059,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2048,-,+,-,+,-,-,-,-,-,-,+,-,-,144390,48060,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2049,-,+,-,+,-,-,-,-,-,-,+,-,-,144394,48064,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2050,,-,-,-,-,-,-,-,-,-,+,-,-,144445,48120,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2051,-,+,+,+,-,-,-,-,-,-,+,-,-,144479,48155,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2052,,-,-,-,-,-,-,-,+,-,-,+,-,144597,48282,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2053,,-,-,-,-,-,-,-,-,-,+,-,-,144598,48283,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2054,-,+,-,-,-,+,-,+,-,-,-,-,-,10433,48297,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2055,-,+,-,-,-,-,-,-,-,-,+,-,-,10471,48390,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2056,-,-,-,-,-,-,-,+,-,-,-,-,-,144732,48445,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2057,-,+,-,+,-,-,-,-,-,+,+,-,-,144757,48471,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2058,-,+,-,-,-,-,-,-,-,-,+,+,-,136147,48475,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2059,-,+,-,+,-,-,-,-,-,+,+,-,-,144762,48477,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2060,-,+,-,-,-,-,-,+,-,-,-,+,-,141530,44574,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2061,-,+,-,+,-,-,-,-,+,-,-,-,-,144912,48644,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2062,,-,-,-,-,-,-,-,-,-,+,-,-,144934,48668,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2063,,-,-,-,-,-,-,+,-,-,-,-,-,144935,48669,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2064,-,+,+,+,+,-,-,-,-,-,+,-,-,144937,48671,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2065,-,+,+,-,+,-,-,-,+,+,-,-,-,144980,48732,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2066,,+,-,+,-,-,-,-,-,-,-,+,-,145091,48864,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2067,-,+,-,+,-,-,-,-,-,-,+,+,-,135694,48869,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2068,-,-,-,-,-,+,-,-,-,-,+,-,-,145369,49184,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2069,-,-,-,-,-,-,-,-,+,-,-,+,-,145602,49461,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2070,-,+,-,+,-,-,-,-,+,-,-,-,-,145691,49566,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2071,-,+,-,-,-,-,+,-,+,-,-,-,+,11703,49650,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2072,,+,-,-,-,-,-,-,-,-,+,-,-,145822,49717,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2073,-,+,-,-,-,-,-,+,-,-,-,-,-,10504,50145,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2074,-,+,+,+,-,-,-,-,+,-,-,+,-,146232,50212,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2075,-,-,-,-,-,+,-,-,-,-,+,-,-,146259,50241,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2076,-,-,-,-,-,-,-,+,-,-,-,+,-,146265,50253,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2077,-,+,-,+,-,-,-,-,+,-,-,-,-,146266,50254,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2078,-,-,-,-,-,-,+,+,-,-,-,-,-,146357,50358,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2079,-,+,+,+,+,-,-,+,-,-,-,+,+,146460,50474,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2080,-,+,+,+,+,-,-,+,-,-,-,+,-,146461,50475,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2081,-,-,-,-,-,-,-,-,+,-,-,+,-,146499,50522,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2082,-,+,+,-,+,+,-,-,+,+,-,-,+,146500,50523,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2083,-,+,-,-,-,-,-,-,-,-,+,-,-,146515,50547,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2084,-,+,+,+,+,-,-,-,-,-,+,-,-,146574,50612,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2085,-,-,-,-,-,-,-,+,-,-,-,+,-,146661,50709,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2086,-,+,+,+,+,-,-,-,-,-,+,-,-,146731,50783,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2087,-,-,-,-,-,-,-,+,-,-,-,+,-,146780,50837,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2088,-,-,-,-,-,-,-,-,-,-,-,-,-,146945,51043,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2089,+,-,-,-,-,-,-,-,-,-,-,+,-,146995,51094,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2090,-,+,-,-,-,-,-,-,-,-,+,-,-,147014,51114,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2091,-,+,+,+,+,-,-,-,-,-,+,-,-,147017,51117,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2092,-,+,+,+,+,-,-,-,-,-,+,-,-,147024,51124,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2093,-,+,-,-,-,-,-,-,-,-,+,-,-,147026,51126,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2094,-,+,-,+,-,-,-,-,-,-,+,+,-,141572,44626,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2095,-,+,-,+,-,-,-,-,+,-,-,-,-,147047,51148,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2096,-,+,-,-,-,-,-,-,-,-,+,-,-,147082,51203,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2097,-,+,-,+,-,-,-,-,-,-,-,+,-,147130,51255,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2098,-,-,-,-,-,-,-,+,-,-,-,-,-,141576,44632,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2099,-,-,-,-,-,-,-,-,-,-,+,-,-,147142,51267,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2100,-,-,-,-,-,+,-,-,-,-,-,+,-,147166,51295,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2101,-,+,+,+,+,-,-,+,-,+,-,+,-,147195,51338,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2102,-,-,-,-,-,-,-,+,-,-,-,+,-,147246,51397,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2103,-,+,+,+,+,-,-,-,-,-,+,-,-,147255,51408,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2104,-,-,-,-,-,-,-,-,-,-,-,-,-,147257,51410,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2105,-,+,+,+,+,-,-,-,-,-,+,-,-,147258,51411,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2106,-,-,-,-,-,-,-,+,-,-,-,+,-,147277,51430,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2107,-,-,-,-,-,-,-,+,-,-,-,-,-,147281,51434,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2108,-,-,-,-,-,-,-,-,-,-,+,-,-,147282,51435,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2109,-,+,-,-,-,-,-,-,-,-,+,-,-,147302,51459,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2110,-,-,-,-,-,-,-,+,+,-,-,-,-,147368,51536,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2111,-,+,-,+,-,-,-,-,-,-,-,+,-,147379,51549,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2112,-,+,+,+,+,-,-,-,-,-,+,-,-,147419,51591,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2113,-,+,-,-,-,-,-,-,-,-,+,-,-,147527,51708,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2114,-,+,-,-,-,-,-,-,-,-,+,-,-,147534,51715,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2115,-,-,-,-,-,-,-,+,-,-,-,-,-,147546,51731,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2116,-,+,-,+,+,-,-,-,-,-,+,+,-,10484,51732,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2117,-,+,-,-,-,-,-,-,-,-,+,-,-,10472,51733,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2118,-,+,-,+,-,-,-,-,-,-,-,+,-,147567,51755,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2119,-,+,-,-,-,-,-,-,-,-,+,-,-,147570,51758,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2120,-,+,-,+,-,-,-,-,-,-,+,+,-,147571,51759,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2121,-,-,-,-,-,-,-,+,-,-,-,-,-,147590,51779,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2122,-,+,-,-,-,-,-,-,-,-,+,-,-,1900,51784,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2123,-,-,-,-,-,-,-,+,-,-,-,-,-,147597,51788,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2124,-,-,-,-,-,-,+,+,+,-,-,+,-,147607,51798,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2125,-,-,-,-,-,-,-,-,-,-,+,-,-,147714,51915,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2126,-,+,-,-,-,-,-,+,-,-,-,-,-,147754,51962,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2127,-,+,-,-,-,-,-,+,-,-,-,-,-,147768,51976,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2128,+,-,-,-,-,-,-,-,-,-,+,+,-,147773,51981,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2129,-,+,-,+,-,-,-,-,-,-,+,+,-,147788,52002,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2130,+,-,-,-,-,-,-,+,-,-,-,-,-,147800,52014,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2131,-,-,-,-,-,-,-,+,-,-,-,+,-,147862,52083,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2132,-,+,-,-,-,-,-,-,-,-,+,-,-,147894,52118,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2133,-,-,-,-,-,-,-,+,-,-,-,-,-,147899,52123,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2134,-,+,+,+,+,-,-,-,-,-,+,-,-,147900,52124,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2135,-,+,-,-,-,-,+,+,+,-,+,+,+,147928,52157,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2136,-,+,-,-,-,-,-,-,-,-,+,-,-,147930,52159,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2137,+,-,-,-,-,-,-,+,-,-,-,+,-,147992,52222,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2138,-,+,-,-,-,-,-,-,-,-,+,-,-,148006,52239,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2139,-,+,-,-,-,-,-,-,-,-,+,-,-,148007,52240,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2140,-,+,-,-,-,-,-,-,-,-,+,-,-,148008,52241,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2141,-,+,-,-,-,-,-,+,-,-,-,+,-,148033,52271,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2142,-,+,-,-,-,-,-,-,-,-,+,-,-,148034,52272,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2143,+,-,-,-,-,-,+,+,-,-,-,+,-,148039,52277,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2144,-,+,-,+,-,-,-,-,+,-,-,-,-,148070,52308,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2145,-,+,+,+,+,-,-,-,-,-,+,+,-,148085,52329,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2146,-,+,-,-,-,-,-,-,-,-,+,-,-,148174,52425,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2147,-,-,-,-,-,-,-,+,-,-,-,+,-,148175,52426,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2148,-,+,-,-,-,-,-,-,-,-,+,+,-,148202,52466,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2149,-,+,+,+,+,-,-,-,-,-,+,+,-,148220,52486,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2150,-,-,-,-,-,-,-,+,-,-,-,-,-,8177,44170,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2151,-,+,+,+,+,-,-,-,-,-,+,+,-,148269,52536,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2152,-,-,-,-,-,-,-,+,-,-,-,-,-,148274,52543,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2153,-,+,-,-,-,-,+,+,+,-,-,+,+,148296,52572,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2154,-,-,-,-,-,+,-,+,-,-,+,-,-,148316,52598,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2155,-,+,-,+,-,-,-,-,-,-,+,+,-,148338,52624,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2156,-,-,-,-,-,-,-,+,-,-,-,-,-,148406,52695,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2157,-,+,-,+,-,-,-,-,-,-,-,+,-,148459,52759,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2158,-,-,-,-,-,-,-,+,+,-,-,-,-,148470,52770,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2159,-,+,-,+,-,-,-,-,-,-,-,+,-,148534,52854,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2160,-,-,-,-,-,-,-,+,-,-,-,+,-,148556,52876,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2161,-,+,-,-,-,-,-,-,-,-,+,+,-,148568,52888,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2162,-,-,-,-,-,-,+,+,-,-,-,+,-,148572,52892,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2163,-,-,-,-,-,-,-,+,-,-,-,-,-,148586,52906,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
2164,+,-,-,-,-,-,-,+,-,-,-,-,-,148592,52913,1,2019-11-19 10:17:01,2019-11-19 09:17:01,,2019-11-19 09:17:01
