ID_risk_assessment,biosafety_level,biosafety_level_comment,pathogenicity_human,pathogenicity_animal,pathogenicity_plant,ID_strains,ID_reference,FK_tbl_strains_micro,manual_annotation,last_change
33839,1,Risk group (German classification),,,,17735,12033,44714.0,1,2019-11-08 06:29:11
33838,1,Risk group (German classification),,,,17734,12032,44713.0,1,2019-11-08 06:29:11
33837,1,Risk group (German classification),,,,17733,12031,44712.0,1,2019-11-08 06:29:11
33836,1,Risk group (German classification),,,,7866,12007,44711.0,1,2019-11-08 06:29:11
33835,1,Risk group (German classification),,,,7865,12006,44710.0,1,2019-11-08 06:29:11
33834,1,Risk group (German classification),,,,7864,12005,44709.0,1,2019-11-08 06:29:11
33833,1,Risk group (German classification),,,,7863,12004,44708.0,1,2019-11-08 06:29:11
33832,1,Risk group (German classification),,,,7862,11898,44707.0,1,2019-11-08 06:29:11
33831,1,Risk group (German classification),,,,16506,11897,44706.0,1,2019-11-08 06:29:11
33830,1,Risk group (German classification),,,,16505,11896,44705.0,1,2019-11-08 06:29:11
33829,1,Risk group (German classification),,,,10773,11895,44704.0,1,2019-11-08 06:29:11
33828,1,Risk group (German classification),,,,13387,11894,44703.0,1,2019-11-08 06:29:11
33827,1,Risk group (German classification),,,,3207,11892,44701.0,1,2019-11-08 06:29:11
33826,1,Risk group (German classification),,,,13386,11889,44698.0,1,2019-11-08 06:29:11
33825,1,Risk group (German classification),,,,8522,11888,44697.0,1,2019-11-08 06:29:11
33824,1,Risk group (German classification),,,,17374,11884,44693.0,1,2019-11-08 06:29:11
33823,2,Risk group (German classification),,,,8501,12082,44777.0,1,2019-11-08 06:29:11
33822,2,Risk group (German classification),,,,11033,12003,44689.0,1,2019-11-08 06:29:11
33821,2,Risk group (German classification),,,,11032,11881,44690.0,1,2019-11-08 06:29:11
33820,1,Risk group (German classification),,,,16384,10581,41797.0,1,2019-11-08 06:29:11
33819,2,Risk group (German classification),,,,11729,6166,16031.0,1,2019-11-08 06:29:11
33818,2,Risk group (German classification),,,,11733,1980,5282.0,1,2019-11-08 06:29:11
33817,2,Risk group (German classification),,,,11732,1979,5281.0,1,2019-11-08 06:29:11
33816,1,Risk group (German classification),,,,16615,12002,44688.0,1,2019-11-08 06:29:11
33815,1,Risk group (German classification),,,,16381,10616,41833.0,1,2019-11-08 06:29:11
33814,1,Risk group (German classification),,,,16379,10614,41831.0,1,2019-11-08 06:29:11
33813,1,Risk group (German classification),,,,2230,5720,15119.0,1,2019-11-08 06:29:11
33812,1,Risk group (German classification),,,,2229,4722,12446.0,1,2019-11-08 06:29:11
33811,1,Risk group (German classification),,,,2228,5131,13726.0,1,2019-11-08 06:29:11
33810,1,Risk group (German classification),,,,290,5909,15594.0,1,2019-11-08 06:29:11
33809,1,Risk group (German classification),,,,23276,18920,15593.0,1,2019-11-08 06:29:11
33808,1,Risk group (German classification),,,,16800,5908,15586.0,1,2019-11-08 06:29:11
33807,1,Risk group (German classification),,,,16799,5907,15585.0,1,2019-11-08 06:29:11
33806,1,Risk group (German classification),,,,16798,5906,15584.0,1,2019-11-08 06:29:11
33805,1,Risk group (German classification),,,,14278,5905,15583.0,1,2019-11-08 06:29:11
33804,1,Risk group (German classification),,,,14238,5904,15582.0,1,2019-11-08 06:29:11
33803,1,Risk group (German classification),,,,14237,5903,15581.0,1,2019-11-08 06:29:11
33802,1,Risk group (German classification),,,,11836,6006,15578.0,1,2019-11-08 06:29:11
33801,1,Risk group (German classification),,,,3946,6005,15576.0,1,2019-11-08 06:29:11
33800,1,Risk group (German classification),,,,11443,7104,17642.0,1,2019-11-08 06:29:11
33799,1,Risk group (German classification),,,,17993,6004,15567.0,1,2019-11-08 06:29:11
33798,1,Risk group (German classification),,,,2040,6003,15562.0,1,2019-11-08 06:29:11
33797,1,Risk group (German classification),,,,6156,6002,15561.0,1,2019-11-08 06:29:11
33796,1,Risk group (German classification),,,,7036,6001,15558.0,1,2019-11-08 06:29:11
33795,1,Risk group (German classification),,,,12694,6000,15557.0,1,2019-11-08 06:29:11
33794,1,Risk group (German classification),,,,18,5998,15552.0,1,2019-11-08 06:29:11
33793,1,Risk group (German classification),,,,23488,20229,3805.0,1,2019-11-08 06:29:11
33792,1,Risk group (German classification),,,,17,5997,15551.0,1,2019-11-08 06:29:11
33791,1,Risk group (German classification),,,,16,5996,15550.0,1,2019-11-08 06:29:11
33790,1,Risk group (German classification),,,,15,5995,15549.0,1,2019-11-08 06:29:11
33789,1,Risk group (German classification),,,,14,5994,15548.0,1,2019-11-08 06:29:11
33788,1,Risk group (German classification),,,,6000,5993,15547.0,1,2019-11-08 06:29:11
33787,2,Risk group (German classification),,,,147,7917,19118.0,1,2019-11-08 06:29:11
33786,2,Risk group (German classification),,,,145,5990,15541.0,1,2019-11-08 06:29:11
33785,1,Risk group (German classification),,2.0,,203,5988,15539.0,1,2021-11-25 11:45:31
33784,2,Risk group (German classification),,1.0,,182,5987,15538.0,1,2019-11-08 06:29:11
33783,2,Risk group (German classification),,,,181,5986,15537.0,1,2019-11-08 06:29:11
33782,2,Risk group (German classification),,1.0,,180,5985,15536.0,1,2019-11-08 06:29:11
33781,2,Risk group (German classification),,1.0,,11749,5983,15534.0,1,2019-11-08 06:29:11
33780,1,Risk group (German classification),,,,11111,5981,15530.0,1,2019-11-08 06:29:11
33779,1,Risk group (German classification),,,,11110,5980,15529.0,1,2019-11-08 06:29:11
33778,1,Risk group (German classification),,,,7141,5979,15528.0,1,2019-11-08 06:29:11
33777,1,Risk group (German classification),,,,11851,5976,15518.0,1,2019-11-08 06:29:11
33776,1,Risk group (German classification),,,,5372,5969,15511.0,1,2019-11-08 06:29:11
33775,1,Risk group (German classification),,,,13434,11932,44619.0,1,2019-11-08 06:29:11
33774,1,Risk group (German classification),,,,2988,5465,14656.0,1,2019-11-08 06:29:11
33773,1,Risk group (German classification),,1.0,,11562,5087,13559.0,1,2019-11-08 06:29:11
33772,1,Risk group (German classification),,,,7202,5320,14364.0,1,2019-11-08 06:29:11
33771,1,Risk group (German classification),,,,5535,5707,15094.0,1,2019-11-08 06:29:11
33770,1,Risk group (German classification),,,,5534,5706,15093.0,1,2019-11-08 06:29:11
33769,1,Risk group (German classification),,,,5533,5529,14768.0,1,2019-11-08 06:29:11
33768,1,Risk group (German classification),,,,6037,5975,15517.0,1,2019-11-08 06:29:11
33767,1,Risk group (German classification),,,,6036,5974,15516.0,1,2019-11-08 06:29:11
33766,1,Risk group (German classification),,,,530,5973,15515.0,1,2019-11-08 06:29:11
33765,1,Risk group (German classification),,,,529,5972,15514.0,1,2019-11-08 06:29:11
33764,1,Risk group (German classification),,,,528,5971,15513.0,1,2019-11-08 06:29:11
33763,1,Risk group (German classification),,,,6138,5970,15512.0,1,2019-11-08 06:29:11
33762,1,Risk group (German classification),,,,16529,11997,44682.0,1,2019-11-08 06:29:11
33761,1,Risk group (German classification),,,,16528,11996,44681.0,1,2019-11-08 06:29:11
33760,2,Risk group (German classification),,,,8521,11995,44680.0,1,2019-11-08 06:29:11
33759,2,Risk group (German classification),,,,8520,11994,44679.0,1,2019-11-08 06:29:11
33758,2,Risk group (German classification),,,,8519,11974,44677.0,1,2019-11-08 06:29:11
33757,2,Risk group (German classification),,,,131823,11973,44676.0,1,2019-11-08 06:29:11
33756,1,Risk group (German classification),,,,11031,11972,44675.0,1,2019-11-08 06:29:11
33755,1,Risk group (German classification),,,,13251,11971,44674.0,1,2019-11-08 06:29:11
33754,1,Risk group (German classification),,,,13250,11970,44673.0,1,2019-11-08 06:29:11
33753,1,Risk group (German classification),,,,13249,11969,44672.0,1,2019-11-08 06:29:11
33752,1,Risk group (German classification),,,,13248,11968,44671.0,1,2019-11-08 06:29:11
33751,1,Risk group (German classification),,,,14857,11861,44665.0,1,2019-11-08 06:29:11
33750,1,Risk group (German classification),,,,13312,11860,44664.0,1,2019-11-08 06:29:11
33749,1,Risk group (German classification),,,,16614,11859,44663.0,1,2019-11-08 06:29:11
33748,1,Risk group (German classification),,,,16613,11858,44662.0,1,2019-11-08 06:29:11
33747,1,Risk group (German classification),,,,13385,11857,44661.0,1,2019-11-08 06:29:11
33746,1,Risk group (German classification),,,,13384,11856,44660.0,1,2019-11-08 06:29:11
33745,2,Risk group (German classification),,1.0,,13247,11963,44654.0,1,2019-11-08 06:29:11
33744,2,Risk group (German classification),,1.0,,13246,11962,44653.0,1,2019-11-08 06:29:11
33743,2,Risk group (German classification),,1.0,,13245,11961,44652.0,1,2019-11-08 06:29:11
33742,1,Risk group (German classification),,,,16378,10612,41829.0,1,2019-11-08 06:29:11
33741,1,Risk group (German classification),,,,291,5796,15406.0,1,2019-11-08 06:29:11
33740,1,Risk group (German classification),,,,16377,10611,41828.0,1,2019-11-08 06:29:11
33739,1,Risk group (German classification),,,,16376,10610,41827.0,1,2019-11-08 06:29:11
33738,1,Risk group (German classification),,,,16375,10608,41825.0,1,2019-11-08 06:29:11
33737,1,Risk group (German classification),,,,11344,5967,15507.0,1,2019-11-08 06:29:11
33736,1,Risk group (German classification),,,,11343,5966,15506.0,1,2019-11-08 06:29:11
33735,1,Risk group (German classification),,,,6597,8470,20197.0,1,2019-11-08 06:29:11
33734,1,Risk group (German classification),,,,6596,5963,15502.0,1,2019-11-08 06:29:11
33733,1,Risk group (German classification),,,,11069,5962,15501.0,1,2019-11-08 06:29:11
33732,1,Risk group (German classification),,,,11068,5961,15500.0,1,2019-11-08 06:29:11
33731,1,Risk group (German classification),,,,11067,5960,15499.0,1,2019-11-08 06:29:11
33730,1,Risk group (German classification),,,,6229,5958,15497.0,1,2019-11-08 06:29:11
33729,1,Risk group (German classification),,,,5629,5957,15496.0,1,2019-11-08 06:29:11
33728,1,Risk group (German classification),,,,11561,5955,15491.0,1,2019-11-08 06:29:11
33727,1,Risk group (German classification),,,,13758,5954,15490.0,1,2019-11-08 06:29:11
33726,1,Risk group (German classification),,,,11970,5953,15489.0,1,2019-11-08 06:29:11
33725,1,Risk group (German classification),,,,131092,22384,15488.0,1,2019-11-08 06:29:11
33724,1,Risk group (German classification),,,,6357,5951,15481.0,1,2019-11-08 06:29:11
33723,1,Risk group (German classification),,,,6356,5950,15480.0,1,2019-11-08 06:29:11
33722,1,Risk group (German classification),,,,4302,5949,15479.0,1,2019-11-08 06:29:11
33721,1,Risk group (German classification),,,,7787,5946,15476.0,1,2019-11-08 06:29:11
33720,1,Risk group (German classification),,,,7765,5945,15475.0,1,2019-11-08 06:29:11
33719,1,Risk group (German classification),,,,7764,5944,15474.0,1,2019-11-08 06:29:11
33718,2,Risk group (German classification),,,,17122,5943,15470.0,1,2019-11-08 06:29:11
33717,1,Risk group (German classification),,,,6863,5941,15468.0,1,2019-11-08 06:29:11
33716,1,Risk group (German classification),,,,3914,5937,15460.0,1,2019-11-08 06:29:11
33715,1,Risk group (German classification),,,,10447,5936,15459.0,1,2019-11-08 06:29:11
33714,1,Risk group (German classification),,,,7597,5813,15454.0,1,2019-11-08 06:29:11
33713,1,Risk group (German classification),,,,545,5807,15448.0,1,2019-11-08 06:29:11
33712,1,Risk group (German classification),,,,14070,5805,15445.0,1,2019-11-08 06:29:11
33711,1,Risk group (German classification),,,,179,5821,15436.0,1,2019-11-08 06:29:11
33710,1,Risk group (German classification),,,,12008,5816,15428.0,1,2019-11-08 06:29:11
33709,1,Risk group (German classification),,,,17576,5795,15424.0,1,2019-11-08 06:29:11
33708,1,Risk group (German classification),,,,1658,5968,15510.0,1,2019-11-08 06:29:11
33707,1,Risk group (German classification),,,,5390,4597,12080.0,1,2019-11-08 06:29:11
33706,1,Risk group (German classification),,,,5393,4596,12079.0,1,2019-11-08 06:29:11
33705,1,Risk group (German classification),,,,2820,5026,13634.0,1,2019-11-08 06:29:11
33704,1,Risk group (German classification),,,,393,5203,13974.0,1,2019-11-08 06:29:11
33703,1,Risk group (German classification),,,,18090,5067,13497.0,1,2019-11-08 06:29:11
33702,1,Risk group (German classification),,,,12693,5394,14585.0,1,2019-11-08 06:29:11
33701,1,Risk group (German classification),,,,16734,5649,14978.0,1,2019-11-08 06:29:11
33700,1,Risk group (German classification),,,,16712,5648,14977.0,1,2019-11-08 06:29:11
33699,1,Risk group (German classification),2.0,,,178,5819,15434.0,1,2021-11-25 11:45:31
33698,2,Risk group (German classification),,1.0,,131091,22383,201779.0,1,2019-11-08 06:29:11
33697,2,Risk group (German classification),,1.0,,177,5820,15435.0,1,2019-11-08 06:29:11
33696,2,Risk group (German classification),,,,176,5818,15433.0,1,2019-11-08 06:29:11
33695,1,Risk group (German classification),,,,69,5460,14916.0,1,2019-11-08 06:29:11
33694,1,Risk group (German classification),,,,68,5459,14915.0,1,2019-11-08 06:29:11
33693,1,Risk group (German classification),,,,6595,5817,15429.0,1,2019-11-08 06:29:11
33692,1,Risk group (German classification),,,,17575,5794,15422.0,1,2019-11-08 06:29:11
33691,2,Risk group (German classification),,1.0,,175,5803,15415.0,1,2019-11-08 06:29:11
33690,1,Risk group (German classification),,,,11270,17262,196936.0,1,2019-11-08 06:29:11
33689,1,Risk group (German classification),,,,6035,5802,15413.0,1,2019-11-08 06:29:11
33688,1,Risk group (German classification),,,,2819,5799,15410.0,1,2019-11-08 06:29:11
33687,1,Risk group (German classification),,,,13757,5893,15395.0,1,2019-11-08 06:29:11
33686,1,Risk group (German classification),,,,11560,5891,15391.0,1,2019-11-08 06:29:11
6034,1,Risk group (German classification),,,1.0,13101,6498,16732.0,1,2018-05-31 07:20:07
33685,2,Risk group (German classification),,1.0,,174,5887,15383.0,1,2019-11-08 06:29:11
33684,1,Risk group (German classification),,,,1944,5873,15359.0,1,2019-11-08 06:29:11
33683,1,Risk group (German classification),,,,6082,5872,15357.0,1,2019-11-08 06:29:11
33682,1,Risk group (German classification),,,,6034,5871,15356.0,1,2019-11-08 06:29:11
33681,1,Risk group (German classification),,,,6033,5881,15367.0,1,2019-11-08 06:29:11
33680,1,Risk group (German classification),,,,8149,5882,15370.0,1,2019-11-08 06:29:11
33679,1,Risk group (German classification),,,,8517,15466,194046.0,1,2019-11-08 06:29:11
33678,1,Risk group (German classification),,,,8516,11950,44641.0,1,2019-11-08 06:29:11
33677,1,Risk group (German classification),,,,17723,11949,44640.0,1,2019-11-08 06:29:11
33676,1,Risk group (German classification),,,,2995,5859,15344.0,1,2019-11-08 06:29:11
33675,1,Risk group (German classification),,,,2994,5782,15264.0,1,2019-11-08 06:29:11
33674,1,Risk group (German classification),,,,5532,5858,15343.0,1,2019-11-08 06:29:11
33673,1,Risk group (German classification),,,,1558,5855,15340.0,1,2019-11-08 06:29:11
33672,2,Risk group (German classification),1.0,1.0,,14813,5866,15351.0,1,2019-11-08 06:29:11
33671,2,Risk group (German classification),,,,14812,5865,15350.0,1,2019-11-08 06:29:11
33670,2,Risk group (German classification),,,,14811,5864,15349.0,1,2019-11-08 06:29:11
33669,1,Risk group (German classification),,2.0,,6594,5869,15354.0,1,2021-11-25 11:45:31
33668,1,Risk group (German classification),,,,1211,5847,15326.0,1,2019-11-08 06:29:11
33667,1,Risk group (German classification),,,,1450,5846,15325.0,1,2019-11-08 06:29:11
33666,1,Risk group (German classification),,,,3803,5839,15310.0,1,2019-11-08 06:29:11
33665,1,Risk group (German classification),,,,7494,5836,15303.0,1,2019-11-08 06:29:11
33664,1,Risk group (German classification),,,,1886,5833,15295.0,1,2019-11-08 06:29:11
33663,1,Risk group (German classification),,,,11771,5829,15288.0,1,2019-11-08 06:29:11
33662,1,Risk group (German classification),,,,16889,5827,15286.0,1,2019-11-08 06:29:11
33661,1,Risk group (German classification),,,,5854,5785,15268.0,1,2019-11-08 06:29:11
33660,1,Risk group (German classification),,,,5853,5784,15267.0,1,2019-11-08 06:29:11
33659,1,Risk group (German classification),,,,14127,5840,15311.0,1,2019-11-08 06:29:11
33658,1,Risk group (German classification),,,,14093,4457,11725.0,1,2019-11-08 06:29:11
33657,1,Risk group (German classification),,,,23254,18882,11702.0,1,2019-11-08 06:29:11
33656,1,Risk group (German classification),,,,7596,5844,15322.0,1,2019-11-08 06:29:11
33655,1,Risk group (German classification),,,,13090,16890,196470.0,1,2019-11-08 06:29:11
33654,1,Risk group (German classification),,,,13089,16889,196469.0,1,2019-11-08 06:29:11
33653,1,Risk group (German classification),,,,13088,16864,196459.0,1,2019-11-08 06:29:11
33652,1,Risk group (German classification),,,,13087,5832,15294.0,1,2019-11-08 06:29:11
33651,1,Risk group (German classification),,,,24393,21124,11563.0,1,2019-11-08 06:29:11
33650,1,Risk group (German classification),,,,14873,10548,41755.0,1,2019-11-08 06:29:11
33649,1,Risk group (German classification),,,,14872,10547,41754.0,1,2019-11-08 06:29:11
33648,1,Risk group (German classification),,,,14871,10546,41753.0,1,2019-11-08 06:29:11
33647,1,Risk group (German classification),,,,62,5306,14296.0,1,2019-11-08 06:29:11
33646,1,Risk group (German classification),,,,5872,4900,13078.0,1,2019-11-08 06:29:11
33645,1,Risk group (German classification),,,,17979,4693,12326.0,1,2019-11-08 06:29:11
33644,1,Risk group (German classification),,,,1568,4452,11706.0,1,2019-11-08 06:29:11
