ID_murein,murein_short_index,murein_types,ID_strains,ID_reference,manual_annotation,FK_tbl_mureins_micro,timestamp_micro,last_change
1479,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14776,8760,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1478,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6851,8693,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1476,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6818,8473,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1477,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14772,8628,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1475,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6817,8466,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1474,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6836,8464,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1473,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6829,8463,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1472,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6826,8461,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1471,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6838,6204,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1470,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6855,6046,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1468,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6815,3311,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1469,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6816,3312,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1467,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6814,3310,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1466,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14795,3218,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1465,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,5327,2884,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1464,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14790,2811,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1463,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14708,2640,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1462,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6850,2264,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1461,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6830,2230,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1460,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6828,2229,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1459,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,6827,2228,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1458,A11.05,A3alpha L-Lys-L-Ala<SUB>2</SUB>,14794,2142,1,9.0,2011-05-04 10:49:50,2019-11-07 13:43:42
1457,A11.04,A3alpha L-Lys-L-Ala,7761,17465,1,8.0,2011-05-04 10:49:51,2019-11-07 13:43:42
1456,A11.04,A3alpha L-Lys-L-Ala,7777,9055,1,8.0,2011-05-04 10:49:51,2019-11-07 13:43:42
1455,A11.04,A3alpha L-Lys-L-Ala,14716,9038,1,8.0,2011-05-04 10:49:51,2019-11-07 13:43:42
1454,A11.04,A3alpha L-Lys-L-Ala,6520,8883,1,8.0,2011-05-04 10:49:51,2019-11-07 13:43:42
1453,A11.04,A3alpha L-Lys-L-Ala,6519,8823,1,8.0,2011-05-04 10:49:51,2019-11-07 13:43:42
1452,A11.04,A3alpha L-Lys-L-Ala,6861,8753,1,8.0,2011-05-04 10:49:51,2019-11-07 13:43:42
1451,A11.04,A3alpha L-Lys-L-Ala,14773,8630,1,8.0,2011-05-04 10:49:51,2019-11-07 13:43:42
1450,A11.04,A3alpha L-Lys-L-Ala,7521,8542,1,8.0,2011-05-04 10:49:51,2019-11-07 13:43:42
1449,A11.04,A3alpha L-Lys-L-Ala,6844,8469,1,8.0,2011-05-04 10:49:51,2019-11-07 13:43:42
1448,A11.04,A3alpha L-Lys-L-Ala,6843,8468,1,8.0,2011-05-04 10:49:51,2019-11-07 13:43:42
1447,A11.04,A3alpha L-Lys-L-Ala,6862,5114,1,8.0,2011-05-04 10:49:51,2019-11-07 13:43:42
1446,A11.04,A3alpha L-Lys-L-Ala,2274,3743,1,8.0,2011-05-04 10:49:51,2019-11-07 13:43:42
1445,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14575,9033,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1444,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14542,8958,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1443,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14503,8957,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1442,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14509,8956,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1441,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14419,8945,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1440,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14638,8721,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1439,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14637,8720,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1438,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14636,8719,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1437,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14507,8718,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1436,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14506,8717,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1435,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14505,8716,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1434,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14546,8674,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1433,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14545,8673,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1432,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14544,8672,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1431,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14625,8645,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1430,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14543,8644,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1429,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14555,8627,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1428,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14567,8621,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1427,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14587,8594,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1426,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14529,8450,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1425,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14528,8448,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1424,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14624,8444,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1423,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14571,8443,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1422,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14586,8442,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1421,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14681,7944,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1420,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14655,5708,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1419,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14618,3997,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1418,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14617,3996,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1417,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14457,2793,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1416,A11.03,A3alpha L-Lys-Gly<SUB>2</SUB><SUB>-</SUB><SUB>4</SUB>-L-Ser<SUB>1</SUB><SUB>-</SUB><SUB>2</SUB>-Gly,14602,2784,1,7.0,2011-05-04 14:53:56,2019-11-07 13:43:42
1415,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,23290,19135,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1414,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,23291,19317,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1413,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14439,16548,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1412,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14430,16281,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1411,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14521,9075,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1410,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14444,9024,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1409,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14557,8999,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1408,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14556,8998,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1407,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14663,8997,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1406,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14662,8996,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1405,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14442,8995,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1404,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14441,8994,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1402,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14517,8826,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1403,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14554,8830,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1401,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14516,8743,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1400,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14574,8715,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1399,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14573,8714,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1398,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14572,8713,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1397,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14600,8676,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1396,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14599,8675,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1395,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14520,8671,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1394,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14519,8670,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1393,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14518,8669,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1392,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14488,8647,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1391,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14487,8646,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1390,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14576,8445,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1389,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14661,8438,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1388,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14429,8119,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1387,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14435,8053,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1386,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14434,7612,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1385,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14433,7139,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1384,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14436,7138,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1383,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14650,5411,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1382,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14607,3133,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1381,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14606,3129,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1380,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14605,2969,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1379,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14603,2785,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1378,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14570,1835,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1377,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14569,1831,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1376,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14568,1830,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1375,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14564,1829,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1374,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14563,1828,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1373,A11.02,A3alpha L-Lys-Gly<SUB>5-6</SUB>,14562,1827,1,6.0,2011-05-04 10:50:04,2019-11-07 13:43:42
1372,A11.01,A3alpha L-Lys-Gly,18120,16103,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1371,A11.01,A3alpha L-Lys-Gly,7776,8818,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1370,A11.01,A3alpha L-Lys-Gly,1689,8807,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1369,A11.01,A3alpha L-Lys-Gly,18103,8801,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1368,A11.01,A3alpha L-Lys-Gly,7551,8546,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1367,A11.01,A3alpha L-Lys-Gly,1696,8517,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1366,A11.01,A3alpha L-Lys-Gly,1688,8515,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1365,A11.01,A3alpha L-Lys-Gly,1695,8482,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1364,A11.01,A3alpha L-Lys-Gly,18115,6864,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1363,A11.01,A3alpha L-Lys-Gly,18111,6355,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1362,A11.01,A3alpha L-Lys-Gly,18110,6354,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1361,A11.01,A3alpha L-Lys-Gly,18109,5374,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1360,A11.01,A3alpha L-Lys-Gly,18108,5373,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1359,A11.01,A3alpha L-Lys-Gly,18107,5372,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1358,A11.01,A3alpha L-Lys-Gly,200,3775,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1357,A11.01,A3alpha L-Lys-Gly,199,3774,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1356,A11.01,A3alpha L-Lys-Gly,18106,2535,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1355,A11.01,A3alpha L-Lys-Gly,18105,2534,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1354,A11.01,A3alpha L-Lys-Gly,18104,2530,1,5.0,2011-05-04 10:50:11,2019-11-07 13:43:42
1353,A11. pep,A2 L-Lys peptide subunit,23108,18863,1,4.0,2011-05-20 14:47:55,2019-11-07 13:43:42
1352,A11. pep,A2 L-Lys peptide subunit,7674,12497,1,4.0,2011-05-20 14:47:55,2019-11-07 13:43:42
1351,A11. pep,A2 L-Lys peptide subunit,7673,8439,1,4.0,2011-05-20 14:47:55,2019-11-07 13:43:42
1350,A11. pep,A2 L-Lys peptide subunit,7671,5262,1,4.0,2011-05-20 14:47:55,2019-11-07 13:43:42
1349,A11. pep,A2 L-Lys peptide subunit,7670,1226,1,4.0,2011-05-20 14:47:55,2019-11-07 13:43:42
1348,A11. pep,A2 L-Lys peptide subunit,7669,828,1,4.0,2011-05-20 14:47:55,2019-11-07 13:43:42
1347,A11. pep,A2 L-Lys peptide subunit,7668,656,1,4.0,2011-05-20 14:47:55,2019-11-07 13:43:42
1346,A11. gly,A1alpha L-Lys-direct; alpha-carboxyl group of D-Glu substituted by glycine,1499,628,1,3.0,2011-05-04 13:39:42,2019-11-07 13:43:42
1345,A11,A1alpha L-Lys-direct,1514,16758,1,2.0,2011-05-04 10:47:01,2019-11-07 13:43:42
1344,A11,A1alpha L-Lys-direct,14740,8975,1,2.0,2011-05-04 10:47:01,2019-11-07 13:43:42
1343,A11,A1alpha L-Lys-direct,14739,8762,1,2.0,2011-05-04 10:47:01,2019-11-07 13:43:42
1342,A11,A1alpha L-Lys-direct,14777,8761,1,2.0,2011-05-04 10:47:01,2019-11-07 13:43:42
1341,A11,A1alpha L-Lys-direct,222,8746,1,2.0,2011-05-04 10:47:01,2019-11-07 13:43:42
1340,A11,A1alpha L-Lys-direct,221,8745,1,2.0,2011-05-04 10:47:01,2019-11-07 13:43:42
1339,A11,A1alpha L-Lys-direct,14738,8631,1,2.0,2011-05-04 10:47:01,2019-11-07 13:43:42
1338,A11,A1alpha L-Lys-direct,220,8590,1,2.0,2011-05-04 10:47:01,2019-11-07 13:43:42
1337,A11,A1alpha L-Lys-direct,14737,8496,1,2.0,2011-05-04 10:47:01,2019-11-07 13:43:42
1336,A11,A1alpha L-Lys-direct,1487,8188,1,2.0,2011-05-04 10:47:01,2019-11-07 13:43:42
1239,A51,A1delta Lan-direct,5762,22916,1,,,2016-05-19 12:40:53
1240,A11.31,A4alpha L-Lys-D-Asp,12583,22922,1,,,2016-05-19 12:40:53
1241,,A5alpha L-Lys-L-Ala-L-Lys-D-Glu,144,23353,1,,,2017-01-20 09:33:11
1242,,A5alpha L-Lys-L-Lys-D-Glu,145,23353,1,,,2017-01-20 09:33:11
1243,A11.51,A5alpha L-Lys-L-Lys-D-Glu,197,22976,1,,,2017-01-20 09:33:11
1244,A11.51,A5alpha L-Lys-L-Lys-D-Glu,202,22972,1,,,2017-01-20 09:33:11
1245,A11.53,A5alpha L-Lys-L-Ala-L-Lys-D-Glu,216,22976,1,,,2017-01-20 09:33:11
1246,A11.51,A5alpha L-Lys-L-Lys-D-Glu,217,22976,1,,,2017-01-20 09:33:11
1247,A11.51,A5alpha L-Lys-L-Lys-D-Glu,218,22976,1,,,2017-01-20 09:33:11
1248,,A1alpha L-Lys-direct,235,23253,1,,,2017-01-20 09:33:11
1249,,A4ß L-Orn-D-Asp,1233,23315,1,,,2017-01-20 09:33:11
1250,A21.04,A4ß L-Orn-D-Asp,1346,22986,1,,,2017-01-20 09:33:11
1251,A21.04,A4ß L-Orn-D-Asp,1351,22988,1,,,2017-01-20 09:33:11
1252,A21.04,A4ß L-Orn-D-Asp,1355,22992,1,,,2017-01-20 09:33:11
1253,A21.04,A4ß L-Orn-D-Asp,1381,23014,1,,,2017-01-20 09:33:11
1254,A21.04,A4ß L-Orn-D-Asp,1382,23014,1,,,2017-01-20 09:33:11
1255,A21.04,A4ß L-Orn-D-Asp,1383,23015,1,,,2017-01-20 09:33:11
1256,A31,A1gamma m-Dpm-direct,1386,23017,1,,,2017-01-20 09:33:11
1257,A31,A1gamma m-Dpm-direct,1387,23018,1,,,2017-01-20 09:33:11
1258,A31,A1gamma m-Dpm-direct,1391,23021,1,,,2017-01-20 09:33:11
1259,A31,A1gamma m-Dpm-direct,1392,23022,1,,,2017-01-20 09:33:11
1260,A11.31,A4alpha L-Lys-D-Asp,1398,23025,1,,,2017-01-20 09:33:11
1261,A11.31,A4alpha L-Lys-D-Asp,1400,23026,1,,,2017-01-20 09:33:11
1262,A11.31,A4alpha L-Lys-D-Asp,1401,23026,1,,,2017-01-20 09:33:11
1263,A31,A1gamma m-Dpm-direct,1403,23029,1,,,2017-01-20 09:33:11
1264,A31,A1gamma m-Dpm-direct,1404,23028,1,,,2017-01-20 09:33:11
1265,A31,A1gamma m-Dpm-direct,1406,23032,1,,,2017-01-20 09:33:11
1266,A31,A1gamma m-Dpm-direct,1409,23035,1,,,2017-01-20 09:33:11
1267,A31,A1gamma m-Dpm-direct,1449,23037,1,,,2017-01-20 09:33:11
1268,A31,A1gamma m-Dpm-direct,1459,23041,1,,,2017-01-20 09:33:11
1269,A31,A1gamma m-Dpm-direct,1460,23041,1,,,2017-01-20 09:33:11
1270,A31,A1gamma m-Dpm-direct,1461,23040,1,,,2017-01-20 09:33:11
1271,A31,A1gamma m-Dpm-direct,1465,23047,1,,,2017-01-20 09:33:11
1272,A31,A1gamma m-Dpm-direct,1468,23050,1,,,2017-01-20 09:33:11
1273,A31,A1gamma m-Dpm-direct,1469,23051,1,,,2017-01-20 09:33:11
1274,A31,A1gamma m-Dpm-direct,1474,23061,1,,,2017-01-20 09:33:11
1275,A31,A1gamma m-Dpm-direct,1476,23060,1,,,2017-01-20 09:33:11
1276,A31,A1gamma m-Dpm-direct,1477,23063,1,,,2017-01-20 09:33:11
1277,A31,A1gamma m-Dpm-direct,1481,23062,1,,,2017-01-20 09:33:11
1278,A31,A1gamma m-Dpm-direct,1482,23062,1,,,2017-01-20 09:33:11
1279,A31,A1gamma m-Dpm-direct,1483,23055,1,,,2017-01-20 09:33:11
1280,A31,A1gamma m-Dpm-direct,1484,23054,1,,,2017-01-20 09:33:11
1281,A31,A1gamma m-Dpm-direct,1486,23052,1,,,2017-01-20 09:33:11
1282,A11,A1alpha L-Lys-direct,1487,23057,1,,,2017-01-20 09:33:11
1283,A31,A1gamma m-Dpm-direct,1488,23058,1,,,2017-01-20 09:33:11
1284,A11,A1alpha L-Lys-direct,1511,23065,1,,,2017-01-20 09:33:11
