ID_met_production,metabolite_prod,production,excreted,chebi_ID,FK_metabolites,ID_strains,ID_reference,manual_annotation,api_import,last_change
35972,acetoin,1.0,,15688.0,23269,166503,67941,1,,2021-12-14 11:03:33
35973,indole,0.0,,35581.0,23270,166503,67941,1,,2021-12-14 11:03:33
35974,hydrogen sulfide,0.0,,16136.0,23271,166503,67941,1,,2021-12-14 11:03:33
35975,indole,0.0,,35581.0,23272,166140,67942,1,,2021-12-14 11:03:33
35976,hydrogen sulfide,1.0,,16136.0,23273,166140,67942,1,,2021-12-14 11:03:33
35977,indole,1.0,,35581.0,23274,166524,67943,1,,2021-12-14 11:03:33
35978,hydrogen sulfide,0.0,,16136.0,23275,166524,67943,1,,2021-12-14 11:03:33
35979,hydrogen sulfide,0.0,,16136.0,23276,166539,67945,1,,2021-12-14 11:03:33
35980,indole,0.0,,35581.0,23277,166539,67945,1,,2021-12-14 11:03:33
35981,hydrogen sulfide,0.0,,16136.0,23278,166187,67946,1,,2021-12-14 11:03:33
35982,hydrogen sulfide,0.0,,16136.0,23279,164194,67949,1,,2021-12-14 11:03:33
35983,indole,0.0,,35581.0,23280,164194,67949,1,,2021-12-14 11:03:33
35984,hydrogen sulfide,0.0,,16136.0,23281,166533,67951,1,,2021-12-14 11:03:33
35985,indole,0.0,,35581.0,23282,166533,67951,1,,2021-12-14 11:03:33
35986,acetoin,0.0,,15688.0,23283,166533,67951,1,,2021-12-14 11:03:33
35987,indole,0.0,,35581.0,23284,166141,67952,1,,2021-12-14 11:03:33
35988,hydrogen sulfide,0.0,,16136.0,23285,166141,67952,1,,2021-12-14 11:03:33
35989,indole,0.0,,35581.0,23286,164179,67953,1,,2021-12-14 11:03:33
35990,indole,0.0,,35581.0,23287,166532,67954,1,,2021-12-14 11:03:33
35991,indole,0.0,,35581.0,23288,164370,67955,1,,2021-12-14 11:03:33
35992,hydrogen sulfide,0.0,,16136.0,23289,166535,67957,1,,2021-12-14 11:03:33
35993,hydrogen sulfide,0.0,,16136.0,23290,166536,67959,1,,2021-12-14 11:03:33
35994,hydrogen sulfide,0.0,,16136.0,23291,166522,67960,1,,2021-12-14 11:03:33
35995,indole,0.0,,35581.0,23292,166522,67960,1,,2021-12-14 11:03:33
35996,indole,0.0,,35581.0,23293,166148,67961,1,,2021-12-14 11:03:33
35997,indole,0.0,,35581.0,23294,166170,67962,1,,2021-12-14 11:03:33
35998,hydrogen sulfide,0.0,,16136.0,23295,166170,67962,1,,2021-12-14 11:03:33
35999,indole,0.0,,35581.0,23296,166171,67963,1,,2021-12-14 11:03:33
36000,indole,0.0,,35581.0,23297,166529,67964,1,,2021-12-14 11:03:33
36001,indole,0.0,,35581.0,23298,166530,67965,1,,2021-12-14 11:03:33
36002,hydrogen sulfide,0.0,,16136.0,23299,166297,67966,1,,2021-12-14 11:03:33
36003,indole,0.0,,35581.0,23300,166297,67966,1,,2021-12-14 11:03:33
36004,indole,0.0,,35581.0,29731,159686,67967,1,,2021-12-14 11:03:33
36005,hydrogen sulfide,0.0,,16136.0,23301,159686,67967,1,,2021-12-14 11:03:33
36006,indole,0.0,,35581.0,23302,166526,67968,1,,2021-12-14 11:03:33
36007,hydrogen sulfide,0.0,,16136.0,23303,166538,67969,1,,2021-12-14 11:03:33
36008,hydrogen sulfide,0.0,,16136.0,23304,166534,67970,1,,2021-12-14 11:03:33
36009,indole,0.0,,35581.0,23305,158129,67972,1,,2021-12-14 11:03:33
36010,hydrogen sulfide,0.0,,16136.0,23306,166521,67973,1,,2021-12-14 11:03:33
36011,indole,1.0,,35581.0,23307,166521,67973,1,,2021-12-14 11:03:33
36012,indole,0.0,,35581.0,23308,164337,67974,1,,2021-12-14 11:03:33
36013,indole,0.0,,35581.0,23309,166523,67975,1,,2021-12-14 11:03:33
36014,hydrogen sulfide,0.0,,16136.0,23310,166523,67975,1,,2021-12-14 11:03:33
36015,D-lactate,1.0,,,23311,166523,67975,1,,2021-12-14 11:03:33
36016,L-lactate,1.0,,,23312,166523,67975,1,,2021-12-14 11:03:33
36017,indole,0.0,,35581.0,23313,166183,67977,1,,2021-12-14 11:03:33
36018,hydrogen sulfide,0.0,,16136.0,23314,166175,67978,1,,2021-12-14 11:03:33
36019,indole,0.0,,35581.0,23315,166175,67978,1,,2021-12-14 11:03:33
36020,hydrogen sulfide,0.0,,16136.0,23316,166233,67979,1,,2021-12-14 11:03:33
36021,hydrogen sulfide,1.0,,16136.0,23317,164190,67981,1,,2021-12-14 11:03:33
36022,indole,0.0,,35581.0,23318,164190,67981,1,,2021-12-14 11:03:33
36023,hydrogen sulfide,0.0,,16136.0,23319,164317,67982,1,,2021-12-14 11:03:33
36024,indole,0.0,,35581.0,23320,164317,67982,1,,2021-12-14 11:03:33
36025,indole,1.0,,35581.0,23321,166151,67983,1,,2021-12-14 11:03:33
36026,hydrogen sulfide,0.0,,16136.0,23322,166151,67983,1,,2021-12-14 11:03:33
36027,hydrogen sulfide,0.0,,16136.0,23323,166169,67984,1,,2021-12-14 11:03:33
36028,indole,0.0,,35581.0,23324,164348,67985,1,,2021-12-14 11:03:33
36029,hydrogen sulfide,0.0,,16136.0,23325,157686,67986,1,,2021-12-14 11:03:33
36030,hydrogen sulfide,0.0,,16136.0,23326,166168,67987,1,,2021-12-14 11:03:33
36031,indole,0.0,,35581.0,23327,166168,67987,1,,2021-12-14 11:03:33
36032,indole,0.0,,35581.0,23328,159320,67988,1,,2021-12-14 11:03:33
36033,hydrogen sulfide,0.0,,16136.0,23329,160770,67989,1,,2021-12-14 11:03:33
36034,hydrogen sulfide,0.0,,16136.0,23330,166145,67990,1,,2021-12-14 11:03:33
36035,hydrogen sulfide,0.0,,16136.0,23331,166248,67991,1,,2021-12-14 11:03:33
36036,acetoin,1.0,,15688.0,23332,166328,67992,1,,2021-12-14 11:03:33
36037,indole,1.0,,35581.0,23333,166328,67992,1,,2021-12-14 11:03:33
36038,hydrogen sulfide,0.0,,16136.0,23334,166328,67992,1,,2021-12-14 11:03:33
36039,indole,0.0,,35581.0,23335,166329,67992,1,,2021-12-14 11:03:33
36040,hydrogen sulfide,0.0,,16136.0,23336,166329,67992,1,,2021-12-14 11:03:33
36044,hydrogen sulfide,0.0,,16136.0,23340,160507,67996,1,,2021-12-14 11:03:33
36045,melanin,0.0,,89634.0,23341,166208,67997,1,,2021-12-14 11:03:33
36046,hydrogen sulfide,0.0,,16136.0,23342,166208,67997,1,,2021-12-14 11:03:33
36047,indole,1.0,,35581.0,23343,166177,67998,1,,2021-12-14 11:03:33
36048,hydrogen sulfide,0.0,,16136.0,23344,166177,67998,1,,2021-12-14 11:03:33
36049,indole,0.0,,35581.0,23345,166298,67999,1,,2021-12-14 11:03:33
36050,indole,0.0,,35581.0,23346,159352,68000,1,,2021-12-14 11:03:33
36051,hydrogen sulfide,0.0,,16136.0,23347,159352,68000,1,,2021-12-14 11:03:33
36052,hydrogen sulfide,0.0,,16136.0,23348,164414,68002,1,,2021-12-14 11:03:33
36053,hydrogen sulfide,0.0,,16136.0,23349,166212,68003,1,,2021-12-14 11:03:33
36054,indole,0.0,,35581.0,23350,166212,68003,1,,2021-12-14 11:03:33
36055,indole,0.0,,35581.0,23351,160592,68004,1,,2021-12-14 11:03:33
36056,hydrogen sulfide,0.0,,16136.0,23352,160592,68004,1,,2021-12-14 11:03:33
36057,indole,0.0,,35581.0,23353,166202,68005,1,,2021-12-14 11:03:33
36058,hydrogen sulfide,1.0,,16136.0,23354,166202,68005,1,,2021-12-14 11:03:33
36059,ammonia,0.0,,16134.0,23355,166205,68006,1,,2021-12-14 11:03:33
36060,dextran,0.0,,52071.0,23356,166205,68006,1,,2021-12-14 11:03:33
36061,D-lactate,1.0,,,441204,166205,68006,1,,2021-12-14 11:03:33
36062,L-lactate,1.0,,,23357,166205,68006,1,,2021-12-14 11:03:33
36063,acetoin,1.0,,15688.0,23358,166205,68006,1,,2021-12-14 11:03:33
36064,indole,0.0,,35581.0,23359,166205,68006,1,,2021-12-14 11:03:33
36065,hydrogen sulfide,0.0,,16136.0,23360,166205,68006,1,,2021-12-14 11:03:33
36066,indole,0.0,,35581.0,23361,164339,68007,1,,2021-12-14 11:03:33
36067,acetoin,1.0,,15688.0,23362,164339,68007,1,,2021-12-14 11:03:33
36068,hydrogen sulfide,0.0,,16136.0,23363,164339,68007,1,,2021-12-14 11:03:33
36069,indole,0.0,,35581.0,23364,166235,68013,1,,2021-12-14 11:03:33
36070,hydrogen sulfide,0.0,,16136.0,23365,166235,68013,1,,2021-12-14 11:03:33
36071,hydrogen sulfide,1.0,,16136.0,23366,166230,68014,1,,2021-12-14 11:03:33
36072,hydrogen sulfide,0.0,,16136.0,23367,166237,68015,1,,2021-12-14 11:03:33
36073,indole,1.0,,35581.0,23368,166238,68016,1,,2021-12-14 11:03:33
36074,hydrogen sulfide,0.0,,16136.0,23369,166238,68016,1,,2021-12-14 11:03:33
36075,hydrogen sulfide,0.0,,16136.0,23370,166227,68017,1,,2021-12-14 11:03:33
36076,indole,0.0,,35581.0,23371,166220,68018,1,,2021-12-14 11:03:33
36077,indole,0.0,,35581.0,23372,166221,68018,1,,2021-12-14 11:03:33
36078,hydrogen sulfide,0.0,,16136.0,23373,166221,68018,1,,2021-12-14 11:03:33
36079,hydrogen sulfide,0.0,,16136.0,23374,158836,68020,1,,2021-12-14 11:03:33
36080,indole,0.0,,35581.0,23375,158836,68020,1,,2021-12-14 11:03:33
36081,indole,0.0,,35581.0,23376,166239,68021,1,,2021-12-14 11:03:33
36082,hydrogen sulfide,0.0,,16136.0,23377,166239,68021,1,,2021-12-14 11:03:33
36083,hydrogen sulfide,0.0,,16136.0,23378,157981,68022,1,,2021-12-14 11:03:33
36084,indole,0.0,,35581.0,23379,158522,68023,1,,2021-12-14 11:03:33
36085,hydrogen sulfide,0.0,,16136.0,23380,166229,68024,1,,2021-12-14 11:03:33
36086,indole,0.0,,35581.0,23381,166229,68024,1,,2021-12-14 11:03:33
36087,indole,0.0,,35581.0,23382,166232,68025,1,,2021-12-14 11:03:33
36088,indole,0.0,,35581.0,23383,164488,68026,1,,2021-12-14 11:03:33
36089,hydrogen sulfide,0.0,,16136.0,23384,164525,68027,1,,2021-12-14 11:03:33
36090,indole,0.0,,35581.0,23385,164525,68027,1,,2021-12-14 11:03:33
36091,hydrogen sulfide,0.0,,16136.0,23386,166219,68028,1,,2021-12-14 11:03:33
36092,indole,0.0,,35581.0,23387,166219,68028,1,,2021-12-14 11:03:33
36093,indole,0.0,,35581.0,23388,166285,68029,1,,2021-12-14 11:03:33
36094,hydrogen sulfide,0.0,,16136.0,23389,166285,68029,1,,2021-12-14 11:03:33
36095,hydrogen sulfide,0.0,,16136.0,23390,166256,68031,1,,2021-12-14 11:03:33
36096,indole,0.0,,35581.0,23391,166256,68031,1,,2021-12-14 11:03:33
36097,indole,0.0,,35581.0,23392,166250,68034,1,,2021-12-14 11:03:33
36098,indole,0.0,,35581.0,23393,166265,68036,1,,2021-12-14 11:03:33
36099,indole,1.0,,35581.0,23394,163855,68037,1,,2021-12-14 11:03:33
36100,indole,0.0,,35581.0,23395,166267,68039,1,,2021-12-14 11:03:33
36101,hydrogen sulfide,0.0,,16136.0,23396,166267,68039,1,,2021-12-14 11:03:33
36102,indole,0.0,,35581.0,23397,166225,68040,1,,2021-12-14 11:03:33
36103,hydrogen sulfide,0.0,,16136.0,23398,166225,68040,1,,2021-12-14 11:03:33
36104,indole,1.0,,35581.0,23399,166276,68041,1,,2021-12-14 11:03:33
36105,hydrogen sulfide,0.0,,16136.0,23400,166283,68042,1,,2021-12-14 11:03:33
36106,indole,0.0,,35581.0,23401,166283,68042,1,,2021-12-14 11:03:33
36107,hydrogen sulfide,0.0,,16136.0,23402,164504,68045,1,,2021-12-14 11:03:33
36108,indole,0.0,,35581.0,23403,166273,68046,1,,2021-12-14 11:03:33
36109,hydrogen sulfide,0.0,,16136.0,23404,164685,68048,1,,2021-12-14 11:03:33
36110,indole,0.0,,35581.0,23405,166332,68049,1,,2021-12-14 11:03:33
36111,hydrogen sulfide,0.0,,16136.0,23406,166332,68049,1,,2021-12-14 11:03:33
36112,acetoin,1.0,,15688.0,23407,166343,68051,1,,2021-12-14 11:03:33
36113,hydrogen sulfide,0.0,,16136.0,23408,166408,68052,1,,2021-12-14 11:03:33
36114,indole,1.0,,35581.0,23409,166408,68052,1,,2021-12-14 11:03:33
36115,indole,1.0,,35581.0,23410,166112,68053,1,,2021-12-14 11:03:33
36116,indole,0.0,,35581.0,23411,164449,68055,1,,2021-12-14 11:03:33
36117,indole,0.0,,35581.0,23412,164428,68057,1,,2021-12-14 11:03:33
36118,indole,1.0,,35581.0,23413,164419,68058,1,,2021-12-14 11:03:33
36119,hydrogen sulfide,0.0,,16136.0,23414,166115,68060,1,,2021-12-14 11:03:33
36120,indole,0.0,,35581.0,23415,166115,68060,1,,2021-12-14 11:03:33
36121,hydrogen sulfide,0.0,,16136.0,23416,166114,68061,1,,2021-12-14 11:03:33
36122,hydrogen sulfide,0.0,,16136.0,23417,166116,68062,1,,2021-12-14 11:03:33
36123,indole,0.0,,35581.0,23418,166116,68062,1,,2021-12-14 11:03:33
36124,hydrogen sulfide,0.0,,16136.0,23419,166117,68063,1,,2021-12-14 11:03:33
36125,indole,0.0,,35581.0,23420,166117,68063,1,,2021-12-14 11:03:33
36126,indole,1.0,,35581.0,23421,164567,68064,1,,2021-12-14 11:03:33
36127,indole,1.0,,35581.0,23422,166317,68068,1,,2021-12-14 11:03:33
36128,hydrogen sulfide,0.0,,16136.0,23423,166317,68068,1,,2021-12-14 11:03:33
36129,indole,0.0,,35581.0,23424,166135,68069,1,,2021-12-14 11:03:33
36130,hydrogen sulfide,0.0,,16136.0,23425,166135,68069,1,,2021-12-14 11:03:33
36131,hydrogen sulfide,0.0,,16136.0,23426,166314,68070,1,,2021-12-14 11:03:33
36132,indole,0.0,,35581.0,23427,163753,68071,1,,2021-12-14 11:03:33
36133,hydrogen sulfide,0.0,,16136.0,23428,163753,68071,1,,2021-12-14 11:03:33
36134,hydrogen sulfide,0.0,,16136.0,23429,166309,68072,1,,2021-12-14 11:03:33
36135,indole,1.0,,35581.0,23430,166305,68073,1,,2021-12-14 11:03:33
36136,indole,0.0,,35581.0,23431,166104,68075,1,,2021-12-14 11:03:33
36137,hydrogen sulfide,0.0,,16136.0,23432,166103,68076,1,,2021-12-14 11:03:33
36138,indole,0.0,,35581.0,23433,166103,68076,1,,2021-12-14 11:03:33
36139,indole,0.0,,35581.0,23434,164323,68077,1,,2021-12-14 11:03:33
36140,hydrogen sulfide,0.0,,16136.0,23435,166109,68078,1,,2021-12-14 11:03:33
36141,indole,0.0,,35581.0,23436,166109,68078,1,,2021-12-14 11:03:33
36142,indole,0.0,,35581.0,23437,166111,68081,1,,2021-12-14 11:03:33
36143,indole,0.0,,35581.0,23438,166122,68082,1,,2021-12-14 11:03:33
36144,indole,0.0,,35581.0,23439,164320,68083,1,,2021-12-14 11:03:33
36145,indole,0.0,,35581.0,23440,166123,68086,1,,2021-12-14 11:03:33
36146,hydrogen sulfide,0.0,,16136.0,23441,166123,68086,1,,2021-12-14 11:03:33
36147,hydrogen sulfide,1.0,,16136.0,23442,166118,68087,1,,2021-12-14 11:03:33
36148,hydrogen sulfide,0.0,,16136.0,23443,164563,68095,1,,2021-12-14 11:03:33
36149,indole,0.0,,35581.0,23444,166127,68096,1,,2021-12-14 11:03:33
36150,hydrogen sulfide,0.0,,16136.0,23445,164559,68097,1,,2021-12-14 11:03:33
36151,indole,1.0,,35581.0,23446,164554,68103,1,,2021-12-14 11:03:33
36152,hydrogen sulfide,1.0,,16136.0,23447,164639,68108,1,,2021-12-14 11:03:33
36153,hydrogen sulfide,0.0,,16136.0,23448,166340,68109,1,,2021-12-14 11:03:33
36154,indole,0.0,,35581.0,23449,166347,68110,1,,2021-12-14 11:03:33
36155,indole,0.0,,35581.0,23450,166342,68112,1,,2021-12-14 11:03:33
36156,indole,0.0,,35581.0,23451,166381,68115,1,,2021-12-14 11:03:33
36157,indole,0.0,,35581.0,23452,166382,68115,1,,2021-12-14 11:03:33
36158,indole,0.0,,35581.0,23453,166351,68116,1,,2021-12-14 11:03:33
36159,hydrogen sulfide,0.0,,16136.0,23454,166352,68117,1,,2021-12-14 11:03:33
36160,indole,0.0,,35581.0,23455,166352,68117,1,,2021-12-14 11:03:33
36161,hydrogen sulfide,0.0,,16136.0,23456,166360,68118,1,,2021-12-14 11:03:33
36162,hydrogen sulfide,0.0,,16136.0,23457,166364,68119,1,,2021-12-14 11:03:33
36163,indole,0.0,,35581.0,23458,166138,68120,1,,2021-12-14 11:03:33
36164,acetoin,0.0,,15688.0,23459,166316,68121,1,,2021-12-14 11:03:33
36165,indole,0.0,,35581.0,23460,166316,68121,1,,2021-12-14 11:03:33
36166,O-nitrophenyl-beta-D-galactopyranosid,0.0,,,23461,166179,68122,1,,2021-12-14 11:03:33
36167,hydrogen sulfide,0.0,,16136.0,23462,166179,68122,1,,2021-12-14 11:03:33
36168,indole,0.0,,35581.0,23463,166179,68122,1,,2021-12-14 11:03:33
36169,indole,0.0,,35581.0,23464,164230,68123,1,,2021-12-14 11:03:33
36170,indole,0.0,,35581.0,23465,164229,68123,1,,2021-12-14 11:03:33
36171,esculin,0.0,,4853.0,23466,164229,68123,1,,2021-12-14 11:03:33
36172,ferric citrate,0.0,,31605.0,23467,164229,68123,1,,2021-12-14 11:03:33
36173,indole,1.0,,35581.0,23468,166527,68124,1,,2021-12-14 11:03:33
36174,hydrogen sulfide,1.0,,16136.0,23469,166525,68125,1,,2021-12-14 11:03:33
36175,indole,0.0,,35581.0,23470,166525,68125,1,,2021-12-14 11:03:33
36176,acetoin,0.0,,15688.0,37804,166525,68125,1,,2021-12-14 11:03:33
36177,acetoin,1.0,,15688.0,37805,166279,68127,1,,2021-12-14 11:03:33
36178,indole,0.0,,35581.0,23471,166279,68127,1,,2021-12-14 11:03:33
36179,hydrogen sulfide,0.0,,16136.0,23472,166279,68127,1,,2021-12-14 11:03:33
36180,indole,1.0,,35581.0,23473,159312,68128,1,,2021-12-14 11:03:33
36181,acetoin,0.0,,15688.0,37806,159312,68128,1,,2021-12-14 11:03:33
36182,acetoin,0.0,,15688.0,37807,166295,68130,1,,2021-12-14 11:03:33
36183,indole,0.0,,35581.0,23474,164709,68132,1,,2021-12-14 11:03:33
36184,indole,0.0,,35581.0,23475,166181,68133,1,,2021-12-14 11:03:33
36185,hydrogen sulfide,0.0,,16136.0,23476,166181,68133,1,,2021-12-14 11:03:33
36186,indole,0.0,,35581.0,23477,159374,68134,1,,2021-12-14 11:03:33
36187,hydrogen sulfide,0.0,,16136.0,23478,166186,68135,1,,2021-12-14 11:03:33
36188,indole,0.0,,35581.0,37808,166186,68135,1,,2021-12-14 11:03:33
36189,indole,0.0,,35581.0,23479,166165,68136,1,,2021-12-14 11:03:33
36190,hydrogen sulfide,0.0,,16136.0,23480,166165,68136,1,,2021-12-14 11:03:33
36191,indole,0.0,,35581.0,23481,166164,68136,1,,2021-12-14 11:03:33
36192,hydrogen sulfide,1.0,,16136.0,445824,166164,68136,1,,2021-12-14 11:03:33
36193,indole,0.0,,35581.0,23482,166163,68136,1,,2021-12-14 11:03:33
36194,hydrogen sulfide,1.0,,16136.0,23483,166163,68136,1,,2021-12-14 11:03:33
36195,indole,0.0,,35581.0,23484,166162,68136,1,,2021-12-14 11:03:33
36196,hydrogen sulfide,1.0,,16136.0,23485,166162,68136,1,,2021-12-14 11:03:33
36197,indole,0.0,,35581.0,23486,166161,68136,1,,2021-12-14 11:03:33
36198,hydrogen sulfide,0.0,,16136.0,23487,166161,68136,1,,2021-12-14 11:03:33
36199,indole,0.0,,35581.0,23488,166160,68136,1,,2021-12-14 11:03:33
36200,hydrogen sulfide,0.0,,16136.0,23489,166160,68136,1,,2021-12-14 11:03:33
36201,indole,0.0,,35581.0,23490,166159,68136,1,,2021-12-14 11:03:33
36202,hydrogen sulfide,0.0,,16136.0,23491,166159,68136,1,,2021-12-14 11:03:33
36203,indole,0.0,,35581.0,23492,166158,68136,1,,2021-12-14 11:03:33
36204,hydrogen sulfide,0.0,,16136.0,23493,166158,68136,1,,2021-12-14 11:03:33
36205,indole,0.0,,35581.0,23494,166157,68136,1,,2021-12-14 11:03:33
36206,hydrogen sulfide,0.0,,16136.0,23495,166157,68136,1,,2021-12-14 11:03:33
36207,indole,0.0,,35581.0,23496,166156,68136,1,,2021-12-14 11:03:33
36208,hydrogen sulfide,0.0,,16136.0,23497,166156,68136,1,,2021-12-14 11:03:33
36209,indole,0.0,,35581.0,23498,166155,68136,1,,2021-12-14 11:03:33
36210,hydrogen sulfide,0.0,,16136.0,23499,166155,68136,1,,2021-12-14 11:03:33
36211,hydrogen sulfide,1.0,,16136.0,23500,166236,68137,1,,2021-12-14 11:03:33
36212,indole,0.0,,35581.0,23501,166236,68137,1,,2021-12-14 11:03:33
36213,acetoin,1.0,,15688.0,37809,166236,68137,1,,2021-12-14 11:03:33
36214,melanin,0.0,,89634.0,23502,159073,68138,1,,2021-12-14 11:03:33
36215,hydrogen sulfide,0.0,,16136.0,23503,159073,68138,1,,2021-12-14 11:03:33
36216,acetoin,1.0,,15688.0,37810,166222,68140,1,,2021-12-14 11:03:33
36217,indole,0.0,,35581.0,23504,166222,68140,1,,2021-12-14 11:03:33
36218,hydrogen sulfide,0.0,,16136.0,23505,159403,68141,1,,2021-12-14 11:03:33
36219,indole,0.0,,35581.0,23506,159403,68141,1,,2021-12-14 11:03:33
36220,acetoin,0.0,,15688.0,23507,159403,68141,1,,2021-12-14 11:03:33
36221,hydrogen sulfide,0.0,,16136.0,23508,166185,68142,1,,2021-12-14 11:03:33
36222,indole,0.0,,35581.0,23509,166185,68142,1,,2021-12-14 11:03:33
36223,indole,0.0,,35581.0,23510,166142,68143,1,,2021-12-14 11:03:33
36224,hydrogen sulfide,0.0,,16136.0,23511,166142,68143,1,,2021-12-14 11:03:33
36225,indole,1.0,,35581.0,23512,159090,68144,1,,2021-12-14 11:03:33
36226,hydrogen sulfide,0.0,,16136.0,23513,166182,68146,1,,2021-12-14 11:03:33
36227,indole,0.0,,35581.0,23514,166182,68146,1,,2021-12-14 11:03:33
36228,acetoin,0.0,,15688.0,37811,166182,68146,1,,2021-12-14 11:03:33
36229,indole,0.0,,35581.0,23515,166144,68147,1,,2021-12-14 11:03:33
36230,indole,0.0,,35581.0,23516,166206,68150,1,,2021-12-14 11:03:33
36231,hydrogen sulfide,1.0,,16136.0,23517,166211,68151,1,,2021-12-14 11:03:33
36232,acetoin,0.0,,15688.0,37812,166211,68151,1,,2021-12-14 11:03:33
36233,indole,0.0,,35581.0,37813,166211,68151,1,,2021-12-14 11:03:33
36234,indole,1.0,,35581.0,447087,166192,68152,1,,2021-12-14 11:03:33
36235,indole,1.0,,35581.0,23518,166278,68154,1,,2021-12-14 11:03:33
36236,indole,0.0,,35581.0,37814,163852,68155,1,,2021-12-14 11:03:33
36237,acetoin,1.0,,15688.0,37815,166277,68156,1,,2021-12-14 11:03:33
36238,hydrogen sulfide,0.0,,16136.0,23519,166277,68156,1,,2021-12-14 11:03:33
36239,indole,0.0,,35581.0,23520,166277,68156,1,,2021-12-14 11:03:33
36240,indole,0.0,,35581.0,23521,164146,68157,1,,2021-12-14 11:03:33
36241,indole,0.0,,35581.0,23522,166203,68160,1,,2021-12-14 11:03:33
36242,hydrogen sulfide,0.0,,16136.0,23523,166154,68161,1,,2021-12-14 11:03:33
36243,hydrogen sulfide,0.0,,16136.0,23524,166147,68163,1,,2021-12-14 11:03:33
36244,indole,0.0,,35581.0,23525,166147,68163,1,,2021-12-14 11:03:33
36245,acetoin,1.0,,15688.0,37816,166147,68163,1,,2021-12-14 11:03:33
36246,indole,0.0,,35581.0,23526,166173,68164,1,,2021-12-14 11:03:33
36247,indole,0.0,,35581.0,23527,160818,68165,1,,2021-12-14 11:03:33
36248,hydrogen sulfide,1.0,,16136.0,23528,166143,68166,1,,2021-12-14 11:03:33
36249,hydrogen sulfide,0.0,,16136.0,23529,166213,68167,1,,2021-12-14 11:03:33
36250,hydrogen sulfide,0.0,,16136.0,23530,166201,68169,1,,2021-12-14 11:03:33
36251,indole,0.0,,35581.0,23531,159052,68170,1,,2021-12-14 11:03:33
36252,acetoin,0.0,,15688.0,37817,159925,68174,1,,2021-12-14 11:03:33
36253,indole,0.0,,35581.0,23532,159925,68174,1,,2021-12-14 11:03:33
36254,hydrogen sulfide,0.0,,16136.0,23533,159925,68174,1,,2021-12-14 11:03:33
36255,acetoin,0.0,,15688.0,37818,166204,68174,1,,2021-12-14 11:03:33
36256,indole,0.0,,35581.0,23534,166204,68174,1,,2021-12-14 11:03:33
36257,hydrogen sulfide,0.0,,16136.0,23535,166204,68174,1,,2021-12-14 11:03:33
36258,indole,0.0,,35581.0,23536,166207,68176,1,,2021-12-14 11:03:33
36259,indole,0.0,,35581.0,23537,164404,68177,1,,2021-12-14 11:03:33
36260,hydrogen sulfide,0.0,,16136.0,23538,164404,68177,1,,2021-12-14 11:03:33
36261,acetoin,0.0,,15688.0,37819,164404,68177,1,,2021-12-14 11:03:33
36262,acetoin,0.0,,15688.0,37820,164402,68177,1,,2021-12-14 11:03:33
36263,indole,0.0,,35581.0,23539,166199,68179,1,,2021-12-14 11:03:33
36264,hydrogen sulfide,0.0,,16136.0,23540,166199,68179,1,,2021-12-14 11:03:33
36265,acetoin,0.0,,15688.0,37821,166199,68179,1,,2021-12-14 11:03:33
36266,hydrogen sulfide,0.0,,16136.0,23541,166209,68182,1,,2021-12-14 11:03:33
36267,hydrogen sulfide,0.0,,16136.0,23542,159574,68183,1,,2021-12-14 11:03:33
36268,indole,0.0,,35581.0,23543,166189,68184,1,,2021-12-14 11:03:33
36269,sulfide,0.0,,15138.0,23544,166189,68184,1,,2021-12-14 11:03:33
36270,indole,0.0,,35581.0,23545,166190,68184,1,,2021-12-14 11:03:33
36271,sulfide,0.0,,15138.0,23546,166190,68184,1,,2021-12-14 11:03:33
36272,sulfide,0.0,,15138.0,23547,166191,68184,1,,2021-12-14 11:03:33
36273,indole,0.0,,35581.0,23548,166191,68184,1,,2021-12-14 11:03:33
36274,acetoin,1.0,,15688.0,37822,166214,68185,1,,2021-12-14 11:03:33
36275,hydrogen sulfide,0.0,,16136.0,23549,166214,68185,1,,2021-12-14 11:03:33
36276,indole,0.0,,35581.0,23550,166214,68185,1,,2021-12-14 11:03:33
36277,indole,0.0,,35581.0,23551,160006,68187,1,,2021-12-14 11:03:33
36278,indole,0.0,,35581.0,23552,164674,68190,1,,2021-12-14 11:03:33
36279,acetoin,1.0,,15688.0,37823,164674,68190,1,,2021-12-14 11:03:33
36280,hydrogen sulfide,1.0,,16136.0,23553,164674,68190,1,,2021-12-14 11:03:33
36281,D-lactate,1.0,,,23554,164674,68190,1,,2021-12-14 11:03:33
36282,L-lactate,1.0,,,23555,164674,68190,1,,2021-12-14 11:03:33
36283,indole,0.0,,35581.0,23556,166240,68190,1,,2021-12-14 11:03:33
36284,acetoin,1.0,,15688.0,37824,166240,68190,1,,2021-12-14 11:03:33
36285,hydrogen sulfide,1.0,,16136.0,23557,166240,68190,1,,2021-12-14 11:03:33
36286,L-lactate,1.0,,,23558,166240,68190,1,,2021-12-14 11:03:33
36287,indole,0.0,,35581.0,23559,166241,68190,1,,2021-12-14 11:03:33
36288,acetoin,0.0,,15688.0,37825,166241,68190,1,,2021-12-14 11:03:33
36289,hydrogen sulfide,1.0,,16136.0,23560,166241,68190,1,,2021-12-14 11:03:33
36290,indole,0.0,,35581.0,23561,166242,68190,1,,2021-12-14 11:03:33
36291,acetoin,0.0,,15688.0,37826,166242,68190,1,,2021-12-14 11:03:33
